location,location_name,date,value
LV,Latvia,2020-05-12,4
LI,Liechtenstein,2020-05-12,0
LT,Lithuania,2020-05-12,9
LU,Luxembourg,2020-05-12,6
MT,Malta,2020-05-12,3
NL,Netherlands,2020-05-12,196
NO,Norway,2020-05-12,25
PL,Poland,2020-05-12,595
PT,Portugal,2020-05-12,234
RO,Romania,2020-05-12,190
SK,Slovakia,2020-05-12,8
SI,Slovenia,2020-05-12,1
ES,Spain,2020-05-12,594
SE,Sweden,2020-05-12,754
CH,Switzerland,2020-05-12,36
GB,United Kingdom,2020-05-12,3389
AT,Austria,2020-05-13,36
BE,Belgium,2020-05-13,202
BG,Bulgaria,2020-05-13,46
HR,Croatia,2020-05-13,6
CY,Cyprus,2020-05-13,2
CZ,Czechia,2020-05-13,48
DK,Denmark,2020-05-13,76
EE,Estonia,2020-05-13,5
FI,Finland,2020-05-13,51
FR,France,2020-05-13,460
DE,Germany,2020-05-13,927
GR,Greece,2020-05-13,16
HU,Hungary,2020-05-13,28
IS,Iceland,2020-05-13,1
IE,Ireland,2020-05-13,159
IT,Italy,2020-05-13,888
LV,Latvia,2020-05-13,1
LI,Liechtenstein,2020-05-13,0
LT,Lithuania,2020-05-13,14
LU,Luxembourg,2020-05-13,10
MT,Malta,2020-05-13,2
NL,Netherlands,2020-05-13,227
NO,Norway,2020-05-13,18
PL,Poland,2020-05-13,283
PT,Portugal,2020-05-13,219
RO,Romania,2020-05-13,224
SK,Slovakia,2020-05-13,4
SI,Slovenia,2020-05-13,2
ES,Spain,2020-05-13,661
SE,Sweden,2020-05-13,700
CH,Switzerland,2020-05-13,33
GB,United Kingdom,2020-05-13,3298
AT,Austria,2020-05-14,61
BE,Belgium,2020-05-14,307
BG,Bulgaria,2020-05-14,31
HR,Croatia,2020-05-14,8
CY,Cyprus,2020-05-14,2
CZ,Czechia,2020-05-14,82
DK,Denmark,2020-05-14,46
EE,Estonia,2020-05-14,7
FI,Finland,2020-05-14,91
FR,France,2020-05-14,563
DE,Germany,2020-05-14,380
GR,Greece,2020-05-14,10
HU,Hungary,2020-05-14,39
IS,Iceland,2020-05-14,0
IE,Ireland,2020-05-14,426
IT,Italy,2020-05-14,992
LV,Latvia,2020-05-14,11
LI,Liechtenstein,2020-05-14,0
LT,Lithuania,2020-05-14,9
LU,Luxembourg,2020-05-14,11
MT,Malta,2020-05-14,14
NL,Netherlands,2020-05-14,270
NO,Norway,2020-05-14,21
PL,Poland,2020-05-14,411
PT,Portugal,2020-05-14,187
RO,Romania,2020-05-14,245
SK,Slovakia,2020-05-14,8
SI,Slovenia,2020-05-14,1
ES,Spain,2020-05-14,849
SE,Sweden,2020-05-14,660
CH,Switzerland,2020-05-14,50
GB,United Kingdom,2020-05-14,2609
AT,Austria,2020-05-15,51
BE,Belgium,2020-05-15,356
BG,Bulgaria,2020-05-15,38
HR,Croatia,2020-05-15,1
CY,Cyprus,2020-05-15,3
CZ,Czechia,2020-05-15,55
DK,Denmark,2020-05-15,78
EE,Estonia,2020-05-15,8
FI,Finland,2020-05-15,83
FR,France,2020-05-15,484
DE,Germany,2020-05-15,755
GR,Greece,2020-05-15,40
HU,Hungary,2020-05-15,37
IS,Iceland,2020-05-15,0
IE,Ireland,2020-05-15,129
IT,Italy,2020-05-15,789
LV,Latvia,2020-05-15,8
LI,Liechtenstein,2020-05-15,0
LT,Lithuania,2020-05-15,10
LU,Luxembourg,2020-05-15,8
MT,Malta,2020-05-15,10
NL,Netherlands,2020-05-15,200
NO,Norway,2020-05-15,23
PL,Poland,2020-05-15,401
PT,Portugal,2020-05-15,264
RO,Romania,2020-05-15,190
SK,Slovakia,2020-05-15,3
SI,Slovenia,2020-05-15,1
ES,Spain,2020-05-15,643
SE,Sweden,2020-05-15,688
CH,Switzerland,2020-05-15,51
GB,United Kingdom,2020-05-15,2517
AT,Austria,2020-05-16,92
BE,Belgium,2020-05-16,345
BG,Bulgaria,2020-05-16,37
HR,Croatia,2020-05-16,2
CY,Cyprus,2020-05-16,4
CZ,Czechia,2020-05-16,49
DK,Denmark,2020-05-16,67
EE,Estonia,2020-05-16,4
FI,Finland,2020-05-16,58
FR,France,2020-05-16,303
DE,Germany,2020-05-16,519
GR,Greece,2020-05-16,9
HU,Hungary,2020-05-16,56
IS,Iceland,2020-05-16,0
IE,Ireland,2020-05-16,92
IT,Italy,2020-05-16,875
LV,Latvia,2020-05-16,27
LI,Liechtenstein,2020-05-16,0
LT,Lithuania,2020-05-16,15
LU,Luxembourg,2020-05-16,7
MT,Malta,2020-05-16,14
NL,Netherlands,2020-05-16,189
NO,Norway,2020-05-16,18
PL,Poland,2020-05-16,241
PT,Portugal,2020-05-16,227
RO,Romania,2020-05-16,267
SK,Slovakia,2020-05-16,13
SI,Slovenia,2020-05-16,0
ES,Spain,2020-05-16,515
SE,Sweden,2020-05-16,358
CH,Switzerland,2020-05-16,58
GB,United Kingdom,2020-05-16,2065
AT,Austria,2020-05-17,41
BE,Belgium,2020-05-17,291
BG,Bulgaria,2020-05-17,36
HR,Croatia,2020-05-17,2
CY,Cyprus,2020-05-17,2
CZ,Czechia,2020-05-17,20
DK,Denmark,2020-05-17,69
EE,Estonia,2020-05-17,4
FI,Finland,2020-05-17,61
FR,France,2020-05-17,110
DE,Germany,2020-05-17,617
GR,Greece,2020-05-17,15
HU,Hungary,2020-05-17,36
IS,Iceland,2020-05-17,0
IE,Ireland,2020-05-17,64
IT,Italy,2020-05-17,675
LV,Latvia,2020-05-17,11
LI,Liechtenstein,2020-05-17,0
LT,Lithuania,2020-05-17,9
LU,Luxembourg,2020-05-17,15
MT,Malta,2020-05-17,7
NL,Netherlands,2020-05-17,125
NO,Norway,2020-05-17,12
PL,Poland,2020-05-17,272
PT,Portugal,2020-05-17,226
RO,Romania,2020-05-17,167
SK,Slovakia,2020-05-17,1
SI,Slovenia,2020-05-17,1
ES,Spain,2020-05-17,0
SE,Sweden,2020-05-17,259
CH,Switzerland,2020-05-17,15
GB,United Kingdom,2020-05-17,1826
AT,Austria,2020-05-18,27
BE,Belgium,2020-05-18,279
BG,Bulgaria,2020-05-18,24
HR,Croatia,2020-05-18,2
CY,Cyprus,2020-05-18,1
CZ,Czechia,2020-05-18,111
DK,Denmark,2020-05-18,41
EE,Estonia,2020-05-18,10
FI,Finland,2020-05-18,33
FR,France,2020-05-18,400
DE,Germany,2020-05-18,182
GR,Greece,2020-05-18,2
HU,Hungary,2020-05-18,26
IS,Iceland,2020-05-18,0
IE,Ireland,2020-05-18,88
IT,Italy,2020-05-18,451
LV,Latvia,2020-05-18,1
LI,Liechtenstein,2020-05-18,0
LT,Lithuania,2020-05-18,6
LU,Luxembourg,2020-05-18,2
MT,Malta,2020-05-18,5
NL,Netherlands,2020-05-18,146
NO,Norway,2020-05-18,8
PL,Poland,2020-05-18,356
PT,Portugal,2020-05-18,173
RO,Romania,2020-05-18,165
SK,Slovakia,2020-05-18,1
SI,Slovenia,2020-05-18,0
ES,Spain,2020-05-18,908
SE,Sweden,2020-05-18,431
CH,Switzerland,2020-05-18,10
GB,United Kingdom,2020-05-18,2574
AT,Austria,2020-05-19,52
BE,Belgium,2020-05-19,232
BG,Bulgaria,2020-05-19,24
HR,Croatia,2020-05-19,4
CY,Cyprus,2020-05-19,1
CZ,Czechia,2020-05-19,61
DK,Denmark,2020-05-19,76
EE,Estonia,2020-05-19,7
FI,Finland,2020-05-19,19
FR,France,2020-05-19,493
DE,Germany,2020-05-19,1227
GR,Greece,2020-05-19,4
HU,Hungary,2020-05-19,21
IS,Iceland,2020-05-19,0
IE,Ireland,2020-05-19,51
IT,Italy,2020-05-19,813
LV,Latvia,2020-05-19,3
LI,Liechtenstein,2020-05-19,0
LT,Lithuania,2020-05-19,8
LU,Luxembourg,2020-05-19,11
MT,Malta,2020-05-19,11
NL,Netherlands,2020-05-19,108
NO,Norway,2020-05-19,10
PL,Poland,2020-05-19,383
PT,Portugal,2020-05-19,223
RO,Romania,2020-05-19,155
SK,Slovakia,2020-05-19,0
SI,Slovenia,2020-05-19,1
ES,Spain,2020-05-19,431
SE,Sweden,2020-05-19,667
CH,Switzerland,2020-05-19,21
GB,United Kingdom,2020-05-19,3041
AT,Austria,2020-05-20,32
BE,Belgium,2020-05-20,192
BG,Bulgaria,2020-05-20,33
HR,Croatia,2020-05-20,2
CY,Cyprus,2020-05-20,4
CZ,Czechia,2020-05-20,74
DK,Denmark,2020-05-20,73
EE,Estonia,2020-05-20,3
FI,Finland,2020-05-20,44
FR,France,2020-05-20,356
DE,Germany,2020-05-20,695
GR,Greece,2020-05-20,10
HU,Hungary,2020-05-20,42
IS,Iceland,2020-05-20,1
IE,Ireland,2020-05-20,64
IT,Italy,2020-05-20,665
LV,Latvia,2020-05-20,4
LI,Liechtenstein,2020-05-20,0
LT,Lithuania,2020-05-20,21
LU,Luxembourg,2020-05-20,13
MT,Malta,2020-05-20,15
NL,Netherlands,2020-05-20,198
NO,Norway,2020-05-20,14
PL,Poland,2020-05-20,471
PT,Portugal,2020-05-20,228
RO,Romania,2020-05-20,196
SK,Slovakia,2020-05-20,1
SI,Slovenia,2020-05-20,1
ES,Spain,2020-05-20,518
SE,Sweden,2020-05-20,808
CH,Switzerland,2020-05-20,40
GB,United Kingdom,2020-05-20,2706
AT,Austria,2020-05-21,51
BE,Belgium,2020-05-21,252
BG,Bulgaria,2020-05-21,39
HR,Croatia,2020-05-21,3
CY,Cyprus,2020-05-21,1
CZ,Czechia,2020-05-21,33
DK,Denmark,2020-05-21,65
EE,Estonia,2020-05-21,6
FI,Finland,2020-05-21,50
FR,France,2020-05-21,253
DE,Germany,2020-05-21,548
GR,Greece,2020-05-21,3
HU,Hungary,2020-05-21,43
IS,Iceland,2020-05-21,0
IE,Ireland,2020-05-21,76
IT,Italy,2020-05-21,642
LV,Latvia,2020-05-21,9
LI,Liechtenstein,2020-05-21,0
LT,Lithuania,2020-05-21,12
LU,Luxembourg,2020-05-21,9
MT,Malta,2020-05-21,15
NL,Netherlands,2020-05-21,253
NO,Norway,2020-05-21,28
PL,Poland,2020-05-21,404
PT,Portugal,2020-05-21,252
RO,Romania,2020-05-21,198
SK,Slovakia,2020-05-21,6
SI,Slovenia,2020-05-21,0
ES,Spain,2020-05-21,482
SE,Sweden,2020-05-21,610
CH,Switzerland,2020-05-21,36
GB,United Kingdom,2020-05-21,2542
AT,Austria,2020-05-22,32
BE,Belgium,2020-05-22,276
BG,Bulgaria,2020-05-22,41
HR,Croatia,2020-05-22,6
CY,Cyprus,2020-05-22,4
CZ,Czechia,2020-05-22,59
DK,Denmark,2020-05-22,48
EE,Estonia,2020-05-22,7
FI,Finland,2020-05-22,44
FR,France,2020-05-22,692
DE,Germany,2020-05-22,689
GR,Greece,2020-05-22,21
HU,Hungary,2020-05-22,37
IS,Iceland,2020-05-22,0
IE,Ireland,2020-05-22,115
IT,Italy,2020-05-22,652
LV,Latvia,2020-05-22,5
LI,Liechtenstein,2020-05-22,0
LT,Lithuania,2020-05-22,6
LU,Luxembourg,2020-05-22,1
MT,Malta,2020-05-22,1
NL,Netherlands,2020-05-22,188
NO,Norway,2020-05-22,23
PL,Poland,2020-05-22,476
PT,Portugal,2020-05-22,288
RO,Romania,2020-05-22,127
SK,Slovakia,2020-05-22,1
SI,Slovenia,2020-05-22,0
ES,Spain,2020-05-22,1787
SE,Sweden,2020-05-22,532
CH,Switzerland,2020-05-22,13
GB,United Kingdom,2020-05-22,2030
AT,Austria,2020-05-23,50
BE,Belgium,2020-05-23,299
BG,Bulgaria,2020-05-23,36
HR,Croatia,2020-05-23,0
CY,Cyprus,2020-05-23,0
CZ,Czechia,2020-05-23,77
DK,Denmark,2020-05-23,59
EE,Estonia,2020-05-23,14
FI,Finland,2020-05-23,31
FR,France,2020-05-23,525
DE,Germany,2020-05-23,276
GR,Greece,2020-05-23,2
HU,Hungary,2020-05-23,35
IS,Iceland,2020-05-23,1
IE,Ireland,2020-05-23,76
IT,Italy,2020-05-23,669
LV,Latvia,2020-05-23,16
LI,Liechtenstein,2020-05-23,0
LT,Lithuania,2020-05-23,14
LU,Luxembourg,2020-05-23,9
MT,Malta,2020-05-23,9
NL,Netherlands,2020-05-23,176
NO,Norway,2020-05-23,14
PL,Poland,2020-05-23,312
PT,Portugal,2020-05-23,271
RO,Romania,2020-05-23,145
SK,Slovakia,2020-05-23,1
SI,Slovenia,2020-05-23,0
ES,Spain,2020-05-23,466
SE,Sweden,2020-05-23,403
CH,Switzerland,2020-05-23,18
GB,United Kingdom,2020-05-23,1507
AT,Austria,2020-05-24,17
BE,Belgium,2020-05-24,282
BG,Bulgaria,2020-05-24,19
HR,Croatia,2020-05-24,1
CY,Cyprus,2020-05-24,8
CZ,Czechia,2020-05-24,65
DK,Denmark,2020-05-24,71
EE,Estonia,2020-05-24,2
FI,Finland,2020-05-24,11
FR,France,2020-05-24,-559
DE,Germany,2020-05-24,342
GR,Greece,2020-05-24,2
HU,Hungary,2020-05-24,28
IS,Iceland,2020-05-24,0
IE,Ireland,2020-05-24,57
IT,Italy,2020-05-24,531
LV,Latvia,2020-05-24,1
LI,Liechtenstein,2020-05-24,0
LT,Lithuania,2020-05-24,6
LU,Luxembourg,2020-05-24,2
MT,Malta,2020-05-24,1
NL,Netherlands,2020-05-24,172
NO,Norway,2020-05-24,6
PL,Poland,2020-05-24,395
PT,Portugal,2020-05-24,152
RO,Romania,2020-05-24,213
SK,Slovakia,2020-05-24,5
SI,Slovenia,2020-05-24,0
ES,Spain,2020-05-24,482
SE,Sweden,2020-05-24,210
CH,Switzerland,2020-05-24,11
GB,United Kingdom,2020-05-24,1348
AT,Austria,2020-05-25,36
BE,Belgium,2020-05-25,250
BG,Bulgaria,2020-05-25,6
HR,Croatia,2020-05-25,0
CY,Cyprus,2020-05-25,2
CZ,Czechia,2020-05-25,47
DK,Denmark,2020-05-25,27
EE,Estonia,2020-05-25,1
FI,Finland,2020-05-25,20
FR,France,2020-05-25,274
DE,Germany,2020-05-25,272
GR,Greece,2020-05-25,4
HU,Hungary,2020-05-25,15
IS,Iceland,2020-05-25,0
IE,Ireland,2020-05-25,59
IT,Italy,2020-05-25,300
LV,Latvia,2020-05-25,2
LI,Liechtenstein,2020-05-25,0
LT,Lithuania,2020-05-25,10
LU,Luxembourg,2020-05-25,1
MT,Malta,2020-05-25,1
NL,Netherlands,2020-05-25,209
NO,Norway,2020-05-25,12
PL,Poland,2020-05-25,305
PT,Portugal,2020-05-25,165
RO,Romania,2020-05-25,213
SK,Slovakia,2020-05-25,2
SI,Slovenia,2020-05-25,1
ES,Spain,2020-05-25,-372
SE,Sweden,2020-05-25,490
CH,Switzerland,2020-05-25,10
GB,United Kingdom,2020-05-25,1607
AT,Austria,2020-05-26,18
BE,Belgium,2020-05-26,113
BG,Bulgaria,2020-05-26,10
HR,Croatia,2020-05-26,0
CY,Cyprus,2020-05-26,2
CZ,Czechia,2020-05-26,48
DK,Denmark,2020-05-26,41
EE,Estonia,2020-05-26,10
FI,Finland,2020-05-26,29
FR,France,2020-05-26,196
DE,Germany,2020-05-26,600
GR,Greece,2020-05-26,10
HU,Hungary,2020-05-26,15
IS,Iceland,2020-05-26,0
IE,Ireland,2020-05-26,37
IT,Italy,2020-05-26,397
LV,Latvia,2020-05-26,4
LI,Liechtenstein,2020-05-26,0
LT,Lithuania,2020-05-26,4
LU,Luxembourg,2020-05-26,2
MT,Malta,2020-05-26,0
NL,Netherlands,2020-05-26,133
NO,Norway,2020-05-26,19
PL,Poland,2020-05-26,443
PT,Portugal,2020-05-26,219
RO,Romania,2020-05-26,146
SK,Slovakia,2020-05-26,2
SI,Slovenia,2020-05-26,0
ES,Spain,2020-05-26,859
SE,Sweden,2020-05-26,746
CH,Switzerland,2020-05-26,15
GB,United Kingdom,2020-05-26,1650
AT,Austria,2020-05-27,34
BE,Belgium,2020-05-27,137
BG,Bulgaria,2020-05-27,17
HR,Croatia,2020-05-27,0
CY,Cyprus,2020-05-27,0
CZ,Czechia,2020-05-27,36
DK,Denmark,2020-05-27,52
EE,Estonia,2020-05-27,6
FI,Finland,2020-05-27,64
FR,France,2020-05-27,138
DE,Germany,2020-05-27,324
GR,Greece,2020-05-27,11
HU,Hungary,2020-05-27,22
IS,Iceland,2020-05-27,1
IE,Ireland,2020-05-27,68
IT,Italy,2020-05-27,584
LV,Latvia,2020-05-27,4
LI,Liechtenstein,2020-05-27,0
LT,Lithuania,2020-05-27,8
LU,Luxembourg,2020-05-27,6
MT,Malta,2020-05-27,1
NL,Netherlands,2020-05-27,190
NO,Norway,2020-05-27,18
PL,Poland,2020-05-27,399
PT,Portugal,2020-05-27,285
RO,Romania,2020-05-27,165
SK,Slovakia,2020-05-27,2
SI,Slovenia,2020-05-27,2
ES,Spain,2020-05-27,0
SE,Sweden,2020-05-27,800
CH,Switzerland,2020-05-27,15
GB,United Kingdom,2020-05-27,1802
AT,Austria,2020-05-28,37
BE,Belgium,2020-05-28,257
BG,Bulgaria,2020-05-28,17
HR,Croatia,2020-05-28,1
CY,Cyprus,2020-05-28,2
CZ,Czechia,2020-05-28,54
DK,Denmark,2020-05-28,32
EE,Estonia,2020-05-28,11
FI,Finland,2020-05-28,51
FR,France,2020-05-28,3282
DE,Germany,2020-05-28,672
GR,Greece,2020-05-28,3
HU,Hungary,2020-05-28,23
IS,Iceland,2020-05-28,0
IE,Ireland,2020-05-28,38
IT,Italy,2020-05-28,593
LV,Latvia,2020-05-28,4
LI,Liechtenstein,2020-05-28,0
LT,Lithuania,2020-05-28,9
LU,Luxembourg,2020-05-28,7
MT,Malta,2020-05-28,4
NL,Netherlands,2020-05-28,182
NO,Norway,2020-05-28,10
PL,Poland,2020-05-28,352
PT,Portugal,2020-05-28,304
RO,Romania,2020-05-28,197
SK,Slovakia,2020-05-28,5
SI,Slovenia,2020-05-28,2
ES,Spain,2020-05-28,1647
SE,Sweden,2020-05-28,774
CH,Switzerland,2020-05-28,20
GB,United Kingdom,2020-05-28,1734
AT,Austria,2020-05-29,27
BE,Belgium,2020-05-29,212
BG,Bulgaria,2020-05-29,8
HR,Croatia,2020-05-29,0
CY,Cyprus,2020-05-29,1
CZ,Czechia,2020-05-29,56
DK,Denmark,2020-05-29,81
EE,Estonia,2020-05-29,8
FI,Finland,2020-05-29,33
FR,France,2020-05-29,542
DE,Germany,2020-05-29,726
GR,Greece,2020-05-29,3
HU,Hungary,2020-05-29,25
IS,Iceland,2020-05-29,0
IE,Ireland,2020-05-29,35
IT,Italy,2020-05-29,516
LV,Latvia,2020-05-29,3
LI,Liechtenstein,2020-05-29,0
LT,Lithuania,2020-05-29,5
LU,Luxembourg,2020-05-29,4
MT,Malta,2020-05-29,0
NL,Netherlands,2020-05-29,176
NO,Norway,2020-05-29,11
PL,Poland,2020-05-29,330
PT,Portugal,2020-05-29,350
RO,Romania,2020-05-29,191
SK,Slovakia,2020-05-29,0
SI,Slovenia,2020-05-29,0
ES,Spain,2020-05-29,658
SE,Sweden,2020-05-29,773
CH,Switzerland,2020-05-29,32
GB,United Kingdom,2020-05-29,1504
AT,Austria,2020-05-30,30
BE,Belgium,2020-05-30,125
BG,Bulgaria,2020-05-30,14
HR,Croatia,2020-05-30,1
CY,Cyprus,2020-05-30,2
CZ,Czechia,2020-05-30,34
DK,Denmark,2020-05-30,40
EE,Estonia,2020-05-30,6
FI,Finland,2020-05-30,50
FR,France,2020-05-30,1766
DE,Germany,2020-05-30,267
GR,Greece,2020-05-30,6
HU,Hungary,2020-05-30,26
IS,Iceland,2020-05-30,1
IE,Ireland,2020-05-30,53
IT,Italy,2020-05-30,416
LV,Latvia,2020-05-30,1
LI,Liechtenstein,2020-05-30,0
LT,Lithuania,2020-05-30,8
LU,Luxembourg,2020-05-30,4
MT,Malta,2020-05-30,2
NL,Netherlands,2020-05-30,131
NO,Norway,2020-05-30,15
PL,Poland,2020-05-30,416
PT,Portugal,2020-05-30,257
RO,Romania,2020-05-30,151
SK,Slovakia,2020-05-30,1
SI,Slovenia,2020-05-30,0
ES,Spain,2020-05-30,664
SE,Sweden,2020-05-30,432
CH,Switzerland,2020-05-30,17
GB,United Kingdom,2020-05-30,1099
AT,Austria,2020-05-31,46
BE,Belgium,2020-05-31,195
BG,Bulgaria,2020-05-31,14
HR,Croatia,2020-05-31,0
CY,Cyprus,2020-05-31,0
CZ,Czechia,2020-05-31,38
DK,Denmark,2020-05-31,36
EE,Estonia,2020-05-31,4
FI,Finland,2020-05-31,33
FR,France,2020-05-31,209
DE,Germany,2020-05-31,221
GR,Greece,2020-05-31,2
HU,Hungary,2020-05-31,9
IS,Iceland,2020-05-31,0
IE,Ireland,2020-05-31,61
IT,Italy,2020-05-31,333
LV,Latvia,2020-05-31,1
LI,Liechtenstein,2020-05-31,0
LT,Lithuania,2020-05-31,5
LU,Luxembourg,2020-05-31,2
MT,Malta,2020-05-31,0
NL,Netherlands,2020-05-31,185
NO,Norway,2020-05-31,3
PL,Poland,2020-05-31,215
PT,Portugal,2020-05-31,297
RO,Romania,2020-05-31,124
SK,Slovakia,2020-05-31,0
SI,Slovenia,2020-05-31,0
ES,Spain,2020-05-31,251
SE,Sweden,2020-05-31,265
CH,Switzerland,2020-05-31,17
GB,United Kingdom,2020-05-31,1069
AT,Austria,2020-06-01,2
BE,Belgium,2020-06-01,136
BG,Bulgaria,2020-06-01,6
HR,Croatia,2020-06-01,0
CY,Cyprus,2020-06-01,5
CZ,Czechia,2020-06-01,34
DK,Denmark,2020-06-01,30
EE,Estonia,2020-06-01,1
FI,Finland,2020-06-01,26
FR,France,2020-06-01,169
DE,Germany,2020-06-01,184
GR,Greece,2020-06-01,1
HU,Hungary,2020-06-01,16
IS,Iceland,2020-06-01,0
IE,Ireland,2020-06-01,72
IT,Italy,2020-06-01,200
LV,Latvia,2020-06-01,0
LI,Liechtenstein,2020-06-01,0
LT,Lithuania,2020-06-01,4
LU,Luxembourg,2020-06-01,1
MT,Malta,2020-06-01,1
NL,Netherlands,2020-06-01,103
NO,Norway,2020-06-01,6
PL,Poland,2020-06-01,379
PT,Portugal,2020-06-01,200
RO,Romania,2020-06-01,141
SK,Slovakia,2020-06-01,1
SI,Slovenia,2020-06-01,0
ES,Spain,2020-06-01,159
SE,Sweden,2020-06-01,648
CH,Switzerland,2020-06-01,9
GB,United Kingdom,2020-06-01,1434
AT,Austria,2020-06-02,26
BE,Belgium,2020-06-02,98
BG,Bulgaria,2020-06-02,19
HR,Croatia,2020-06-02,0
CY,Cyprus,2020-06-02,3
CZ,Czechia,2020-06-02,62
DK,Denmark,2020-06-02,35
EE,Estonia,2020-06-02,0
FI,Finland,2020-06-02,2
FR,France,2020-06-02,-721
DE,Germany,2020-06-02,285
GR,Greece,2020-06-02,19
HU,Hungary,2020-06-02,29
IS,Iceland,2020-06-02,0
IE,Ireland,2020-06-02,4
IT,Italy,2020-06-02,318
LV,Latvia,2020-06-02,5
LI,Liechtenstein,2020-06-02,0
LT,Lithuania,2020-06-02,5
LU,Luxembourg,2020-06-02,1
MT,Malta,2020-06-02,1
NL,Netherlands,2020-06-02,102
NO,Norway,2020-06-02,9
PL,Poland,2020-06-02,230
PT,Portugal,2020-06-02,195
RO,Romania,2020-06-02,119
SK,Slovakia,2020-06-02,0
SI,Slovenia,2020-06-02,2
ES,Spain,2020-06-02,294
SE,Sweden,2020-06-02,901
CH,Switzerland,2020-06-02,3
GB,United Kingdom,2020-06-02,1467
AT,Austria,2020-06-03,12
BE,Belgium,2020-06-03,70
BG,Bulgaria,2020-06-03,22
HR,Croatia,2020-06-03,0
CY,Cyprus,2020-06-03,6
CZ,Czechia,2020-06-03,74
DK,Denmark,2020-06-03,37
EE,Estonia,2020-06-03,10
FI,Finland,2020-06-03,24
FR,France,2020-06-03,-3250
DE,Germany,2020-06-03,242
GR,Greece,2020-06-03,0
HU,Hungary,2020-06-03,10
IS,Iceland,2020-06-03,0
IE,Ireland,2020-06-03,45
IT,Italy,2020-06-03,321
LV,Latvia,2020-06-03,8
LI,Liechtenstein,2020-06-03,0
LT,Lithuania,2020-06-03,3
LU,Luxembourg,2020-06-03,4
MT,Malta,2020-06-03,2
NL,Netherlands,2020-06-03,86
NO,Norway,2020-06-03,22
PL,Poland,2020-06-03,292
PT,Portugal,2020-06-03,366
RO,Romania,2020-06-03,152
SK,Slovakia,2020-06-03,3
SI,Slovenia,2020-06-03,2
ES,Spain,2020-06-03,394
SE,Sweden,2020-06-03,1046
CH,Switzerland,2020-06-03,19
GB,United Kingdom,2020-06-03,1342
AT,Austria,2020-06-04,34
BE,Belgium,2020-06-04,82
BG,Bulgaria,2020-06-04,25
HR,Croatia,2020-06-04,1
CY,Cyprus,2020-06-04,0
CZ,Czechia,2020-06-04,56
DK,Denmark,2020-06-04,40
EE,Estonia,2020-06-04,10
FI,Finland,2020-06-04,0
FR,France,2020-06-04,4271
DE,Germany,2020-06-04,351
GR,Greece,2020-06-04,15
HU,Hungary,2020-06-04,23
IS,Iceland,2020-06-04,0
IE,Ireland,2020-06-04,31
IT,Italy,2020-06-04,177
LV,Latvia,2020-06-04,3
LI,Liechtenstein,2020-06-04,0
LT,Lithuania,2020-06-04,5
LU,Luxembourg,2020-06-04,3
MT,Malta,2020-06-04,0
NL,Netherlands,2020-06-04,209
NO,Norway,2020-06-04,27
PL,Poland,2020-06-04,361
PT,Portugal,2020-06-04,331
RO,Romania,2020-06-04,238
SK,Slovakia,2020-06-04,1
SI,Slovenia,2020-06-04,0
ES,Spain,2020-06-04,334
SE,Sweden,2020-06-04,1039
CH,Switzerland,2020-06-04,20
GB,United Kingdom,2020-06-04,1234
AT,Austria,2020-06-05,38
BE,Belgium,2020-06-05,140
BG,Bulgaria,2020-06-05,42
HR,Croatia,2020-06-05,0
CY,Cyprus,2020-06-05,2
CZ,Czechia,2020-06-05,35
DK,Denmark,2020-06-05,64
EE,Estonia,2020-06-05,20
FI,Finland,2020-06-05,30
FR,France,2020-06-05,522
DE,Germany,2020-06-05,452
GR,Greece,2020-06-05,15
HU,Hungary,2020-06-05,16
IS,Iceland,2020-06-05,0
IE,Ireland,2020-06-05,21
IT,Italy,2020-06-05,518
LV,Latvia,2020-06-05,3
LI,Liechtenstein,2020-06-05,0
LT,Lithuania,2020-06-05,5
LU,Luxembourg,2020-06-05,5
MT,Malta,2020-06-05,3
NL,Netherlands,2020-06-05,210
NO,Norway,2020-06-05,18
PL,Poland,2020-06-05,362
PT,Portugal,2020-06-05,377
RO,Romania,2020-06-05,196
SK,Slovakia,2020-06-05,0
SI,Slovenia,2020-06-05,2
ES,Spain,2020-06-05,318
SE,Sweden,2020-06-05,1146
CH,Switzerland,2020-06-05,23
GB,United Kingdom,2020-06-05,1105
AT,Austria,2020-06-06,55
BE,Belgium,2020-06-06,165
BG,Bulgaria,2020-06-06,84
HR,Croatia,2020-06-06,0
CY,Cyprus,2020-06-06,0
CZ,Czechia,2020-06-06,38
DK,Denmark,2020-06-06,49
EE,Estonia,2020-06-06,21
FI,Finland,2020-06-06,23
FR,France,2020-06-06,522
DE,Germany,2020-06-06,526
GR,Greece,2020-06-06,13
HU,Hungary,2020-06-06,20
IS,Iceland,2020-06-06,0
IE,Ireland,2020-06-06,20
IT,Italy,2020-06-06,270
LV,Latvia,2020-06-06,1
LI,Liechtenstein,2020-06-06,0
LT,Lithuania,2020-06-06,11
LU,Luxembourg,2020-06-06,3
MT,Malta,2020-06-06,2
NL,Netherlands,2020-06-06,183
NO,Norway,2020-06-06,9
PL,Poland,2020-06-06,576
PT,Portugal,2020-06-06,382
RO,Romania,2020-06-06,187
SK,Slovakia,2020-06-06,2
SI,Slovenia,2020-06-06,5
ES,Spain,2020-06-06,332
SE,Sweden,2020-06-06,783
CH,Switzerland,2020-06-06,20
