location,location_name,date,value
NL,Netherlands,2020-08-17,0
NO,Norway,2020-08-17,0
PL,Poland,2020-08-17,8
PT,Portugal,2020-08-17,1
RO,Romania,2020-08-17,38
SK,Slovakia,2020-08-17,0
SI,Slovenia,2020-08-17,0
ES,Spain,2020-08-17,29
SE,Sweden,2020-08-17,0
CH,Switzerland,2020-08-17,2
GB,United Kingdom,2020-08-17,21
AT,Austria,2020-08-18,1
BE,Belgium,2020-08-18,15
BG,Bulgaria,2020-08-18,7
HR,Croatia,2020-08-18,0
CY,Cyprus,2020-08-18,0
CZ,Czechia,2020-08-18,2
DK,Denmark,2020-08-18,0
EE,Estonia,2020-08-18,0
FI,Finland,2020-08-18,0
FR,France,2020-08-18,21
DE,Germany,2020-08-18,4
GR,Greece,2020-08-18,2
HU,Hungary,2020-08-18,1
IS,Iceland,2020-08-18,0
IE,Ireland,2020-08-18,1
IT,Italy,2020-08-18,5
LV,Latvia,2020-08-18,1
LI,Liechtenstein,2020-08-18,0
LT,Lithuania,2020-08-18,0
LU,Luxembourg,2020-08-18,0
MT,Malta,2020-08-18,0
NL,Netherlands,2020-08-18,3
NO,Norway,2020-08-18,1
PL,Poland,2020-08-18,11
PT,Portugal,2020-08-18,5
RO,Romania,2020-08-18,45
SK,Slovakia,2020-08-18,0
SI,Slovenia,2020-08-18,0
ES,Spain,2020-08-18,24
SE,Sweden,2020-08-18,7
CH,Switzerland,2020-08-18,0
GB,United Kingdom,2020-08-18,15
AT,Austria,2020-08-19,1
BE,Belgium,2020-08-19,10
BG,Bulgaria,2020-08-19,8
HR,Croatia,2020-08-19,2
CY,Cyprus,2020-08-19,0
CZ,Czechia,2020-08-19,3
DK,Denmark,2020-08-19,0
EE,Estonia,2020-08-19,0
FI,Finland,2020-08-19,0
FR,France,2020-08-19,17
DE,Germany,2020-08-19,7
GR,Greece,2020-08-19,3
HU,Hungary,2020-08-19,0
IS,Iceland,2020-08-19,0
IE,Ireland,2020-08-19,0
IT,Italy,2020-08-19,7
LV,Latvia,2020-08-19,0
LI,Liechtenstein,2020-08-19,0
LT,Lithuania,2020-08-19,0
LU,Luxembourg,2020-08-19,0
MT,Malta,2020-08-19,0
NL,Netherlands,2020-08-19,6
NO,Norway,2020-08-19,0
PL,Poland,2020-08-19,17
PT,Portugal,2020-08-19,2
RO,Romania,2020-08-19,32
SK,Slovakia,2020-08-19,2
SI,Slovenia,2020-08-19,0
ES,Spain,2020-08-19,127
SE,Sweden,2020-08-19,12
CH,Switzerland,2020-08-19,0
GB,United Kingdom,2020-08-19,13
AT,Austria,2020-08-20,2
BE,Belgium,2020-08-20,7
BG,Bulgaria,2020-08-20,5
HR,Croatia,2020-08-20,0
CY,Cyprus,2020-08-20,1
CZ,Czechia,2020-08-20,2
DK,Denmark,2020-08-20,0
EE,Estonia,2020-08-20,0
FI,Finland,2020-08-20,0
FR,France,2020-08-20,11
DE,Germany,2020-08-20,10
GR,Greece,2020-08-20,0
HU,Hungary,2020-08-20,0
IS,Iceland,2020-08-20,0
IE,Ireland,2020-08-20,1
IT,Italy,2020-08-20,6
LV,Latvia,2020-08-20,0
LI,Liechtenstein,2020-08-20,0
LT,Lithuania,2020-08-20,1
LU,Luxembourg,2020-08-20,0
MT,Malta,2020-08-20,0
NL,Netherlands,2020-08-20,10
NO,Norway,2020-08-20,2
PL,Poland,2020-08-20,12
PT,Portugal,2020-08-20,2
RO,Romania,2020-08-20,48
SK,Slovakia,2020-08-20,0
SI,Slovenia,2020-08-20,0
ES,Spain,2020-08-20,16
SE,Sweden,2020-08-20,3
CH,Switzerland,2020-08-20,0
GB,United Kingdom,2020-08-20,16
AT,Austria,2020-08-21,2
BE,Belgium,2020-08-21,9
BG,Bulgaria,2020-08-21,7
HR,Croatia,2020-08-21,1
CY,Cyprus,2020-08-21,0
CZ,Czechia,2020-08-21,5
DK,Denmark,2020-08-21,0
EE,Estonia,2020-08-21,0
FI,Finland,2020-08-21,0
FR,France,2020-08-21,23
DE,Germany,2020-08-21,7
GR,Greece,2020-08-21,3
HU,Hungary,2020-08-21,2
IS,Iceland,2020-08-21,0
IE,Ireland,2020-08-21,0
IT,Italy,2020-08-21,9
LV,Latvia,2020-08-21,0
LI,Liechtenstein,2020-08-21,0
LT,Lithuania,2020-08-21,1
LU,Luxembourg,2020-08-21,0
MT,Malta,2020-08-21,1
NL,Netherlands,2020-08-21,4
NO,Norway,2020-08-21,0
PL,Poland,2020-08-21,13
PT,Portugal,2020-08-21,4
RO,Romania,2020-08-21,42
SK,Slovakia,2020-08-21,0
SI,Slovenia,2020-08-21,1
ES,Spain,2020-08-21,25
SE,Sweden,2020-08-21,5
CH,Switzerland,2020-08-21,1
GB,United Kingdom,2020-08-21,10
AT,Austria,2020-08-22,2
BE,Belgium,2020-08-22,3
BG,Bulgaria,2020-08-22,0
HR,Croatia,2020-08-22,1
CY,Cyprus,2020-08-22,0
CZ,Czechia,2020-08-22,0
DK,Denmark,2020-08-22,1
EE,Estonia,2020-08-22,0
FI,Finland,2020-08-22,0
FR,France,2020-08-22,8
DE,Germany,2020-08-22,7
GR,Greece,2020-08-22,2
HU,Hungary,2020-08-22,0
IS,Iceland,2020-08-22,0
IE,Ireland,2020-08-22,1
IT,Italy,2020-08-22,3
LV,Latvia,2020-08-22,0
LI,Liechtenstein,2020-08-22,0
LT,Lithuania,2020-08-22,1
LU,Luxembourg,2020-08-22,0
MT,Malta,2020-08-22,0
NL,Netherlands,2020-08-22,5
NO,Norway,2020-08-22,0
PL,Poland,2020-08-22,13
PT,Portugal,2020-08-22,2
RO,Romania,2020-08-22,37
SK,Slovakia,2020-08-22,0
SI,Slovenia,2020-08-22,1
ES,Spain,2020-08-22,0
SE,Sweden,2020-08-22,0
CH,Switzerland,2020-08-22,1
GB,United Kingdom,2020-08-22,12
AT,Austria,2020-08-23,3
BE,Belgium,2020-08-23,4
BG,Bulgaria,2020-08-23,6
HR,Croatia,2020-08-23,1
CY,Cyprus,2020-08-23,0
CZ,Czechia,2020-08-23,1
DK,Denmark,2020-08-23,0
EE,Estonia,2020-08-23,0
FI,Finland,2020-08-23,0
FR,France,2020-08-23,0
DE,Germany,2020-08-23,2
GR,Greece,2020-08-23,2
HU,Hungary,2020-08-23,2
IS,Iceland,2020-08-23,0
IE,Ireland,2020-08-23,0
IT,Italy,2020-08-23,7
LV,Latvia,2020-08-23,0
LI,Liechtenstein,2020-08-23,0
LT,Lithuania,2020-08-23,0
LU,Luxembourg,2020-08-23,0
MT,Malta,2020-08-23,0
NL,Netherlands,2020-08-23,0
NO,Norway,2020-08-23,0
PL,Poland,2020-08-23,4
PT,Portugal,2020-08-23,2
RO,Romania,2020-08-23,39
SK,Slovakia,2020-08-23,0
SI,Slovenia,2020-08-23,0
ES,Spain,2020-08-23,0
SE,Sweden,2020-08-23,0
CH,Switzerland,2020-08-23,1
GB,United Kingdom,2020-08-23,17
AT,Austria,2020-08-24,2
BE,Belgium,2020-08-24,4
BG,Bulgaria,2020-08-24,18
HR,Croatia,2020-08-24,2
CY,Cyprus,2020-08-24,0
CZ,Czechia,2020-08-24,3
DK,Denmark,2020-08-24,1
EE,Estonia,2020-08-24,1
FI,Finland,2020-08-24,0
FR,France,2020-08-24,15
DE,Germany,2020-08-24,3
GR,Greece,2020-08-24,0
HU,Hungary,2020-08-24,0
IS,Iceland,2020-08-24,0
IE,Ireland,2020-08-24,0
IT,Italy,2020-08-24,4
LV,Latvia,2020-08-24,0
LI,Liechtenstein,2020-08-24,0
LT,Lithuania,2020-08-24,1
LU,Luxembourg,2020-08-24,0
MT,Malta,2020-08-24,0
NL,Netherlands,2020-08-24,2
NO,Norway,2020-08-24,0
PL,Poland,2020-08-24,5
PT,Portugal,2020-08-24,5
RO,Romania,2020-08-24,37
SK,Slovakia,2020-08-24,0
SI,Slovenia,2020-08-24,2
ES,Spain,2020-08-24,34
SE,Sweden,2020-08-24,0
CH,Switzerland,2020-08-24,1
GB,United Kingdom,2020-08-24,10
AT,Austria,2020-08-25,2
BE,Belgium,2020-08-25,0
BG,Bulgaria,2020-08-25,9
HR,Croatia,2020-08-25,2
CY,Cyprus,2020-08-25,0
CZ,Czechia,2020-08-25,1
DK,Denmark,2020-08-25,0
EE,Estonia,2020-08-25,0
FI,Finland,2020-08-25,0
FR,France,2020-08-25,19
DE,Germany,2020-08-25,5
GR,Greece,2020-08-25,1
HU,Hungary,2020-08-25,1
IS,Iceland,2020-08-25,0
IE,Ireland,2020-08-25,0
IT,Italy,2020-08-25,4
LV,Latvia,2020-08-25,0
LI,Liechtenstein,2020-08-25,0
LT,Lithuania,2020-08-25,0
LU,Luxembourg,2020-08-25,0
MT,Malta,2020-08-25,0
NL,Netherlands,2020-08-25,5
NO,Norway,2020-08-25,0
PL,Poland,2020-08-25,17
PT,Portugal,2020-08-25,4
RO,Romania,2020-08-25,58
SK,Slovakia,2020-08-25,0
SI,Slovenia,2020-08-25,0
ES,Spain,2020-08-25,52
SE,Sweden,2020-08-25,4
CH,Switzerland,2020-08-25,0
GB,United Kingdom,2020-08-25,22
AT,Austria,2020-08-26,5
BE,Belgium,2020-08-26,-117
BG,Bulgaria,2020-08-26,14
HR,Croatia,2020-08-26,0
CY,Cyprus,2020-08-26,0
CZ,Czechia,2020-08-26,2
DK,Denmark,2020-08-26,0
EE,Estonia,2020-08-26,0
FI,Finland,2020-08-26,0
FR,France,2020-08-26,0
DE,Germany,2020-08-26,3
GR,Greece,2020-08-26,0
HU,Hungary,2020-08-26,0
IS,Iceland,2020-08-26,0
IE,Ireland,2020-08-26,0
IT,Italy,2020-08-26,13
LV,Latvia,2020-08-26,0
LI,Liechtenstein,2020-08-26,0
LT,Lithuania,2020-08-26,0
LU,Luxembourg,2020-08-26,0
MT,Malta,2020-08-26,0
NL,Netherlands,2020-08-26,8
NO,Norway,2020-08-26,0
PL,Poland,2020-08-26,17
PT,Portugal,2020-08-26,2
RO,Romania,2020-08-26,54
SK,Slovakia,2020-08-26,0
SI,Slovenia,2020-08-26,0
ES,Spain,2020-08-26,47
SE,Sweden,2020-08-26,3
CH,Switzerland,2020-08-26,0
GB,United Kingdom,2020-08-26,16
AT,Austria,2020-08-27,0
BE,Belgium,2020-08-27,5
BG,Bulgaria,2020-08-27,8
HR,Croatia,2020-08-27,2
CY,Cyprus,2020-08-27,0
CZ,Czechia,2020-08-27,0
DK,Denmark,2020-08-27,1
EE,Estonia,2020-08-27,0
FI,Finland,2020-08-27,0
FR,France,2020-08-27,32
DE,Germany,2020-08-27,5
GR,Greece,2020-08-27,11
HU,Hungary,2020-08-27,0
IS,Iceland,2020-08-27,0
IE,Ireland,2020-08-27,0
IT,Italy,2020-08-27,5
LV,Latvia,2020-08-27,1
LI,Liechtenstein,2020-08-27,0
LT,Lithuania,2020-08-27,0
LU,Luxembourg,2020-08-27,0
MT,Malta,2020-08-27,0
NL,Netherlands,2020-08-27,3
NO,Norway,2020-08-27,0
PL,Poland,2020-08-27,16
PT,Portugal,2020-08-27,2
RO,Romania,2020-08-27,38
SK,Slovakia,2020-08-27,0
SI,Slovenia,2020-08-27,0
ES,Spain,2020-08-27,25
SE,Sweden,2020-08-27,3
CH,Switzerland,2020-08-27,1
GB,United Kingdom,2020-08-27,12
AT,Austria,2020-08-28,0
BE,Belgium,2020-08-28,2
BG,Bulgaria,2020-08-28,9
HR,Croatia,2020-08-28,3
CY,Cyprus,2020-08-28,0
CZ,Czechia,2020-08-28,1
DK,Denmark,2020-08-28,0
EE,Estonia,2020-08-28,0
FI,Finland,2020-08-28,0
FR,France,2020-08-28,17
DE,Germany,2020-08-28,3
GR,Greece,2020-08-28,5
HU,Hungary,2020-08-28,0
IS,Iceland,2020-08-28,0
IE,Ireland,2020-08-28,0
IT,Italy,2020-08-28,9
LV,Latvia,2020-08-28,0
LI,Liechtenstein,2020-08-28,0
LT,Lithuania,2020-08-28,1
LU,Luxembourg,2020-08-28,0
MT,Malta,2020-08-28,0
NL,Netherlands,2020-08-28,2
NO,Norway,2020-08-28,0
PL,Poland,2020-08-28,8
PT,Portugal,2020-08-28,6
RO,Romania,2020-08-28,48
SK,Slovakia,2020-08-28,0
SI,Slovenia,2020-08-28,0
ES,Spain,2020-08-28,15
SE,Sweden,2020-08-28,1
CH,Switzerland,2020-08-28,0
GB,United Kingdom,2020-08-28,12
AT,Austria,2020-08-29,0
BE,Belgium,2020-08-29,5
BG,Bulgaria,2020-08-29,2
HR,Croatia,2020-08-29,3
CY,Cyprus,2020-08-29,0
CZ,Czechia,2020-08-29,2
DK,Denmark,2020-08-29,0
EE,Estonia,2020-08-29,0
FI,Finland,2020-08-29,0
FR,France,2020-08-29,6
DE,Germany,2020-08-29,1
GR,Greece,2020-08-29,1
HU,Hungary,2020-08-29,0
IS,Iceland,2020-08-29,0
IE,Ireland,2020-08-29,0
IT,Italy,2020-08-29,1
LV,Latvia,2020-08-29,0
LI,Liechtenstein,2020-08-29,0
LT,Lithuania,2020-08-29,0
LU,Luxembourg,2020-08-29,0
MT,Malta,2020-08-29,0
NL,Netherlands,2020-08-29,4
NO,Norway,2020-08-29,0
PL,Poland,2020-08-29,14
PT,Portugal,2020-08-29,3
RO,Romania,2020-08-29,32
SK,Slovakia,2020-08-29,0
SI,Slovenia,2020-08-29,0
ES,Spain,2020-08-29,0
SE,Sweden,2020-08-29,0
CH,Switzerland,2020-08-29,1
GB,United Kingdom,2020-08-29,8
AT,Austria,2020-08-30,1
BE,Belgium,2020-08-30,3
BG,Bulgaria,2020-08-30,8
HR,Croatia,2020-08-30,1
CY,Cyprus,2020-08-30,0
CZ,Czechia,2020-08-30,2
DK,Denmark,2020-08-30,0
EE,Estonia,2020-08-30,0
FI,Finland,2020-08-30,0
FR,France,2020-08-30,3
DE,Germany,2020-08-30,6
GR,Greece,2020-08-30,2
HU,Hungary,2020-08-30,0
IS,Iceland,2020-08-30,0
IE,Ireland,2020-08-30,0
IT,Italy,2020-08-30,4
LV,Latvia,2020-08-30,0
LI,Liechtenstein,2020-08-30,0
LT,Lithuania,2020-08-30,0
LU,Luxembourg,2020-08-30,0
MT,Malta,2020-08-30,2
NL,Netherlands,2020-08-30,0
NO,Norway,2020-08-30,0
PL,Poland,2020-08-30,1
PT,Portugal,2020-08-30,1
RO,Romania,2020-08-30,39
SK,Slovakia,2020-08-30,0
SI,Slovenia,2020-08-30,0
ES,Spain,2020-08-30,0
SE,Sweden,2020-08-30,0
CH,Switzerland,2020-08-30,1
GB,United Kingdom,2020-08-30,11
AT,Austria,2020-08-31,0
BE,Belgium,2020-08-31,1
BG,Bulgaria,2020-08-31,16
HR,Croatia,2020-08-31,2
CY,Cyprus,2020-08-31,0
CZ,Czechia,2020-08-31,1
DK,Denmark,2020-08-31,0
EE,Estonia,2020-08-31,0
FI,Finland,2020-08-31,0
FR,France,2020-08-31,27
DE,Germany,2020-08-31,3
GR,Greece,2020-08-31,4
HU,Hungary,2020-08-31,1
IS,Iceland,2020-08-31,0
IE,Ireland,2020-08-31,0
IT,Italy,2020-08-31,6
LV,Latvia,2020-08-31,0
LI,Liechtenstein,2020-08-31,0
LT,Lithuania,2020-08-31,0
LU,Luxembourg,2020-08-31,0
MT,Malta,2020-08-31,0
NL,Netherlands,2020-08-31,0
NO,Norway,2020-08-31,0
PL,Poland,2020-08-31,6
PT,Portugal,2020-08-31,3
RO,Romania,2020-08-31,43
SK,Slovakia,2020-08-31,0
SI,Slovenia,2020-08-31,0
ES,Spain,2020-08-31,83
SE,Sweden,2020-08-31,0
CH,Switzerland,2020-08-31,1
GB,United Kingdom,2020-08-31,18
AT,Austria,2020-09-01,0
BE,Belgium,2020-09-01,2
BG,Bulgaria,2020-09-01,13
HR,Croatia,2020-09-01,1
CY,Cyprus,2020-09-01,0
CZ,Czechia,2020-09-01,1
DK,Denmark,2020-09-01,1
EE,Estonia,2020-09-01,0
FI,Finland,2020-09-01,1
FR,France,2020-09-01,24
DE,Germany,2020-09-01,4
GR,Greece,2020-09-01,5
HU,Hungary,2020-09-01,1
IS,Iceland,2020-09-01,0
IE,Ireland,2020-09-01,0
IT,Italy,2020-09-01,8
LV,Latvia,2020-09-01,0
LI,Liechtenstein,2020-09-01,0
LT,Lithuania,2020-09-01,0
LU,Luxembourg,2020-09-01,0
MT,Malta,2020-09-01,0
NL,Netherlands,2020-09-01,6
NO,Norway,2020-09-01,0
PL,Poland,2020-09-01,19
PT,Portugal,2020-09-01,2
RO,Romania,2020-09-01,60
SK,Slovakia,2020-09-01,0
SI,Slovenia,2020-09-01,0
ES,Spain,2020-09-01,58
SE,Sweden,2020-09-01,-8
CH,Switzerland,2020-09-01,0
GB,United Kingdom,2020-09-01,11
AT,Austria,2020-09-02,3
BE,Belgium,2020-09-02,1
BG,Bulgaria,2020-09-02,6
HR,Croatia,2020-09-02,4
CY,Cyprus,2020-09-02,0
CZ,Czechia,2020-09-02,0
DK,Denmark,2020-09-02,1
EE,Estonia,2020-09-02,0
FI,Finland,2020-09-02,1
FR,France,2020-09-02,22
DE,Germany,2020-09-02,11
GR,Greece,2020-09-02,2
HU,Hungary,2020-09-02,3
IS,Iceland,2020-09-02,0
IE,Ireland,2020-09-02,0
IT,Italy,2020-09-02,6
LV,Latvia,2020-09-02,0
LI,Liechtenstein,2020-09-02,0
LT,Lithuania,2020-09-02,0
LU,Luxembourg,2020-09-02,0
MT,Malta,2020-09-02,1
NL,Netherlands,2020-09-02,5
NO,Norway,2020-09-02,0
PL,Poland,2020-09-02,20
PT,Portugal,2020-09-02,3
RO,Romania,2020-09-02,40
SK,Slovakia,2020-09-02,0
SI,Slovenia,2020-09-02,1
ES,Spain,2020-09-02,42
SE,Sweden,2020-09-02,7
CH,Switzerland,2020-09-02,3
GB,United Kingdom,2020-09-02,15
AT,Austria,2020-09-03,2
BE,Belgium,2020-09-03,1
BG,Bulgaria,2020-09-03,10
HR,Croatia,2020-09-03,3
CY,Cyprus,2020-09-03,0
CZ,Czechia,2020-09-03,1
DK,Denmark,2020-09-03,0
EE,Estonia,2020-09-03,0
FI,Finland,2020-09-03,0
FR,France,2020-09-03,17
DE,Germany,2020-09-03,8
GR,Greece,2020-09-03,5
HU,Hungary,2020-09-03,1
IS,Iceland,2020-09-03,0
IE,Ireland,2020-09-03,0
IT,Italy,2020-09-03,10
LV,Latvia,2020-09-03,0
LI,Liechtenstein,2020-09-03,0
LT,Lithuania,2020-09-03,0
LU,Luxembourg,2020-09-03,0
MT,Malta,2020-09-03,0
NL,Netherlands,2020-09-03,0
NO,Norway,2020-09-03,0
PL,Poland,2020-09-03,14
PT,Portugal,2020-09-03,2
RO,Romania,2020-09-03,44
SK,Slovakia,2020-09-03,4
SI,Slovenia,2020-09-03,0
ES,Spain,2020-09-03,40
SE,Sweden,2020-09-03,12
CH,Switzerland,2020-09-03,0
GB,United Kingdom,2020-09-03,9
AT,Austria,2020-09-04,2
BE,Belgium,2020-09-04,2
BG,Bulgaria,2020-09-04,7
HR,Croatia,2020-09-04,1
CY,Cyprus,2020-09-04,0
CZ,Czechia,2020-09-04,3
DK,Denmark,2020-09-04,1
EE,Estonia,2020-09-04,0
FI,Finland,2020-09-04,0
FR,France,2020-09-04,-22
DE,Germany,2020-09-04,1
GR,Greece,2020-09-04,1
HU,Hungary,2020-09-04,1
IS,Iceland,2020-09-04,0
IE,Ireland,2020-09-04,0
IT,Italy,2020-09-04,11
LV,Latvia,2020-09-04,1
LI,Liechtenstein,2020-09-04,0
LT,Lithuania,2020-09-04,0
LU,Luxembourg,2020-09-04,0
MT,Malta,2020-09-04,0
NL,Netherlands,2020-09-04,2
NO,Norway,2020-09-04,0
PL,Poland,2020-09-04,8
PT,Portugal,2020-09-04,4
RO,Romania,2020-09-04,47
SK,Slovakia,2020-09-04,0
SI,Slovenia,2020-09-04,0
ES,Spain,2020-09-04,184
SE,Sweden,2020-09-04,3
CH,Switzerland,2020-09-04,1
GB,United Kingdom,2020-09-04,15
AT,Austria,2020-09-05,1
BE,Belgium,2020-09-05,5
BG,Bulgaria,2020-09-05,6
HR,Croatia,2020-09-05,2
CY,Cyprus,2020-09-05,0
CZ,Czechia,2020-09-05,2
DK,Denmark,2020-09-05,0
EE,Estonia,2020-09-05,0
FI,Finland,2020-09-05,1
FR,France,2020-09-05,11
DE,Germany,2020-09-05,2
GR,Greece,2020-09-05,1
HU,Hungary,2020-09-05,3
IS,Iceland,2020-09-05,0
IE,Ireland,2020-09-05,0
IT,Italy,2020-09-05,16
LV,Latvia,2020-09-05,0
LI,Liechtenstein,2020-09-05,0
LT,Lithuania,2020-09-05,0
LU,Luxembourg,2020-09-05,0
MT,Malta,2020-09-05,1
NL,Netherlands,2020-09-05,4
NO,Norway,2020-09-05,0
PL,Poland,2020-09-05,13
PT,Portugal,2020-09-05,5
RO,Romania,2020-09-05,38
SK,Slovakia,2020-09-05,0
SI,Slovenia,2020-09-05,1
ES,Spain,2020-09-05,0
SE,Sweden,2020-09-05,0
CH,Switzerland,2020-09-05,1
GB,United Kingdom,2020-09-05,14
AT,Austria,2020-09-06,5
BE,Belgium,2020-09-06,1
BG,Bulgaria,2020-09-06,5
HR,Croatia,2020-09-06,1
CY,Cyprus,2020-09-06,0
CZ,Czechia,2020-09-06,5
DK,Denmark,2020-09-06,0
EE,Estonia,2020-09-06,0
FI,Finland,2020-09-06,0
FR,France,2020-09-06,2
DE,Germany,2020-09-06,1
GR,Greece,2020-09-06,4
HU,Hungary,2020-09-06,0
IS,Iceland,2020-09-06,0
IE,Ireland,2020-09-06,0
IT,Italy,2020-09-06,7
LV,Latvia,2020-09-06,0
LI,Liechtenstein,2020-09-06,0
LT,Lithuania,2020-09-06,0
LU,Luxembourg,2020-09-06,0
MT,Malta,2020-09-06,0
NL,Netherlands,2020-09-06,2
NO,Norway,2020-09-06,0
PL,Poland,2020-09-06,7
PT,Portugal,2020-09-06,2
RO,Romania,2020-09-06,43
SK,Slovakia,2020-09-06,0
SI,Slovenia,2020-09-06,0
ES,Spain,2020-09-06,0
SE,Sweden,2020-09-06,0
CH,Switzerland,2020-09-06,4
GB,United Kingdom,2020-09-06,13
AT,Austria,2020-09-07,1
BE,Belgium,2020-09-07,2
BG,Bulgaria,2020-09-07,1
HR,Croatia,2020-09-07,3
CY,Cyprus,2020-09-07,0
CZ,Czechia,2020-09-07,1
DK,Denmark,2020-09-07,1
EE,Estonia,2020-09-07,0
FI,Finland,2020-09-07,1
FR,France,2020-09-07,23
DE,Germany,2020-09-07,0
GR,Greece,2020-09-07,5
HU,Hungary,2020-09-07,1
IS,Iceland,2020-09-07,0
IE,Ireland,2020-09-07,0
IT,Italy,2020-09-07,12
LV,Latvia,2020-09-07,0
LI,Liechtenstein,2020-09-07,0
LT,Lithuania,2020-09-07,0
LU,Luxembourg,2020-09-07,0
MT,Malta,2020-09-07,0
NL,Netherlands,2020-09-07,0
NO,Norway,2020-09-07,0
PL,Poland,2020-09-07,4
PT,Portugal,2020-09-07,3
RO,Romania,2020-09-07,33
SK,Slovakia,2020-09-07,0
SI,Slovenia,2020-09-07,0
ES,Spain,2020-09-07,98
SE,Sweden,2020-09-07,0
CH,Switzerland,2020-09-07,0
GB,United Kingdom,2020-09-07,24
AT,Austria,2020-09-08,2
BE,Belgium,2020-09-08,3
BG,Bulgaria,2020-09-08,15
HR,Croatia,2020-09-08,2
CY,Cyprus,2020-09-08,0
CZ,Czechia,2020-09-08,4
DK,Denmark,2020-09-08,0
EE,Estonia,2020-09-08,0
FI,Finland,2020-09-08,0
FR,France,2020-09-08,38
DE,Germany,2020-09-08,4
GR,Greece,2020-09-08,1
HU,Hungary,2020-09-08,1
IS,Iceland,2020-09-08,0
IE,Ireland,2020-09-08,1
IT,Italy,2020-09-08,10
LV,Latvia,2020-09-08,0
LI,Liechtenstein,2020-09-08,0
LT,Lithuania,2020-09-08,0
LU,Luxembourg,2020-09-08,0
MT,Malta,2020-09-08,0
NL,Netherlands,2020-09-08,1
NO,Norway,2020-09-08,0
PL,Poland,2020-09-08,12
PT,Portugal,2020-09-08,3
RO,Romania,2020-09-08,41
SK,Slovakia,2020-09-08,0
SI,Slovenia,2020-09-08,0
ES,Spain,2020-09-08,78
SE,Sweden,2020-09-08,3
CH,Switzerland,2020-09-08,2
GB,United Kingdom,2020-09-08,16
AT,Austria,2020-09-09,0
BE,Belgium,2020-09-09,5
BG,Bulgaria,2020-09-09,10
HR,Croatia,2020-09-09,3
CY,Cyprus,2020-09-09,0
CZ,Czechia,2020-09-09,3
DK,Denmark,2020-09-09,0
EE,Estonia,2020-09-09,0
FI,Finland,2020-09-09,0
FR,France,2020-09-09,27
DE,Germany,2020-09-09,9
GR,Greece,2020-09-09,3
HU,Hungary,2020-09-09,2
IS,Iceland,2020-09-09,0
IE,Ireland,2020-09-09,3
IT,Italy,2020-09-09,14
LV,Latvia,2020-09-09,0
LI,Liechtenstein,2020-09-09,0
LT,Lithuania,2020-09-09,0
LU,Luxembourg,2020-09-09,0
MT,Malta,2020-09-09,0
NL,Netherlands,2020-09-09,2
NO,Norway,2020-09-09,0
PL,Poland,2020-09-09,11
PT,Portugal,2020-09-09,3
RO,Romania,2020-09-09,51
SK,Slovakia,2020-09-09,0
SI,Slovenia,2020-09-09,0
ES,Spain,2020-09-09,34
SE,Sweden,2020-09-09,4
CH,Switzerland,2020-09-09,3
GB,United Kingdom,2020-09-09,14
AT,Austria,2020-09-10,1
BE,Belgium,2020-09-10,0
BG,Bulgaria,2020-09-10,4
HR,Croatia,2020-09-10,2
CY,Cyprus,2020-09-10,0
CZ,Czechia,2020-09-10,4
DK,Denmark,2020-09-10,1
EE,Estonia,2020-09-10,0
FI,Finland,2020-09-10,3
FR,France,2020-09-10,18
DE,Germany,2020-09-10,3
GR,Greece,2020-09-10,4
HU,Hungary,2020-09-10,2
IS,Iceland,2020-09-10,0
IE,Ireland,2020-09-10,0
IT,Italy,2020-09-10,10
LV,Latvia,2020-09-10,0
LI,Liechtenstein,2020-09-10,0
LT,Lithuania,2020-09-10,0
LU,Luxembourg,2020-09-10,0
MT,Malta,2020-09-10,0
NL,Netherlands,2020-09-10,3
NO,Norway,2020-09-10,1
PL,Poland,2020-09-10,12
PT,Portugal,2020-09-10,3
RO,Romania,2020-09-10,47
SK,Slovakia,2020-09-10,0
SI,Slovenia,2020-09-10,0
ES,Spain,2020-09-10,71
SE,Sweden,2020-09-10,1
CH,Switzerland,2020-09-10,0
GB,United Kingdom,2020-09-10,16
AT,Austria,2020-09-11,1
BE,Belgium,2020-09-11,2
BG,Bulgaria,2020-09-11,7
HR,Croatia,2020-09-11,3
CY,Cyprus,2020-09-11,0
CZ,Czechia,2020-09-11,2
DK,Denmark,2020-09-11,0
EE,Estonia,2020-09-11,0
FI,Finland,2020-09-11,0
FR,France,2020-09-11,79
DE,Germany,2020-09-11,1
GR,Greece,2020-09-11,3
HU,Hungary,2020-09-11,1
IS,Iceland,2020-09-11,0
IE,Ireland,2020-09-11,0
IT,Italy,2020-09-11,10
LV,Latvia,2020-09-11,0
LI,Liechtenstein,2020-09-11,0
LT,Lithuania,2020-09-11,1
LU,Luxembourg,2020-09-11,0
MT,Malta,2020-09-11,1
NL,Netherlands,2020-09-11,3
NO,Norway,2020-09-11,0
PL,Poland,2020-09-11,10
PT,Portugal,2020-09-11,3
RO,Romania,2020-09-11,35
SK,Slovakia,2020-09-11,0
SI,Slovenia,2020-09-11,0
ES,Spain,2020-09-11,48
SE,Sweden,2020-09-11,3
CH,Switzerland,2020-09-11,4
GB,United Kingdom,2020-09-11,20
AT,Austria,2020-09-12,4
BE,Belgium,2020-09-12,4
BG,Bulgaria,2020-09-12,4
HR,Croatia,2020-09-12,7
CY,Cyprus,2020-09-12,0
CZ,Czechia,2020-09-12,3
DK,Denmark,2020-09-12,1
