model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
epiforecasts-EpiNow2,inc death,2,LI,0,0,0,0,0.69,0.67,1,1,-0,1,5,Liechtenstein
EuroCOVIDhub-baseline,inc death,3,LI,0,0,0,0,1,NA,1,1,0.2,1,4,Liechtenstein
EuroCOVIDhub-ensemble,inc death,3,LI,1,1,0,0,1.54,NA,1,1,0.07,1,4,Liechtenstein
IEM_Health-CovidProject,inc death,3,LI,2,2,0,0,6.01,NA,1,1,0.25,1,4,Liechtenstein
ILM-EKF,inc death,3,LI,0,0,0,0,0.92,NA,1,1,0.05,1,4,Liechtenstein
LANL-GrowthRate,inc death,3,LI,0,0,0,0,0.58,NA,1,1,0.02,1,4,Liechtenstein
RobertWalraven-ESG,inc death,3,LI,0,0,0,0,0.54,0,1,1,0,1,4,Liechtenstein
USC-SIkJalpha,inc death,3,LI,0,0,0,0,0.71,NA,0.75,0.75,0.25,1,4,Liechtenstein
epiforecasts-EpiNow2,inc death,3,LI,0,0,0,0,1.23,NA,1,1,0.17,1,4,Liechtenstein
EuroCOVIDhub-baseline,inc case,1,LT,638,92,410,136,1,1,0,1,-0.52,1,6,Lithuania
EuroCOVIDhub-ensemble,inc case,1,LT,412,241,162,8,0.65,0.53,0.67,1,-0.25,1,6,Lithuania
IEM_Health-CovidProject,inc case,1,LT,501,280,219,1,0.79,0.75,0.67,1,-0.37,1,6,Lithuania
ILM-EKF,inc case,1,LT,515,231,224,60,0.81,0.88,0.5,1,-0.32,1,6,Lithuania
LANL-GrowthRate,inc case,1,LT,615,250,364,0,0.96,1.03,0.5,1,-0.53,1,6,Lithuania
USC-SIkJalpha,inc case,1,LT,538,335,198,6,0.84,0.52,0.5,0.83,-0.47,1,6,Lithuania
epiforecasts-EpiNow2,inc case,1,LT,534,240,211,83,0.84,0.83,0.5,0.83,-0.03,1,6,Lithuania
DSMPG-bayes,inc case,1,LT,393,187,127,79,0.81,0.44,0.6,1,0,1,5,Lithuania
EuroCOVIDhub-baseline,inc case,2,LT,985,205,720,60,1,1,0,1,-0.52,1,5,Lithuania
EuroCOVIDhub-ensemble,inc case,2,LT,762,351,411,0,0.77,0.64,0.6,1,-0.46,1,5,Lithuania
IEM_Health-CovidProject,inc case,2,LT,911,353,558,0,0.93,1.03,0.2,1,-0.64,1,5,Lithuania
ILM-EKF,inc case,2,LT,862,332,515,16,0.88,0.92,0.4,1,-0.5,1,5,Lithuania
LANL-GrowthRate,inc case,2,LT,1081,314,767,0,1.1,1.13,0.2,1,-0.69,1,5,Lithuania
USC-SIkJalpha,inc case,2,LT,837,426,407,4,0.85,0.55,0.4,0.8,-0.5,1,5,Lithuania
epiforecasts-EpiNow2,inc case,2,LT,1132,442,574,115,1.15,0.98,0.6,0.8,-0.25,1,5,Lithuania
DSMPG-bayes,inc case,2,LT,792,399,341,52,0.94,0.61,0.5,1,-0.28,1,4,Lithuania
EuroCOVIDhub-baseline,inc case,3,LT,1255,312,943,0,1,1,0.25,1,-0.7,1,4,Lithuania
EuroCOVIDhub-ensemble,inc case,3,LT,1288,432,856,0,1.03,1,0.25,1,-0.65,1,4,Lithuania
IEM_Health-CovidProject,inc case,3,LT,1582,397,1185,0,1.26,1.39,0,1,-0.79,1,4,Lithuania
ILM-EKF,inc case,3,LT,1339,422,916,0,1.07,1.13,0.25,1,-0.65,1,4,Lithuania
LANL-GrowthRate,inc case,3,LT,1770,322,1448,0,1.41,1.43,0,1,-0.88,1,4,Lithuania
USC-SIkJalpha,inc case,3,LT,1441,336,1105,0,1.15,0.9,0.25,0.25,-0.8,1,4,Lithuania
epiforecasts-EpiNow2,inc case,3,LT,1985,652,1166,166,1.58,1.44,0.25,0.75,-0.5,1,4,Lithuania
EuroCOVIDhub-baseline,inc death,1,LT,6,2,2,3,1,1,0.17,1,-0.1,1,6,Lithuania
EuroCOVIDhub-ensemble,inc death,1,LT,6,4,0,1,0.94,0.87,0.83,1,0.13,1,6,Lithuania
IEM_Health-CovidProject,inc death,1,LT,7,5,2,0,1.09,0.98,0.83,1,-0.22,1,6,Lithuania
ILM-EKF,inc death,1,LT,12,11,0,1,1.83,0.73,1,1,0.02,1,6,Lithuania
LANL-GrowthRate,inc death,1,LT,6,2,2,2,0.95,1,0.33,0.83,-0.31,1,6,Lithuania
RobertWalraven-ESG,inc death,1,LT,6,2,3,0,0.9,1,0.33,0.83,-0.37,1,6,Lithuania
USC-SIkJalpha,inc death,1,LT,6,3,0,3,0.97,0.96,0.67,0.83,0.25,1,6,Lithuania
epiforecasts-EpiNow2,inc death,1,LT,8,4,0,4,1.23,1.4,0.5,1,0.4,1,6,Lithuania
EuroCOVIDhub-baseline,inc death,2,LT,7,4,2,2,1,1,0.4,1,0.12,1,5,Lithuania
EuroCOVIDhub-ensemble,inc death,2,LT,7,5,1,1,0.99,0.83,0.8,1,0.04,1,5,Lithuania
IEM_Health-CovidProject,inc death,2,LT,10,7,4,0,1.42,1.33,0.8,1,-0.28,1,5,Lithuania
ILM-EKF,inc death,2,LT,13,11,1,1,1.74,0.94,1,1,0.04,1,5,Lithuania
LANL-GrowthRate,inc death,2,LT,11,3,6,2,1.52,1.5,0,0.8,-0.25,1,5,Lithuania
RobertWalraven-ESG,inc death,2,LT,10,3,7,0,1.36,1.46,0.2,0.8,-0.8,1,5,Lithuania
USC-SIkJalpha,inc death,2,LT,10,4,0,5,1.3,1.5,0.4,0.8,0.28,1,5,Lithuania
epiforecasts-EpiNow2,inc death,2,LT,10,4,1,5,1.39,1.56,0.4,1,0.38,1,5,Lithuania
EuroCOVIDhub-baseline,inc death,3,LT,7,5,0,1,1,1,1,1,0.2,1,4,Lithuania
EuroCOVIDhub-ensemble,inc death,3,LT,7,6,1,1,1.11,1.18,1,1,-0.07,1,4,Lithuania
IEM_Health-CovidProject,inc death,3,LT,12,8,4,0,1.75,2.14,0.75,1,-0.35,1,4,Lithuania
ILM-EKF,inc death,3,LT,13,12,0,0,1.91,0.89,1,1,-0.03,1,4,Lithuania
LANL-GrowthRate,inc death,3,LT,11,3,6,2,1.64,2.18,0.25,0.75,-0.27,1,4,Lithuania
RobertWalraven-ESG,inc death,3,LT,15,3,12,0,2.31,3.46,0,0.75,-0.84,1,4,Lithuania
USC-SIkJalpha,inc death,3,LT,10,4,0,6,1.53,2.25,0.5,0.75,0.5,1,4,Lithuania
epiforecasts-EpiNow2,inc death,3,LT,11,6,1,4,1.69,2.21,0.75,1,0.15,1,4,Lithuania
EuroCOVIDhub-baseline,inc case,1,LU,97,45,28,25,1,1,0.5,1,-0.12,1,6,Luxembourg
EuroCOVIDhub-ensemble,inc case,1,LU,116,95,15,5,1.2,0.95,1,1,-0.1,1,6,Luxembourg
IEM_Health-CovidProject,inc case,1,LU,182,114,40,28,1.88,2.03,0.67,1,-0.1,1,6,Luxembourg
ILM-EKF,inc case,1,LU,135,102,4,29,1.39,1.15,0.83,1,0.15,1,6,Luxembourg
LANL-GrowthRate,inc case,1,LU,190,107,83,0,1.96,2.14,0.5,1,-0.45,1,6,Luxembourg
USC-SIkJalpha,inc case,1,LU,144,77,68,0,1.49,1.46,0.67,0.83,-0.42,1,6,Luxembourg
epiforecasts-EpiNow2,inc case,1,LU,183,81,1,101,1.88,1.98,0.5,0.83,0.5,1,6,Luxembourg
EuroCOVIDhub-baseline,inc case,2,LU,162,85,44,33,1,1,0.4,1,-0.12,1,5,Luxembourg
EuroCOVIDhub-ensemble,inc case,2,LU,163,113,35,16,1.01,0.99,1,1,-0.12,1,5,Luxembourg
IEM_Health-CovidProject,inc case,2,LU,271,146,84,42,1.67,1.72,0.4,1,-0.18,1,5,Luxembourg
ILM-EKF,inc case,2,LU,211,150,6,55,1.3,1.02,0.8,1,0.14,1,5,Luxembourg
LANL-GrowthRate,inc case,2,LU,227,105,121,1,1.4,1.41,0.4,1,-0.5,1,5,Luxembourg
USC-SIkJalpha,inc case,2,LU,236,77,153,6,1.46,1.55,0.6,0.8,-0.4,1,5,Luxembourg
epiforecasts-EpiNow2,inc case,2,LU,213,103,2,109,1.32,1.18,0.6,0.8,0.5,1,5,Luxembourg
EuroCOVIDhub-baseline,inc case,3,LU,189,119,56,15,1,1,0.75,1,-0.13,1,4,Luxembourg
EuroCOVIDhub-ensemble,inc case,3,LU,216,137,58,21,1.14,1.25,0.75,1,-0.13,1,4,Luxembourg
IEM_Health-CovidProject,inc case,3,LU,313,176,121,16,1.66,1.58,0.5,1,-0.28,1,4,Luxembourg
ILM-EKF,inc case,3,LU,255,204,8,43,1.35,1.05,1,1,0.1,1,4,Luxembourg
LANL-GrowthRate,inc case,3,LU,261,105,156,0,1.38,1.45,0.5,1,-0.52,1,4,Luxembourg
USC-SIkJalpha,inc case,3,LU,363,91,258,15,1.92,2.07,0.5,0.75,-0.42,1,4,Luxembourg
epiforecasts-EpiNow2,inc case,3,LU,227,149,0,78,1.2,1.04,0.75,1,0.45,1,4,Luxembourg
EuroCOVIDhub-baseline,inc death,1,LU,6,1,3,2,1,1,0.17,1,-0.17,1,6,Luxembourg
EuroCOVIDhub-ensemble,inc death,1,LU,6,2,2,2,1.13,1.29,0.17,1,-0.05,1,6,Luxembourg
IEM_Health-CovidProject,inc death,1,LU,9,3,4,2,1.66,1.96,0.17,1,-0.22,1,6,Luxembourg
ILM-EKF,inc death,1,LU,8,5,1,2,1.41,1.41,0.67,1,0.08,1,6,Luxembourg
LANL-GrowthRate,inc death,1,LU,7,1,3,2,1.15,1.1,0.33,0.83,-0.07,1,6,Luxembourg
RobertWalraven-ESG,inc death,1,LU,9,1,6,2,1.53,1.35,0,0.33,-0.35,1,6,Luxembourg
USC-SIkJalpha,inc death,1,LU,9,1,5,3,1.63,1.39,0.17,0.33,-0.13,1,6,Luxembourg
epiforecasts-EpiNow2,inc death,1,LU,7,2,2,2,1.16,1.33,0.17,0.83,-0.04,1,6,Luxembourg
EuroCOVIDhub-baseline,inc death,2,LU,9,1,3,4,1,1,0,0.8,0.13,1,5,Luxembourg
EuroCOVIDhub-ensemble,inc death,2,LU,9,3,3,4,1.11,1.08,0.4,0.8,0.07,1,5,Luxembourg
IEM_Health-CovidProject,inc death,2,LU,15,5,4,6,1.74,1.83,0.4,1,-0.09,1,5,Luxembourg
ILM-EKF,inc death,2,LU,10,6,2,3,1.19,1.08,0.4,1,0.22,1,5,Luxembourg
LANL-GrowthRate,inc death,2,LU,7,1,3,2,0.8,0.74,0.4,0.8,0.14,1,5,Luxembourg
RobertWalraven-ESG,inc death,2,LU,11,1,7,3,1.3,1.08,0.2,0.2,-0.1,1,5,Luxembourg
USC-SIkJalpha,inc death,2,LU,13,1,5,6,1.46,1.2,0.2,0.2,-0.08,1,5,Luxembourg
epiforecasts-EpiNow2,inc death,2,LU,8,3,1,4,0.88,0.82,0.4,1,0.19,1,5,Luxembourg
EuroCOVIDhub-baseline,inc death,3,LU,8,2,1,5,1,1,0.25,1,0.34,1,4,Luxembourg
EuroCOVIDhub-ensemble,inc death,3,LU,9,4,1,5,1.2,1.23,0.25,0.75,0.34,1,4,Luxembourg
IEM_Health-CovidProject,inc death,3,LU,20,9,2,9,2.51,2.48,0.5,1,0.18,1,4,Luxembourg
ILM-EKF,inc death,3,LU,11,6,1,3,1.37,1.38,0.75,1,0.3,1,4,Luxembourg
LANL-GrowthRate,inc death,3,LU,5,1,2,2,0.68,0.67,0.25,0.75,0.23,1,4,Luxembourg
RobertWalraven-ESG,inc death,3,LU,6,1,3,2,0.8,0.79,0,0.75,-0.04,1,4,Luxembourg
USC-SIkJalpha,inc death,3,LU,8,1,2,5,1.08,0.92,0.25,0.5,0.25,1,4,Luxembourg
epiforecasts-EpiNow2,inc death,3,LU,8,3,0,5,1.09,1.08,0.25,1,0.62,1,4,Luxembourg
EuroCOVIDhub-baseline,inc case,1,LV,232,30,71,130,1,1,0,1,0.02,1,6,Latvia
EuroCOVIDhub-ensemble,inc case,1,LV,241,158,61,23,1.04,1.14,0.83,1,-0.2,1,6,Latvia
IEM_Health-CovidProject,inc case,1,LV,348,295,50,3,1.5,1.04,1,1,-0.18,1,6,Latvia
ILM-EKF,inc case,1,LV,277,178,72,28,1.2,1.19,0.83,1,-0.18,1,6,Latvia
LANL-GrowthRate,inc case,1,LV,408,252,156,1,1.76,1.75,0.67,1,-0.37,1,6,Latvia
USC-SIkJalpha,inc case,1,LV,337,99,90,148,1.46,1.22,0.67,0.67,-0.02,1,6,Latvia
epiforecasts-EpiNow2,inc case,1,LV,246,77,119,50,1.06,1.2,0.33,1,-0.28,1,6,Latvia
DSMPG-bayes,inc case,1,LV,148,79,48,21,1.31,1.56,0.6,1,-0.26,1,5,Latvia
EuroCOVIDhub-baseline,inc case,2,LV,245,65,65,115,1,1,0.4,1,0.18,1,5,Latvia
EuroCOVIDhub-ensemble,inc case,2,LV,303,194,108,1,1.23,0.93,0.8,1,-0.3,1,5,Latvia
IEM_Health-CovidProject,inc case,2,LV,455,363,92,0,1.85,1.31,0.8,1,-0.28,1,5,Latvia
ILM-EKF,inc case,2,LV,325,252,70,3,1.32,1.02,1,1,-0.26,1,5,Latvia
LANL-GrowthRate,inc case,2,LV,478,284,194,0,1.95,1.92,0.6,1,-0.42,1,5,Latvia
USC-SIkJalpha,inc case,2,LV,332,117,107,108,1.35,1.33,0.6,0.6,0.08,1,5,Latvia
epiforecasts-EpiNow2,inc case,2,LV,294,94,194,7,1.2,1.07,0.6,0.8,-0.44,1,5,Latvia
DSMPG-bayes,inc case,2,LV,263,98,165,0,1.46,1.26,0.5,1,-0.49,1,4,Latvia
EuroCOVIDhub-baseline,inc case,3,LV,222,95,11,116,1,1,0.5,1,0.38,1,4,Latvia
EuroCOVIDhub-ensemble,inc case,3,LV,309,236,72,0,1.39,1.1,1,1,-0.28,1,4,Latvia
IEM_Health-CovidProject,inc case,3,LV,542,436,106,0,2.44,1.67,1,1,-0.28,1,4,Latvia
ILM-EKF,inc case,3,LV,430,332,98,0,1.94,1.42,1,1,-0.3,1,4,Latvia
LANL-GrowthRate,inc case,3,LV,433,305,127,0,1.95,1.76,1,1,-0.38,1,4,Latvia
USC-SIkJalpha,inc case,3,LV,241,137,26,79,1.09,0.76,0.75,0.75,0.17,1,4,Latvia
epiforecasts-EpiNow2,inc case,3,LV,300,118,180,2,1.35,1.32,0.5,1,-0.52,1,4,Latvia
EuroCOVIDhub-baseline,inc death,1,LV,4,1,1,2,1,1,0.33,1,0.3,1,6,Latvia
EuroCOVIDhub-ensemble,inc death,1,LV,5,4,1,0,1.18,1.06,0.83,1,-0.2,1,6,Latvia
IEM_Health-CovidProject,inc death,1,LV,9,6,3,0,2.02,2.06,0.67,1,-0.33,1,6,Latvia
ILM-EKF,inc death,1,LV,10,9,1,0,2.36,1.43,1,1,-0.08,1,6,Latvia
LANL-GrowthRate,inc death,1,LV,5,2,3,1,1.28,1.51,0.5,1,-0.29,1,6,Latvia
RobertWalraven-ESG,inc death,1,LV,7,2,5,0,1.63,1.63,0.33,0.67,-0.61,1,6,Latvia
USC-SIkJalpha,inc death,1,LV,4,2,1,1,0.85,0.91,0.67,1,-0.03,1,6,Latvia
epiforecasts-EpiNow2,inc death,1,LV,4,3,0,1,0.99,0.91,1,1,0.12,1,6,Latvia
EuroCOVIDhub-baseline,inc death,2,LV,8,2,2,4,1,1,0,1,0.16,1,5,Latvia
EuroCOVIDhub-ensemble,inc death,2,LV,6,4,2,0,0.79,0.72,0.6,1,-0.22,1,5,Latvia
IEM_Health-CovidProject,inc death,2,LV,11,7,4,0,1.33,1.14,0.6,1,-0.34,1,5,Latvia
ILM-EKF,inc death,2,LV,10,9,1,0,1.25,0.73,1,1,-0.12,1,5,Latvia
LANL-GrowthRate,inc death,2,LV,8,2,6,0,0.93,0.89,0.4,0.8,-0.45,1,5,Latvia
RobertWalraven-ESG,inc death,2,LV,12,2,10,0,1.42,1.17,0.4,0.6,-0.6,1,5,Latvia
USC-SIkJalpha,inc death,2,LV,5,2,2,0,0.56,0.53,0.6,1,-0.12,1,5,Latvia
epiforecasts-EpiNow2,inc death,2,LV,5,3,1,1,0.64,0.69,0.8,1,0.02,1,5,Latvia
EuroCOVIDhub-baseline,inc death,3,LV,9,3,1,5,1,1,0.25,1,0.28,1,4,Latvia
EuroCOVIDhub-ensemble,inc death,3,LV,7,4,2,0,0.75,0.64,0.75,1,-0.28,1,4,Latvia
IEM_Health-CovidProject,inc death,3,LV,12,8,4,0,1.35,1.21,0.75,1,-0.32,1,4,Latvia
ILM-EKF,inc death,3,LV,10,9,1,0,1.16,0.62,1,1,-0.15,1,4,Latvia
LANL-GrowthRate,inc death,3,LV,8,2,6,0,0.94,0.92,0.5,1,-0.6,1,4,Latvia
RobertWalraven-ESG,inc death,3,LV,12,3,9,0,1.36,1.3,0.25,0.75,-0.72,1,4,Latvia
USC-SIkJalpha,inc death,3,LV,6,3,1,2,0.71,0.68,0.5,0.75,-0.1,1,4,Latvia
epiforecasts-EpiNow2,inc death,3,LV,7,3,2,2,0.74,0.83,0.25,1,-0.1,1,4,Latvia
EuroCOVIDhub-baseline,inc case,1,MT,235,18,4,213,1,1,0.33,0.5,0.39,1,6,Malta
EuroCOVIDhub-ensemble,inc case,1,MT,233,82,3,148,0.99,1.19,0.5,0.83,0.4,1,6,Malta
IEM_Health-CovidProject,inc case,1,MT,354,65,18,271,1.51,1.71,0.17,0.67,0.44,1,6,Malta
ILM-EKF,inc case,1,MT,448,95,13,340,1.91,2.17,0.33,0.67,0.47,1,6,Malta
LANL-GrowthRate,inc case,1,MT,172,48,21,103,0.73,0.85,0.5,0.83,0.08,1,6,Malta
USC-SIkJalpha,inc case,1,MT,261,192,12,57,1.11,1.09,0.83,1,0.05,1,6,Malta
epiforecasts-EpiNow2,inc case,1,MT,240,57,26,157,1.02,1.21,0.33,0.5,0.31,1,6,Malta
EuroCOVIDhub-baseline,inc case,2,MT,549,36,0,513,1,1,0.2,0.4,0.81,1,5,Malta
EuroCOVIDhub-ensemble,inc case,2,MT,574,128,7,440,1.05,1.27,0.4,0.6,0.6,1,5,Malta
IEM_Health-CovidProject,inc case,2,MT,710,101,2,607,1.29,1.48,0.2,0.4,0.68,1,5,Malta
ILM-EKF,inc case,2,MT,815,159,0,655,1.48,1.65,0.4,0.4,0.72,1,5,Malta
LANL-GrowthRate,inc case,2,MT,527,72,35,420,0.96,1.1,0.2,0.6,0.34,1,5,Malta
USC-SIkJalpha,inc case,2,MT,475,235,7,233,0.87,0.96,0.8,0.8,0.32,1,5,Malta
epiforecasts-EpiNow2,inc case,2,MT,690,123,83,484,1.26,1.48,0,0,0.2,1,5,Malta
EuroCOVIDhub-baseline,inc case,3,MT,955,48,0,907,1,1,0,0.25,0.99,1,4,Malta
EuroCOVIDhub-ensemble,inc case,3,MT,1035,203,0,832,1.08,1.24,0.25,0.25,0.8,1,4,Malta
IEM_Health-CovidProject,inc case,3,MT,1263,160,0,1103,1.32,1.49,0,0.25,0.95,1,4,Malta
ILM-EKF,inc case,3,MT,1330,271,0,1059,1.39,1.64,0,0.25,0.95,1,4,Malta
LANL-GrowthRate,inc case,3,MT,925,110,3,812,0.97,1.04,0.25,0.25,0.7,1,4,Malta
USC-SIkJalpha,inc case,3,MT,750,261,0,490,0.79,0.88,0.5,0.75,0.52,1,4,Malta
epiforecasts-EpiNow2,inc case,3,MT,1194,233,70,891,1.25,1.45,0,0.25,0.42,1,4,Malta
EuroCOVIDhub-baseline,inc death,1,MT,2,0,1,1,1,1,0,0.83,0.25,1,6,Malta
EuroCOVIDhub-ensemble,inc death,1,MT,3,2,0,1,1.11,1,0.83,1,0.23,1,6,Malta
IEM_Health-CovidProject,inc death,1,MT,4,2,1,0,1.44,1.26,0.83,1,-0.1,1,6,Malta
ILM-EKF,inc death,1,MT,5,4,1,1,2.09,1.52,0.83,1,0.17,1,6,Malta
LANL-GrowthRate,inc death,1,MT,3,1,0,2,1.08,1.04,0.5,0.83,0.38,1,6,Malta
RobertWalraven-ESG,inc death,1,MT,3,0,1,2,1.33,1.13,0.17,0.5,0.17,1,6,Malta
USC-SIkJalpha,inc death,1,MT,4,1,0,2,1.52,1.43,0.33,0.5,0.17,1,6,Malta
epiforecasts-EpiNow2,inc death,1,MT,2,1,0,1,0.85,0.74,0.83,1,0.18,1,6,Malta
EuroCOVIDhub-baseline,inc death,2,MT,4,1,0,3,1,1,0.2,0.8,0.56,1,5,Malta
EuroCOVIDhub-ensemble,inc death,2,MT,4,2,0,2,1.06,0.97,0.6,1,0.49,1,5,Malta
IEM_Health-CovidProject,inc death,2,MT,5,4,1,1,1.35,1,1,1,0.1,1,5,Malta
ILM-EKF,inc death,2,MT,7,5,0,2,1.81,1.61,0.6,1,0.32,1,5,Malta
LANL-GrowthRate,inc death,2,MT,4,1,0,3,1.07,1,0.2,0.8,0.65,1,5,Malta
RobertWalraven-ESG,inc death,2,MT,4,1,0,3,1.02,0.87,0.2,0.6,0.48,1,5,Malta
USC-SIkJalpha,inc death,2,MT,6,2,0,4,1.52,1.16,0.4,0.6,0.54,1,5,Malta
epiforecasts-EpiNow2,inc death,2,MT,4,2,0,2,1.09,1.16,0.2,1,0.42,1,5,Malta
EuroCOVIDhub-baseline,inc death,3,MT,6,1,0,5,1,1,0.25,0.75,0.7,1,4,Malta
EuroCOVIDhub-ensemble,inc death,3,MT,7,3,0,4,1.17,1.19,0.25,0.75,0.7,1,4,Malta
IEM_Health-CovidProject,inc death,3,MT,8,6,0,2,1.46,1.31,0.75,1,0.2,1,4,Malta
ILM-EKF,inc death,3,MT,10,6,0,4,1.84,1.84,0.5,1,0.46,1,4,Malta
LANL-GrowthRate,inc death,3,MT,6,1,0,5,1.04,1.09,0.25,0.5,0.82,1,4,Malta
RobertWalraven-ESG,inc death,3,MT,5,1,0,4,0.83,0.84,0,0.5,0.48,1,4,Malta
USC-SIkJalpha,inc death,3,MT,10,2,0,7,1.72,1.5,0.25,0.5,0.7,1,4,Malta
epiforecasts-EpiNow2,inc death,3,MT,9,2,0,6,1.54,1.69,0.25,1,0.56,1,4,Malta
EuroCOVIDhub-baseline,inc case,1,NL,3110,682,2203,225,1,1,0.17,1,-0.42,1,6,Netherlands
EuroCOVIDhub-ensemble,inc case,1,NL,2492,1370,342,780,0.8,0.9,0.5,1,0.03,1,6,Netherlands
IEM_Health-CovidProject,inc case,1,NL,3453,1327,47,2079,1.11,1.07,0.5,1,0.41,1,6,Netherlands
ILM-EKF,inc case,1,NL,3094,1740,575,779,0.99,1.02,0.5,1,0.02,1,6,Netherlands
LANL-GrowthRate,inc case,1,NL,2993,964,1666,363,0.96,1.07,0.17,1,-0.42,1,6,Netherlands
USC-SIkJalpha,inc case,1,NL,3995,2091,1463,442,1.28,1.07,0.5,0.83,-0.33,1,6,Netherlands
epiforecasts-EpiExpert,inc case,1,NL,2438,731,1120,587,0.78,0.81,0.17,0.83,-0.15,1,6,Netherlands
epiforecasts-EpiNow2,inc case,1,NL,2608,1127,909,572,0.84,0.92,0.5,1,-0.15,1,6,Netherlands
EuroCOVIDhub-baseline,inc case,2,NL,5002,1359,3473,170,1,1,0.4,1,-0.46,1,5,Netherlands
EuroCOVIDhub-ensemble,inc case,2,NL,5852,2443,887,2521,1.17,1.16,0.4,1,0.08,1,5,Netherlands
IEM_Health-CovidProject,inc case,2,NL,7916,2079,578,5258,1.58,1.58,0.2,0.8,0.29,1,5,Netherlands
ILM-EKF,inc case,2,NL,6528,3630,703,2195,1.3,1.29,0.8,1,0.12,1,5,Netherlands
LANL-GrowthRate,inc case,2,NL,6554,1478,3018,2058,1.31,1.31,0.2,0.6,-0.24,1,5,Netherlands
USC-SIkJalpha,inc case,2,NL,6266,2680,2618,967,1.25,1.12,0.8,0.8,-0.08,1,5,Netherlands
epiforecasts-EpiExpert,inc case,2,NL,4322,1239,1231,1851,0.86,0.81,0.4,0.8,0.01,1,5,Netherlands
epiforecasts-EpiNow2,inc case,2,NL,8023,2496,3016,2510,1.6,1.61,0.2,0.8,-0.04,1,5,Netherlands
DSMPG-bayes,inc case,2,NL,12151,3778,92,8282,1.28,1.83,0.25,1,0.62,1,4,Netherlands
EuroCOVIDhub-baseline,inc case,3,NL,6439,1907,4531,0,1,1,0.5,1,-0.61,1,4,Netherlands
EuroCOVIDhub-ensemble,inc case,3,NL,10594,3993,1933,4667,1.65,1.73,0.25,1,0.25,1,4,Netherlands
IEM_Health-CovidProject,inc case,3,NL,14230,3128,1365,9736,2.21,2.09,0.25,0.75,0.29,1,4,Netherlands
ILM-EKF,inc case,3,NL,11321,6301,1066,3954,1.76,1.8,0.5,1,0.17,1,4,Netherlands
LANL-GrowthRate,inc case,3,NL,9304,2206,4096,3002,1.45,1.53,0,0.75,-0,1,4,Netherlands
USC-SIkJalpha,inc case,3,NL,7500,2685,3253,1562,1.16,1.34,0.5,0.75,-0.27,1,4,Netherlands
epiforecasts-EpiExpert,inc case,3,NL,7067,1767,2471,2830,1.1,1.02,0.25,0.75,0.19,1,4,Netherlands
epiforecasts-EpiNow2,inc case,3,NL,13118,4419,3925,4774,2.04,2.07,0.25,0.75,0.22,1,4,Netherlands
EuroCOVIDhub-baseline,inc death,1,NL,17,12,0,6,1,1,0.83,1,0.35,1,6,Netherlands
EuroCOVIDhub-ensemble,inc death,1,NL,25,14,0,11,1.43,2.07,0.67,1,0.53,1,6,Netherlands
IEM_Health-CovidProject,inc death,1,NL,22,19,3,0,1.27,1.02,1,1,-0.15,1,6,Netherlands
ILM-EKF,inc death,1,NL,35,26,0,8,2,2.15,0.83,1,0.33,1,6,Netherlands
LANL-GrowthRate,inc death,1,NL,9,6,0,2,0.5,0.55,1,1,0.13,1,6,Netherlands
RobertWalraven-ESG,inc death,1,NL,9,5,3,0,0.5,0.65,0.83,1,-0.28,1,6,Netherlands
USC-SIkJalpha,inc death,1,NL,40,20,0,20,2.28,3.25,0.5,0.83,0.57,1,6,Netherlands
epiforecasts-EpiExpert,inc death,1,NL,15,3,4,8,0.86,1.21,0.33,0.67,0.17,1,6,Netherlands
epiforecasts-EpiNow2,inc death,1,NL,63,12,0,51,3.63,4.92,0.17,0.5,0.87,1,6,Netherlands
EuroCOVIDhub-baseline,inc death,2,NL,31,22,0,9,1,1,1,1,0.36,1,5,Netherlands
EuroCOVIDhub-ensemble,inc death,2,NL,40,17,0,23,1.28,1.64,0.2,1,0.66,1,5,Netherlands
IEM_Health-CovidProject,inc death,2,NL,26,22,4,0,0.82,0.6,1,1,-0.22,1,5,Netherlands
ILM-EKF,inc death,2,NL,60,34,0,27,1.93,2.3,0.4,1,0.56,1,5,Netherlands
LANL-GrowthRate,inc death,2,NL,12,10,2,1,0.4,0.34,0.8,1,0.02,1,5,Netherlands
RobertWalraven-ESG,inc death,2,NL,11,7,4,0,0.36,0.37,0.8,1,-0.4,1,5,Netherlands
USC-SIkJalpha,inc death,2,NL,70,24,0,46,2.23,2.81,0.2,0.6,0.76,1,5,Netherlands
epiforecasts-EpiExpert,inc death,2,NL,26,6,3,17,0.82,0.95,0.2,0.8,0.31,1,5,Netherlands
epiforecasts-EpiNow2,inc death,2,NL,126,15,0,111,4.04,4.05,0,0.2,0.96,1,5,Netherlands
EuroCOVIDhub-baseline,inc death,3,NL,43,29,0,14,1,1,1,1,0.4,1,4,Netherlands
EuroCOVIDhub-ensemble,inc death,3,NL,58,21,0,38,1.35,1.48,0,1,0.79,1,4,Netherlands
IEM_Health-CovidProject,inc death,3,NL,31,24,7,0,0.72,0.53,1,1,-0.25,1,4,Netherlands
ILM-EKF,inc death,3,NL,97,44,0,53,2.22,2.37,0.25,1,0.75,1,4,Netherlands
LANL-GrowthRate,inc death,3,NL,14,13,0,1,0.33,0.14,1,1,0.12,1,4,Netherlands
