model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
UMass-MechBayes,inc death,3,BG,55,36,0,18,0.67,0.5,0.83,1,0.22,1,6,Bulgaria
UMass-SemiMech,inc death,3,BG,107,43,5,60,1.3,1.36,0,1,0.52,1,6,Bulgaria
UMass-MechBayes,inc death,4,BG,78,45,0,33,0.79,0.74,0.6,1,0.44,1,5,Bulgaria
UMass-SemiMech,inc death,4,BG,165,54,5,107,1.67,1.81,0,1,0.59,1,5,Bulgaria
EuroCOVIDhub-baseline,inc case,1,CH,1016,314,376,326,1,1,0.18,1,0.03,1,11,Switzerland
EuroCOVIDhub-ensemble,inc case,1,CH,874,695,132,47,0.83,0.6,0.82,1,-0.14,1,11,Switzerland
IEM_Health-CovidProject,inc case,1,CH,1439,608,491,341,1.17,1.4,0.45,0.82,0.02,1,11,Switzerland
ILM-EKF,inc case,1,CH,1018,566,155,297,0.94,1.08,0.55,1,0.07,1,11,Switzerland
LANL-GrowthRate,inc case,1,CH,1387,949,259,180,1.34,1.28,0.82,1,-0.08,1,11,Switzerland
USC-SIkJalpha,inc case,1,CH,1307,625,674,8,1.16,1.21,0.45,0.91,-0.51,1,11,Switzerland
epiforecasts-EpiNow2,inc case,1,CH,1137,778,18,342,1.13,0.97,0.73,0.91,0.31,1,11,Switzerland
EuroCOVIDhub-baseline,inc case,2,CH,1654,652,491,512,1,1,0.2,1,-0.09,1,10,Switzerland
EuroCOVIDhub-ensemble,inc case,2,CH,1393,970,304,119,0.84,0.61,0.8,1,-0.08,1,10,Switzerland
IEM_Health-CovidProject,inc case,2,CH,2542,922,851,769,1.54,1.44,0.5,0.7,0.07,1,10,Switzerland
ILM-EKF,inc case,2,CH,1884,1061,223,600,1.14,1.14,0.5,1,0.16,1,10,Switzerland
LANL-GrowthRate,inc case,2,CH,1592,1049,299,244,0.96,0.83,0.7,1,-0.03,1,10,Switzerland
USC-SIkJalpha,inc case,2,CH,2124,741,1374,9,1.28,1.04,0.6,0.7,-0.49,1,10,Switzerland
epiforecasts-EpiNow2,inc case,2,CH,2055,1106,141,808,1.24,1.22,0.6,0.9,0.23,1,10,Switzerland
EuroCOVIDhub-baseline,inc case,3,CH,2244,961,604,678,1,1,0.33,1,-0.11,1,9,Switzerland
EuroCOVIDhub-ensemble,inc case,3,CH,2073,1314,499,260,0.92,0.71,0.67,1,0.06,1,9,Switzerland
IEM_Health-CovidProject,inc case,3,CH,3725,1348,1211,1167,1.66,1.43,0.56,0.67,0.11,1,9,Switzerland
ILM-EKF,inc case,3,CH,3251,1761,363,1127,1.45,1.4,0.44,1,0.24,1,9,Switzerland
LANL-GrowthRate,inc case,3,CH,2103,1210,501,392,0.94,0.91,0.67,1,0.01,1,9,Switzerland
USC-SIkJalpha,inc case,3,CH,2777,845,1891,41,1.24,0.97,0.56,0.67,-0.44,1,9,Switzerland
epiforecasts-EpiNow2,inc case,3,CH,3121,1553,350,1218,1.39,1.43,0.33,1,0.3,1,9,Switzerland
EuroCOVIDhub-baseline,inc case,4,CH,2523,1239,670,614,1,1,0.5,1,-0.06,1,8,Switzerland
EuroCOVIDhub-ensemble,inc case,4,CH,2824,1733,614,477,1.12,0.96,0.75,1,0.07,1,8,Switzerland
IEM_Health-CovidProject,inc case,4,CH,4924,1923,1559,1442,1.95,1.85,0.5,0.75,0.1,1,8,Switzerland
ILM-EKF,inc case,4,CH,4858,2686,500,1672,1.93,1.79,0.5,1,0.28,1,8,Switzerland
LANL-GrowthRate,inc case,4,CH,2135,1299,494,342,0.85,0.8,0.62,1,0.02,1,8,Switzerland
USC-SIkJalpha,inc case,4,CH,3222,930,2208,83,1.28,1.05,0.5,0.62,-0.45,1,8,Switzerland
epiforecasts-EpiNow2,inc case,4,CH,4394,2035,542,1816,1.74,1.71,0.38,1,0.29,1,8,Switzerland
LANL-GrowthRate,inc case,5,CH,2352,1347,542,462,NA,NA,0.57,1,-0.01,1,7,Switzerland
UMass-SemiMech,inc case,1,CH,2430,981,841,607,1.21,1.13,0.29,1,-0.1,1,7,Switzerland
USC-SIkJalpha,inc case,5,CH,3665,1137,2391,136,NA,NA,0.43,0.71,-0.44,1,7,Switzerland
LANL-GrowthRate,inc case,6,CH,2498,1425,634,438,NA,NA,0.5,1,-0,1,6,Switzerland
UMass-SemiMech,inc case,2,CH,2179,1397,461,320,1.15,1.06,0.67,1,-0.02,1,6,Switzerland
UMass-SemiMech,inc case,3,CH,2604,1700,459,444,1.24,1.15,0.8,1,0.08,1,5,Switzerland
UMass-SemiMech,inc case,4,CH,3079,2250,0,829,1.41,1.34,0.75,1,0.32,1,4,Switzerland
RobertWalraven-ESG,inc case,1,CH,1136,323,813,0,2.35,1.69,0.18,0.91,-0.73,1,11,Switzerland
EuroCOVIDhub-baseline,inc death,1,CH,21,7,6,8,1,1,0.27,1,-0.01,1,11,Switzerland
EuroCOVIDhub-ensemble,inc death,1,CH,15,6,2,6,0.69,0.68,0.55,0.91,0.13,1,11,Switzerland
IEM_Health-CovidProject,inc death,1,CH,18,7,6,4,0.82,0.84,0.55,0.91,-0.03,1,11,Switzerland
ILM-EKF,inc death,1,CH,18,11,1,6,0.84,0.72,0.64,1,0.15,1,11,Switzerland
LANL-GrowthRate,inc death,1,CH,14,5,3,7,0.66,0.67,0.36,0.91,0.15,1,11,Switzerland
RobertWalraven-ESG,inc death,1,CH,16,6,8,2,0.74,0.76,0.18,0.82,-0.18,1,11,Switzerland
USC-SIkJalpha,inc death,1,CH,19,4,6,9,0.9,0.83,0.27,0.45,0.12,1,11,Switzerland
epiforecasts-EpiNow2,inc death,1,CH,16,7,1,8,0.75,0.68,0.45,0.91,0.33,1,11,Switzerland
EuroCOVIDhub-baseline,inc death,2,CH,17,13,1,3,1,1,1,1,0.09,1,10,Switzerland
EuroCOVIDhub-ensemble,inc death,2,CH,15,8,2,5,0.89,1.24,0.5,1,0.22,1,10,Switzerland
IEM_Health-CovidProject,inc death,2,CH,23,9,8,6,1.36,1.97,0.4,0.9,-0,1,10,Switzerland
ILM-EKF,inc death,2,CH,22,13,2,7,1.27,1.72,0.5,1,0.31,1,10,Switzerland
LANL-GrowthRate,inc death,2,CH,18,6,2,10,1.03,1.36,0.5,0.9,0.22,1,10,Switzerland
RobertWalraven-ESG,inc death,2,CH,13,7,6,0,0.76,1.12,0.6,1,-0.36,1,10,Switzerland
USC-SIkJalpha,inc death,2,CH,16,5,2,9,0.91,1.23,0.6,0.8,0.23,1,10,Switzerland
epiforecasts-EpiNow2,inc death,2,CH,24,10,0,14,1.39,1.93,0.5,1,0.5,1,10,Switzerland
EuroCOVIDhub-baseline,inc death,3,CH,24,18,1,5,1,1,1,1,0.07,1,9,Switzerland
EuroCOVIDhub-ensemble,inc death,3,CH,19,10,1,8,0.79,0.93,0.56,1,0.29,1,9,Switzerland
IEM_Health-CovidProject,inc death,3,CH,24,11,8,6,1.02,1.3,0.44,1,-0.07,1,9,Switzerland
ILM-EKF,inc death,3,CH,29,16,2,12,1.2,1.41,0.56,1,0.39,1,9,Switzerland
LANL-GrowthRate,inc death,3,CH,21,8,2,11,0.87,1.18,0.33,1,0.33,1,9,Switzerland
RobertWalraven-ESG,inc death,3,CH,16,8,8,0,0.68,0.85,0.67,1,-0.28,1,9,Switzerland
USC-SIkJalpha,inc death,3,CH,22,6,3,13,0.91,1.09,0.44,0.56,0.3,1,9,Switzerland
epiforecasts-EpiNow2,inc death,3,CH,33,13,0,20,1.38,1.68,0.22,0.89,0.64,1,9,Switzerland
EuroCOVIDhub-baseline,inc death,4,CH,26,21,1,3,1,1,1,1,0.17,1,8,Switzerland
EuroCOVIDhub-ensemble,inc death,4,CH,21,12,1,8,0.82,1.14,0.5,1,0.4,1,8,Switzerland
IEM_Health-CovidProject,inc death,4,CH,25,12,9,4,0.96,1.14,0.5,1,-0.05,1,8,Switzerland
ILM-EKF,inc death,4,CH,38,20,0,18,1.49,1.96,0.5,1,0.51,1,8,Switzerland
LANL-GrowthRate,inc death,4,CH,22,9,0,13,0.87,1.07,0.5,0.88,0.44,1,8,Switzerland
RobertWalraven-ESG,inc death,4,CH,15,9,6,0,0.58,0.71,0.75,1,-0.39,1,8,Switzerland
USC-SIkJalpha,inc death,4,CH,17,7,3,7,0.66,0.92,0.62,1,0.29,1,8,Switzerland
epiforecasts-EpiNow2,inc death,4,CH,47,17,0,29,1.83,2.43,0.12,0.88,0.71,1,8,Switzerland
LANL-GrowthRate,inc death,5,CH,26,10,3,13,NA,NA,0.29,1,0.34,1,7,Switzerland
UMass-MechBayes,inc death,1,CH,22,5,1,16,0.83,0.75,0.43,0.57,0.36,1,7,Switzerland
UMass-SemiMech,inc death,1,CH,18,5,4,10,0.71,0.72,0.29,0.86,0.19,1,7,Switzerland
USC-SIkJalpha,inc death,5,CH,25,10,4,10,NA,NA,0.57,0.86,0.18,1,7,Switzerland
LANL-GrowthRate,inc death,6,CH,25,11,0,14,NA,NA,0.83,0.83,0.43,1,6,Switzerland
UMass-MechBayes,inc death,2,CH,21,7,0,15,1.08,1.53,0.17,0.67,0.75,1,6,Switzerland
UMass-SemiMech,inc death,2,CH,21,6,0,14,1.04,1.43,0.5,0.83,0.54,1,6,Switzerland
UMass-MechBayes,inc death,3,CH,30,10,1,19,1,1.22,0.4,0.8,0.43,1,5,Switzerland
UMass-SemiMech,inc death,3,CH,27,7,1,19,0.91,1.13,0.4,0.8,0.42,1,5,Switzerland
UMass-MechBayes,inc death,4,CH,31,13,0,18,0.88,1.22,0.25,1,0.72,1,4,Switzerland
UMass-SemiMech,inc death,4,CH,36,10,0,27,1.03,1.25,0.25,0.75,0.8,1,4,Switzerland
EuroCOVIDhub-baseline,inc case,1,CY,679,33,284,362,1,1,0,0.82,0.06,1,11,Cyprus
EuroCOVIDhub-ensemble,inc case,1,CY,498,232,27,239,0.68,0.78,0.36,0.91,0.32,1,11,Cyprus
IEM_Health-CovidProject,inc case,1,CY,753,93,132,528,1.09,1.15,0.09,0.36,0.18,1,11,Cyprus
ILM-EKF,inc case,1,CY,805,199,105,501,1.11,1.3,0.27,0.64,0.34,1,11,Cyprus
LANL-GrowthRate,inc case,1,CY,416,88,133,196,0.51,0.66,0.36,0.82,-0.27,1,11,Cyprus
USC-SIkJalpha,inc case,1,CY,959,490,159,310,1.34,1.02,0.55,0.55,0.1,1,11,Cyprus
epiforecasts-EpiNow2,inc case,1,CY,442,219,43,180,0.5,0.69,0.73,0.91,0.09,1,11,Cyprus
EuroCOVIDhub-baseline,inc case,2,CY,1096,71,414,611,1,1,0.1,0.6,-0.05,1,10,Cyprus
EuroCOVIDhub-ensemble,inc case,2,CY,1397,520,117,760,1.28,1.39,0.3,0.7,0.34,1,10,Cyprus
IEM_Health-CovidProject,inc case,2,CY,1517,154,251,1112,1.38,1.41,0,0.4,0.23,1,10,Cyprus
ILM-EKF,inc case,2,CY,1414,352,70,993,1.29,1.43,0.3,0.7,0.41,1,10,Cyprus
LANL-GrowthRate,inc case,2,CY,1021,182,261,578,0.93,1.05,0.1,0.8,0.15,1,10,Cyprus
USC-SIkJalpha,inc case,2,CY,1466,647,207,612,1.34,1.12,0.3,0.6,0.22,1,10,Cyprus
epiforecasts-EpiNow2,inc case,2,CY,1118,532,148,438,1.02,1.23,0.4,1,0.19,1,10,Cyprus
EuroCOVIDhub-baseline,inc case,3,CY,1426,103,553,769,1,1,0.22,0.56,-0.19,1,9,Cyprus
EuroCOVIDhub-ensemble,inc case,3,CY,2649,1172,122,1354,1.86,1.88,0.33,0.67,0.36,1,9,Cyprus
IEM_Health-CovidProject,inc case,3,CY,2204,247,365,1592,1.55,1.56,0.22,0.33,0.34,1,9,Cyprus
ILM-EKF,inc case,3,CY,2197,590,58,1548,1.54,1.73,0.33,0.78,0.47,1,9,Cyprus
LANL-GrowthRate,inc case,3,CY,1616,276,444,896,1.13,1.23,0.33,0.44,0.13,1,9,Cyprus
USC-SIkJalpha,inc case,3,CY,2144,818,284,1043,1.5,1.31,0.44,0.44,0.34,1,9,Cyprus
epiforecasts-EpiNow2,inc case,3,CY,1998,995,195,808,1.4,1.62,0.56,1,0.22,1,9,Cyprus
EuroCOVIDhub-baseline,inc case,4,CY,1652,129,721,802,1,1,0,0.62,-0.24,1,8,Cyprus
EuroCOVIDhub-ensemble,inc case,4,CY,3857,1797,187,1872,2.33,2.34,0.38,0.75,0.36,1,8,Cyprus
IEM_Health-CovidProject,inc case,4,CY,2616,373,449,1795,1.58,1.63,0.12,0.5,0.3,1,8,Cyprus
ILM-EKF,inc case,4,CY,2830,905,45,1880,1.71,1.85,0.5,0.75,0.51,1,8,Cyprus
LANL-GrowthRate,inc case,4,CY,2073,320,631,1122,1.25,1.27,0.38,0.5,-0.05,1,8,Cyprus
UMass-SemiMech,inc case,1,CY,569,296,79,193,0.69,0.97,0.5,1,0.13,1,8,Cyprus
USC-SIkJalpha,inc case,4,CY,3128,1105,516,1507,1.89,1.43,0.5,0.5,0.23,1,8,Cyprus
epiforecasts-EpiNow2,inc case,4,CY,3081,1502,380,1200,1.87,2.12,0.5,0.88,0.28,1,8,Cyprus
LANL-GrowthRate,inc case,5,CY,1711,295,724,692,NA,NA,0.14,0.43,-0.15,1,7,Cyprus
UMass-SemiMech,inc case,2,CY,1238,435,275,528,1.19,1.25,0,0.86,0.16,1,7,Cyprus
USC-SIkJalpha,inc case,5,CY,2811,1509,356,947,NA,NA,0.43,0.43,0.2,1,7,Cyprus
DSMPG-bayes,inc case,4,CY,16708,9738,209,6761,1.74,1.61,0.71,0.83,0.23,1,7,Cyprus
LANL-GrowthRate,inc case,6,CY,1419,305,650,465,NA,NA,0,0.67,-0.25,1,6,Cyprus
UMass-SemiMech,inc case,3,CY,1915,597,425,892,1.48,1.47,0.17,0.67,0.14,1,6,Cyprus
UMass-SemiMech,inc case,4,CY,2604,823,514,1267,1.74,1.61,0.4,0.8,0.18,1,5,Cyprus
RobertWalraven-ESG,inc case,1,CY,73,43,0,30,0.26,1.12,0.09,0.36,0.11,1,11,Cyprus
EuroCOVIDhub-baseline,inc death,1,CY,3,0,2,1,1,1,0.09,0.82,-0.15,1,11,Cyprus
EuroCOVIDhub-ensemble,inc death,1,CY,2,1,1,1,0.73,0.79,0.64,1,-0.02,1,11,Cyprus
IEM_Health-CovidProject,inc death,1,CY,3,1,1,0,0.9,1.06,0.55,0.91,-0.25,1,11,Cyprus
ILM-EKF,inc death,1,CY,4,3,0,0,1.24,0.87,1,1,0.05,1,11,Cyprus
LANL-GrowthRate,inc death,1,CY,3,1,2,0,0.96,1.15,0.27,1,-0.29,1,11,Cyprus
RobertWalraven-ESG,inc death,1,CY,3,0,1,1,0.91,0.87,0.36,0.64,-0.16,1,11,Cyprus
USC-SIkJalpha,inc death,1,CY,4,1,1,2,1.09,0.94,0.27,0.55,-0.03,1,11,Cyprus
epiforecasts-EpiNow2,inc death,1,CY,2,1,0,0,0.61,0.52,0.82,1,0.13,1,11,Cyprus
EuroCOVIDhub-baseline,inc death,2,CY,4,1,2,1,1,1,0.4,0.8,-0.22,1,10,Cyprus
EuroCOVIDhub-ensemble,inc death,2,CY,3,2,0,1,0.81,0.83,0.9,1,0.05,1,10,Cyprus
IEM_Health-CovidProject,inc death,2,CY,4,2,2,1,1.08,1.25,0.5,1,-0.24,1,10,Cyprus
ILM-EKF,inc death,2,CY,5,4,0,1,1.32,0.69,0.9,1,0.11,1,10,Cyprus
LANL-GrowthRate,inc death,2,CY,4,1,2,0,0.99,1.04,0.4,0.7,-0.46,1,10,Cyprus
RobertWalraven-ESG,inc death,2,CY,4,1,2,1,1.1,1,0.4,0.7,-0.11,1,10,Cyprus
USC-SIkJalpha,inc death,2,CY,3,1,1,2,0.87,0.83,0.6,0.8,0.06,1,10,Cyprus
epiforecasts-EpiNow2,inc death,2,CY,3,2,0,1,0.89,0.88,0.6,1,0.26,1,10,Cyprus
EuroCOVIDhub-baseline,inc death,3,CY,3,1,2,0,1,1,0.33,1,-0.44,1,9,Cyprus
EuroCOVIDhub-ensemble,inc death,3,CY,4,3,0,1,1.28,0.74,0.67,1,0.02,1,9,Cyprus
IEM_Health-CovidProject,inc death,3,CY,4,2,2,0,1.37,1.41,0.56,1,-0.26,1,9,Cyprus
ILM-EKF,inc death,3,CY,6,5,0,1,2.05,1.11,0.67,1,0.13,1,9,Cyprus
LANL-GrowthRate,inc death,3,CY,4,1,3,0,1.37,1.28,0.11,0.67,-0.61,1,9,Cyprus
RobertWalraven-ESG,inc death,3,CY,3,1,2,0,1.09,1.04,0.22,0.78,-0.61,1,9,Cyprus
USC-SIkJalpha,inc death,3,CY,4,1,1,2,1.39,1.07,0.56,0.78,-0.07,1,9,Cyprus
epiforecasts-EpiNow2,inc death,3,CY,5,3,0,2,1.54,1.37,0.56,1,0.26,1,9,Cyprus
EuroCOVIDhub-baseline,inc death,4,CY,4,1,3,0,1,1,0.5,1,-0.41,1,8,Cyprus
EuroCOVIDhub-ensemble,inc death,4,CY,12,9,1,1,2.97,1.18,0.75,1,0.06,1,8,Cyprus
IEM_Health-CovidProject,inc death,4,CY,6,3,2,0,1.42,1.22,0.5,1,-0.23,1,8,Cyprus
ILM-EKF,inc death,4,CY,9,6,0,2,2.24,1.4,0.62,1,0.19,1,8,Cyprus
LANL-GrowthRate,inc death,4,CY,5,1,4,0,1.35,1.2,0.12,0.62,-0.62,1,8,Cyprus
RobertWalraven-ESG,inc death,4,CY,5,1,5,0,1.38,1.22,0.25,0.62,-0.6,1,8,Cyprus
UMass-MechBayes,inc death,1,CY,2,1,1,1,0.86,0.64,0.62,1,0.06,1,8,Cyprus
UMass-SemiMech,inc death,1,CY,3,1,0,1,0.94,0.76,0.5,1,0.25,1,8,Cyprus
USC-SIkJalpha,inc death,4,CY,7,2,1,4,1.7,1.4,0.5,0.75,-0.1,1,8,Cyprus
epiforecasts-EpiNow2,inc death,4,CY,8,5,1,3,2.1,1.76,0.5,1,0.22,1,8,Cyprus
LANL-GrowthRate,inc death,5,CY,6,1,5,0,NA,NA,0,0.43,-0.68,1,7,Cyprus
UMass-MechBayes,inc death,2,CY,3,1,0,1,0.91,0.75,0.57,1,0.16,1,7,Cyprus
UMass-SemiMech,inc death,2,CY,3,1,0,2,1.1,0.8,0.43,1,0.39,1,7,Cyprus
USC-SIkJalpha,inc death,5,CY,7,3,2,2,NA,NA,0.71,0.71,-0.1,1,7,Cyprus
LANL-GrowthRate,inc death,6,CY,6,1,6,0,NA,NA,0.17,0.5,-0.76,1,6,Cyprus
UMass-MechBayes,inc death,3,CY,3,2,0,1,1.14,0.84,0.67,1,0.2,1,6,Cyprus
UMass-SemiMech,inc death,3,CY,4,2,0,2,1.77,1.46,0.33,1,0.42,1,6,Cyprus
UMass-MechBayes,inc death,4,CY,5,2,0,2,1.62,1.15,0.6,1,0.33,1,5,Cyprus
UMass-SemiMech,inc death,4,CY,6,2,0,4,2.01,1.49,0.6,0.8,0.4,1,5,Cyprus
EuroCOVIDhub-baseline,inc case,1,CZ,4888,770,0,4118,1,1,0,1,0.76,1,11,Czechia
EuroCOVIDhub-ensemble,inc case,1,CZ,2645,1958,17,669,0.51,0.48,0.82,1,0.25,1,11,Czechia
IEM_Health-CovidProject,inc case,1,CZ,5647,3042,0,2605,1.11,1.28,0.55,1,0.55,1,11,Czechia
ILM-EKF,inc case,1,CZ,2689,1399,68,1222,0.5,0.59,0.82,1,0.26,1,11,Czechia
LANL-GrowthRate,inc case,1,CZ,4099,2365,1735,0,0.79,0.94,0.73,1,-0.48,1,11,Czechia
MUNI_DMS-SEIAR,inc case,1,CZ,3058,1774,619,665,0.68,0.78,0.6,1,-0.03,1,10,Czechia
USC-SIkJalpha,inc case,1,CZ,5645,2544,0,3102,1.11,0.87,0.36,0.36,0.77,1,11,Czechia
epiforecasts-EpiNow2,inc case,1,CZ,3469,1761,50,1658,0.62,0.68,0.91,0.91,0.22,1,11,Czechia
EuroCOVIDhub-baseline,inc case,2,CZ,9863,1688,0,8175,1,1,0,0.8,0.77,1,10,Czechia
EuroCOVIDhub-ensemble,inc case,2,CZ,4813,2652,18,2143,0.49,0.49,0.6,1,0.4,1,10,Czechia
IEM_Health-CovidProject,inc case,2,CZ,9776,4062,0,5715,0.99,1.07,0.2,1,0.66,1,10,Czechia
ILM-EKF,inc case,2,CZ,5484,2590,79,2815,0.56,0.56,0.6,1,0.26,1,10,Czechia
LANL-GrowthRate,inc case,2,CZ,3862,2929,816,117,0.39,0.3,0.9,1,-0.23,1,10,Czechia
MUNI_DMS-SEIAR,inc case,2,CZ,3094,1704,128,1262,0.6,0.58,0.44,1,0.24,1,9,Czechia
USC-SIkJalpha,inc case,2,CZ,7926,2833,0,5092,0.8,0.63,0.2,0.4,0.84,1,10,Czechia
epiforecasts-EpiNow2,inc case,2,CZ,5559,2803,126,2630,0.56,0.55,0.8,0.9,0.19,1,10,Czechia
EuroCOVIDhub-baseline,inc case,3,CZ,15276,2489,0,12787,1,1,0,0.67,0.81,1,9,Czechia
EuroCOVIDhub-ensemble,inc case,3,CZ,7420,3407,0,4013,0.49,0.5,0.56,1,0.49,1,9,Czechia
IEM_Health-CovidProject,inc case,3,CZ,14765,5240,15,9510,0.97,1.04,0.22,1,0.69,1,9,Czechia
ILM-EKF,inc case,3,CZ,8610,4070,144,4397,0.56,0.59,0.56,1,0.23,1,9,Czechia
LANL-GrowthRate,inc case,3,CZ,5253,3466,233,1553,0.34,0.33,0.78,1,0.1,1,9,Czechia
MUNI_DMS-SEIAR,inc case,3,CZ,4312,1658,28,2626,0.54,0.55,0.38,1,0.51,1,8,Czechia
USC-SIkJalpha,inc case,3,CZ,9880,3140,13,6727,0.65,0.53,0.11,0.44,0.76,1,9,Czechia
epiforecasts-EpiNow2,inc case,3,CZ,6638,3475,190,2973,0.43,0.44,0.78,1,0.15,1,9,Czechia
EuroCOVIDhub-baseline,inc case,4,CZ,20584,3150,0,17434,1,1,0,0.62,0.84,1,8,Czechia
EuroCOVIDhub-ensemble,inc case,4,CZ,9969,4305,0,5664,0.48,0.5,0.5,1,0.6,1,8,Czechia
IEM_Health-CovidProject,inc case,4,CZ,20048,6663,16,13368,0.97,1.03,0.25,0.88,0.69,1,8,Czechia
ILM-EKF,inc case,4,CZ,11420,5975,169,5276,0.55,0.58,0.62,1,0.25,1,8,Czechia
LANL-GrowthRate,inc case,4,CZ,8583,4190,0,4393,0.42,0.43,0.62,1,0.48,1,8,Czechia
MUNI_DMS-SEIAR,inc case,4,CZ,6181,1638,5,4538,0.51,0.52,0.14,1,0.69,1,7,Czechia
UMass-SemiMech,inc case,1,CZ,3502,1262,1656,585,0.85,1.23,0.5,0.88,0.15,1,8,Czechia
USC-SIkJalpha,inc case,4,CZ,11219,3532,17,7670,0.55,0.46,0.12,0.5,0.75,1,8,Czechia
bisop-seirfilter,inc case,1,CZ,2225,465,0,1760,0.54,0.9,0.25,0.62,0.79,1,8,Czechia
epiforecasts-EpiNow2,inc case,4,CZ,6261,3479,294,2488,0.3,0.32,0.75,1,0.1,1,8,Czechia
LANL-GrowthRate,inc case,5,CZ,13625,5017,0,8608,NA,NA,0.29,1,0.74,1,7,Czechia
UMass-SemiMech,inc case,2,CZ,4302,1531,1519,1251,0.64,0.63,0.29,0.86,0.17,1,7,Czechia
USC-SIkJalpha,inc case,5,CZ,12184,3886,0,8298,NA,NA,0.14,0.43,0.79,1,7,Czechia
bisop-seirfilter,inc case,2,CZ,3867,497,0,3370,0.57,0.53,0,0.43,0.96,1,7,Czechia
LANL-GrowthRate,inc case,6,CZ,18604,5941,0,12662,NA,NA,0,1,0.88,1,6,Czechia
UMass-SemiMech,inc case,3,CZ,4287,1738,1304,1245,0.51,0.54,0.33,0.83,0.1,1,6,Czechia
bisop-seirfilter,inc case,3,CZ,4890,669,0,4221,0.58,0.55,0,0.33,0.96,1,6,Czechia
UMass-SemiMech,inc case,4,CZ,4382,2242,344,1796,0.46,0.51,0.2,1,0.36,1,5,Czechia
bisop-seirfilter,inc case,4,CZ,5442,873,0,4569,0.57,0.54,0,0.2,0.96,1,5,Czechia
epiforecasts-EpiExpert_Rt,inc case,2,CZ,1801,873,0,928,0.6,0.58,0.25,1,0.58,1,4,Czechia
RobertWalraven-ESG,inc case,1,CZ,499,459,40,0,0.43,0.89,0.55,1,-0.1,1,11,Czechia
EuroCOVIDhub-baseline,inc death,1,CZ,93,12,9,72,1,1,0,1,0.64,1,11,Czechia
EuroCOVIDhub-ensemble,inc death,1,CZ,41,27,2,13,0.44,0.35,0.82,1,0.17,1,11,Czechia
IEM_Health-CovidProject,inc death,1,CZ,69,37,3,28,0.74,0.74,0.64,0.91,0.39,1,11,Czechia
ILM-EKF,inc death,1,CZ,61,54,1,6,0.66,0.31,0.91,1,0.12,1,11,Czechia
LANL-GrowthRate,inc death,1,CZ,50,12,33,5,0.54,0.55,0.09,0.73,-0.42,1,11,Czechia
MUNI_DMS-SEIAR,inc death,1,CZ,47,24,6,16,0.6,0.48,0.67,1,0.23,1,9,Czechia
RobertWalraven-ESG,inc death,1,CZ,67,11,8,49,0.72,0.59,0.55,0.73,0.15,1,11,Czechia
USC-SIkJalpha,inc death,1,CZ,97,39,0,58,1.04,0.81,0.36,0.45,0.7,1,11,Czechia
epiforecasts-EpiNow2,inc death,1,CZ,28,16,4,8,0.3,0.27,0.73,1,0.11,1,11,Czechia
EuroCOVIDhub-baseline,inc death,2,CZ,176,26,3,147,1,1,0,0.7,0.74,1,10,Czechia
EuroCOVIDhub-ensemble,inc death,2,CZ,70,34,1,35,0.4,0.38,0.7,1,0.35,1,10,Czechia
IEM_Health-CovidProject,inc death,2,CZ,129,51,0,77,0.73,0.74,0.6,0.9,0.56,1,10,Czechia
ILM-EKF,inc death,2,CZ,80,60,0,20,0.45,0.36,0.9,1,0.21,1,10,Czechia
LANL-GrowthRate,inc death,2,CZ,67,18,46,2,0.38,0.38,0.3,0.9,-0.53,1,10,Czechia
MUNI_DMS-SEIAR,inc death,2,CZ,81,24,14,42,0.53,0.48,0.25,1,0.43,1,8,Czechia
RobertWalraven-ESG,inc death,2,CZ,127,13,3,111,0.73,0.55,0.4,0.7,0.36,1,10,Czechia
USC-SIkJalpha,inc death,2,CZ,143,48,0,95,0.81,0.71,0.3,0.5,0.74,1,10,Czechia
epiforecasts-EpiNow2,inc death,2,CZ,70,29,3,38,0.4,0.42,0.6,1,0.26,1,10,Czechia
EuroCOVIDhub-baseline,inc death,3,CZ,277,37,0,240,1,1,0,0.44,0.91,1,9,Czechia
EuroCOVIDhub-ensemble,inc death,3,CZ,118,44,1,73,0.42,0.45,0.44,0.89,0.5,1,9,Czechia
IEM_Health-CovidProject,inc death,3,CZ,219,67,0,152,0.79,0.86,0.33,0.89,0.69,1,9,Czechia
ILM-EKF,inc death,3,CZ,117,70,1,46,0.42,0.42,0.56,1,0.27,1,9,Czechia
LANL-GrowthRate,inc death,3,CZ,68,24,38,6,0.25,0.25,0.33,0.89,-0.38,1,9,Czechia
MUNI_DMS-SEIAR,inc death,3,CZ,114,24,22,68,0.5,0.49,0.14,0.71,0.51,1,7,Czechia
RobertWalraven-ESG,inc death,3,CZ,205,15,3,187,0.74,0.56,0.33,0.56,0.41,1,9,Czechia
USC-SIkJalpha,inc death,3,CZ,217,55,0,162,0.79,0.73,0.11,0.44,0.87,1,9,Czechia
epiforecasts-EpiNow2,inc death,3,CZ,114,52,4,58,0.41,0.44,0.67,1,0.18,1,9,Czechia
EuroCOVIDhub-baseline,inc death,4,CZ,399,45,0,354,1,1,0,0.38,0.95,1,8,Czechia
EuroCOVIDhub-ensemble,inc death,4,CZ,171,57,0,114,0.43,0.47,0.38,0.88,0.61,1,8,Czechia
