model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,ae,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
EuroCOVIDhub-ensemble,inc death,1,BG,30,18,6,5,0.56,36,0.44,0.58,1,-0.1,1,26,Bulgaria
IEM_Health-CovidProject,inc death,1,BG,51,30,14,7,0.99,70,0.93,0.54,0.92,-0.11,1,26,Bulgaria
ILM-EKF,inc death,1,BG,37,29,2,6,0.71,39,0.44,0.92,1,0.02,1,26,Bulgaria
LANL-GrowthRate,inc death,1,BG,46,8,23,16,0.88,68,0.86,0.2,0.72,-0.36,1,25,Bulgaria
RobertWalraven-ESG,inc death,1,BG,37,9,26,3,0.76,51,0.69,0.35,0.77,-0.47,1,26,Bulgaria
USC-SIkJalpha,inc death,1,BG,38,15,12,11,0.69,41,0.46,0.31,0.42,0.03,1,26,Bulgaria
epiforecasts-EpiNow2,inc death,1,BG,45,22,6,17,0.8,68,0.83,0.46,0.96,-0.06,1,26,Bulgaria
EuroCOVIDhub-baseline,inc death,2,BG,76,15,27,34,1,116,1,0.28,0.92,0.12,1,25,Bulgaria
EuroCOVIDhub-ensemble,inc death,2,BG,41,24,6,12,0.46,57,0.39,0.76,0.96,-0.05,1,25,Bulgaria
IEM_Health-CovidProject,inc death,2,BG,79,42,20,16,0.99,106,0.86,0.52,0.84,0.03,1,25,Bulgaria
ILM-EKF,inc death,2,BG,53,33,2,18,0.6,71,0.48,0.8,1,0.02,1,25,Bulgaria
LANL-GrowthRate,inc death,2,BG,77,11,37,29,0.91,111,0.8,0.17,0.71,-0.48,1,24,Bulgaria
RobertWalraven-ESG,inc death,2,BG,47,10,33,3,0.64,61,0.55,0.48,0.76,-0.39,1,25,Bulgaria
USC-SIkJalpha,inc death,2,BG,43,21,11,11,0.51,51,0.36,0.24,0.48,0.04,1,25,Bulgaria
epiforecasts-EpiNow2,inc death,2,BG,62,27,3,32,0.63,87,0.54,0.64,0.92,0.02,1,25,Bulgaria
EuroCOVIDhub-baseline,inc death,3,BG,102,21,28,53,1,157,1,0.33,0.88,0.14,1,24,Bulgaria
EuroCOVIDhub-ensemble,inc death,3,BG,60,31,8,20,0.53,88,0.47,0.62,0.96,-0.01,1,24,Bulgaria
IEM_Health-CovidProject,inc death,3,BG,114,59,23,32,1.08,158,0.94,0.54,0.88,0.12,1,24,Bulgaria
ILM-EKF,inc death,3,BG,88,40,6,42,0.71,138,0.68,0.58,0.96,-0.03,1,24,Bulgaria
LANL-GrowthRate,inc death,3,BG,103,15,48,40,0.95,145,0.79,0.35,0.7,-0.42,1,23,Bulgaria
RobertWalraven-ESG,inc death,3,BG,59,12,39,8,0.62,81,0.54,0.46,0.67,-0.37,1,24,Bulgaria
USC-SIkJalpha,inc death,3,BG,53,28,14,12,0.49,64,0.35,0.38,0.54,-0.06,1,24,Bulgaria
epiforecasts-EpiNow2,inc death,3,BG,99,42,3,53,0.73,147,0.65,0.67,0.96,0.01,1,24,Bulgaria
EuroCOVIDhub-baseline,inc death,4,BG,132,25,32,75,1,197,1,0.35,0.78,0.2,1,23,Bulgaria
EuroCOVIDhub-ensemble,inc death,4,BG,93,44,15,35,0.65,143,0.6,0.61,0.87,-0,1,23,Bulgaria
IEM_Health-CovidProject,inc death,4,BG,173,80,38,55,1.28,251,1.15,0.48,0.78,0.18,1,23,Bulgaria
ILM-EKF,inc death,4,BG,146,53,12,81,0.87,228,0.86,0.52,0.96,-0.1,1,23,Bulgaria
LANL-GrowthRate,inc death,4,BG,115,24,46,46,0.83,167,0.7,0.27,0.73,-0.43,1,22,Bulgaria
RobertWalraven-ESG,inc death,4,BG,79,14,50,14,0.65,106,0.56,0.52,0.65,-0.3,1,23,Bulgaria
UMass-MechBayes,inc death,1,BG,21,15,5,1,0.57,24,0.49,0.65,0.96,-0.21,1,23,Bulgaria
USC-SIkJalpha,inc death,4,BG,86,40,31,15,0.64,104,0.46,0.35,0.48,-0.1,1,23,Bulgaria
epiforecasts-EpiNow2,inc death,4,BG,151,67,4,80,0.9,221,0.78,0.61,1,-0.07,1,23,Bulgaria
LANL-GrowthRate,inc death,5,BG,119,32,41,47,NA,175,NA,0.33,0.76,-0.21,1,21,Bulgaria
UMass-MechBayes,inc death,2,BG,22,15,5,3,0.42,25,0.31,0.64,0.91,-0.22,1,22,Bulgaria
USC-SIkJalpha,inc death,5,BG,108,55,37,16,NA,139,NA,0.36,0.55,-0.21,1,22,Bulgaria
LANL-GrowthRate,inc death,6,BG,130,37,38,55,NA,190,NA,0.4,0.75,-0.03,1,20,Bulgaria
UMass-MechBayes,inc death,3,BG,32,15,11,6,0.49,44,0.42,0.33,0.81,-0.3,1,21,Bulgaria
UMass-MechBayes,inc death,4,BG,44,17,19,8,0.55,63,0.53,0.3,0.75,-0.27,1,20,Bulgaria
MUNI-ARIMA,inc death,1,BG,20,10,3,7,0.79,34,0.82,0.44,1,0.1,1,18,Bulgaria
MUNI-ARIMA,inc death,2,BG,31,14,7,10,0.82,51,0.81,0.47,1,0.07,1,17,Bulgaria
MUNI-ARIMA,inc death,3,BG,42,17,15,10,0.87,66,0.86,0.6,1,-0.07,1,15,Bulgaria
MUNI-ARIMA,inc death,4,BG,55,20,26,8,0.95,78,0.91,0.64,0.86,-0.1,1,14,Bulgaria
Karlen-pypm,inc death,1,BG,10,10,0,0,0.46,4,0.12,0.88,1,0.04,1,8,Bulgaria
Karlen-pypm,inc death,2,BG,17,14,1,2,0.36,22,0.3,0.71,1,0.06,1,7,Bulgaria
Karlen-pypm,inc death,3,BG,29,19,4,7,0.37,54,0.44,0.83,1,-0.02,1,6,Bulgaria
Karlen-pypm,inc death,4,BG,58,26,12,20,0.51,107,0.64,0.4,1,-0.26,1,5,Bulgaria
EuroCOVIDhub-baseline,inc case,1,CH,1119,321,498,300,1,1678,1,0.27,1,-0.03,1,26,Switzerland
EuroCOVIDhub-ensemble,inc case,1,CH,1064,520,254,290,0.95,1485,0.89,0.54,1,-0.04,1,26,Switzerland
IEM_Health-CovidProject,inc case,1,CH,1510,410,332,767,1.36,2111,1.25,0.31,0.73,0.08,1,26,Switzerland
ILM-EKF,inc case,1,CH,1307,478,232,596,1.22,2053,1.26,0.35,0.85,0.11,1,26,Switzerland
LANL-GrowthRate,inc case,1,CH,1489,717,669,102,1.35,2072,1.24,0.64,0.88,-0.27,1,25,Switzerland
USC-SIkJalpha,inc case,1,CH,1216,367,541,308,1.05,1666,0.97,0.27,0.62,-0.12,1,26,Switzerland
epiforecasts-EpiNow2,inc case,1,CH,1894,1236,243,415,1.8,2524,1.55,0.6,0.92,0.09,1,25,Switzerland
EuroCOVIDhub-baseline,inc case,2,CH,1909,637,840,432,1,3066,1,0.2,1,-0.08,1,25,Switzerland
EuroCOVIDhub-ensemble,inc case,2,CH,2057,784,643,630,1.12,2643,0.88,0.48,0.88,-0.02,1,25,Switzerland
IEM_Health-CovidProject,inc case,2,CH,2819,604,791,1424,1.51,3867,1.27,0.28,0.6,0.12,1,25,Switzerland
ILM-EKF,inc case,2,CH,2473,895,421,1157,1.36,3689,1.24,0.4,0.84,0.13,1,25,Switzerland
LANL-GrowthRate,inc case,2,CH,2045,767,1090,188,1.1,2883,0.96,0.46,0.83,-0.22,1,24,Switzerland
USC-SIkJalpha,inc case,2,CH,3119,421,1385,1313,1.73,3557,1.2,0.36,0.4,-0.15,1,25,Switzerland
epiforecasts-EpiNow2,inc case,2,CH,4251,2555,569,1127,2.45,5859,2.02,0.5,0.88,0.08,1,24,Switzerland
EuroCOVIDhub-baseline,inc case,3,CH,2588,904,1100,584,1,4289,1,0.25,1,-0.12,1,24,Switzerland
EuroCOVIDhub-ensemble,inc case,3,CH,2472,1048,968,456,0.96,3432,0.81,0.5,0.79,-0.02,1,24,Switzerland
IEM_Health-CovidProject,inc case,3,CH,3425,846,1249,1330,1.3,4495,1.02,0.33,0.58,0.08,1,24,Switzerland
ILM-EKF,inc case,3,CH,2982,1370,573,1039,1.14,4368,1.01,0.42,0.88,0.14,1,24,Switzerland
LANL-GrowthRate,inc case,3,CH,2646,816,1609,221,1.05,3861,0.91,0.3,0.74,-0.23,1,23,Switzerland
USC-SIkJalpha,inc case,3,CH,5010,483,2052,2475,2.15,5510,1.37,0.38,0.46,-0.28,1,24,Switzerland
epiforecasts-EpiNow2,inc case,3,CH,6517,3548,877,2092,2.86,9843,2.49,0.3,0.87,0.1,1,23,Switzerland
EuroCOVIDhub-baseline,inc case,4,CH,3168,1136,1295,737,1,5388,1,0.3,1,-0.08,1,23,Switzerland
EuroCOVIDhub-ensemble,inc case,4,CH,2710,1177,1075,458,0.81,4031,0.72,0.43,0.87,-0.07,1,23,Switzerland
IEM_Health-CovidProject,inc case,4,CH,3807,1063,1705,1038,1.08,5465,0.92,0.26,0.52,0,1,23,Switzerland
ILM-EKF,inc case,4,CH,4130,2009,851,1270,1.27,6011,1.09,0.35,0.83,0.13,1,23,Switzerland
LANL-GrowthRate,inc case,4,CH,3355,847,2202,306,1.12,4663,0.88,0.32,0.68,-0.19,1,22,Switzerland
USC-SIkJalpha,inc case,4,CH,3169,526,2432,211,1,3617,0.65,0.35,0.39,-0.41,1,23,Switzerland
epiforecasts-EpiNow2,inc case,4,CH,6670,3314,1056,2300,2.31,10373,2.05,0.36,0.86,0.09,1,22,Switzerland
LANL-GrowthRate,inc case,5,CH,4082,884,2670,528,NA,5571,NA,0.29,0.67,-0.15,1,21,Switzerland
USC-SIkJalpha,inc case,5,CH,3443,624,2564,254,NA,4042,NA,0.27,0.45,-0.34,1,22,Switzerland
LANL-GrowthRate,inc case,6,CH,4759,970,3033,756,NA,6374,NA,0.2,0.7,-0.09,1,20,Switzerland
MUNI-ARIMA,inc case,1,CH,2046,295,381,1369,1.55,2749,1.5,0.39,0.67,0.17,1,18,Switzerland
MUNI-ARIMA,inc case,2,CH,3356,662,742,1951,1.41,4832,1.35,0.24,0.76,0.05,1,17,Switzerland
RobertWalraven-ESG,inc case,1,CH,1428,217,939,272,1.23,2081,1.19,0.38,0.77,-0.36,1,26,Switzerland
MUNI-ARIMA,inc case,3,CH,4382,1087,1228,2068,1.38,6447,1.3,0.27,0.87,-0.06,1,15,Switzerland
RobertWalraven-ESG,inc case,2,CH,2612,262,2032,318,1.21,3374,1.08,0.32,0.68,-0.44,1,25,Switzerland
MUNI-ARIMA,inc case,4,CH,5322,1593,1674,2055,1.47,8057,1.37,0.36,0.93,-0.1,1,14,Switzerland
RobertWalraven-ESG,inc case,3,CH,3496,299,3188,10,1.23,4438,1.02,0.29,0.67,-0.56,1,24,Switzerland
RobertWalraven-ESG,inc case,4,CH,4513,319,4188,6,1.38,5368,0.99,0.39,0.65,-0.55,1,23,Switzerland
Karlen-pypm,inc case,1,CH,3607,1034,420,2154,2.15,5603,2.26,0.25,0.88,0.44,1,8,Switzerland
Karlen-pypm,inc case,2,CH,11716,2394,1256,8065,3.38,17094,3.24,0.29,0.29,0.39,1,7,Switzerland
Karlen-pypm,inc case,3,CH,19067,3509,1648,13909,4.07,26732,3.72,0,0.33,0.31,1,6,Switzerland
Karlen-pypm,inc case,4,CH,16564,4831,921,10812,3.06,25802,2.91,0.2,0.4,0.26,1,5,Switzerland
EuroCOVIDhub-baseline,inc death,1,CH,10,6,1,4,1,14,1,0.77,1,0.1,1,26,Switzerland
EuroCOVIDhub-ensemble,inc death,1,CH,8,4,1,3,0.71,11,0.8,0.54,0.88,0.33,1,26,Switzerland
IEM_Health-CovidProject,inc death,1,CH,9,4,1,3,0.83,13,0.93,0.5,0.81,0.28,1,26,Switzerland
ILM-EKF,inc death,1,CH,12,8,0,4,1.25,16,1.24,0.62,0.96,0.39,1,26,Switzerland
LANL-GrowthRate,inc death,1,CH,10,3,2,5,0.97,15,1.09,0.32,0.8,0.26,1,25,Switzerland
RobertWalraven-ESG,inc death,1,CH,6,4,1,1,0.59,8,0.62,0.77,0.96,0,1,26,Switzerland
USC-SIkJalpha,inc death,1,CH,8,2,1,5,0.76,11,0.79,0.5,0.58,0.3,1,26,Switzerland
epiforecasts-EpiNow2,inc death,1,CH,13,5,0,8,1.25,21,1.52,0.38,0.92,0.51,1,24,Switzerland
EuroCOVIDhub-baseline,inc death,2,CH,14,11,1,2,1,15,1,1,1,0.11,1,25,Switzerland
EuroCOVIDhub-ensemble,inc death,2,CH,8,5,0,3,0.55,12,0.75,0.6,0.96,0.36,1,25,Switzerland
IEM_Health-CovidProject,inc death,2,CH,11,6,1,4,0.78,16,1.05,0.44,0.8,0.25,1,25,Switzerland
ILM-EKF,inc death,2,CH,16,10,0,6,1.22,21,1.49,0.56,0.96,0.44,1,25,Switzerland
LANL-GrowthRate,inc death,2,CH,12,4,2,6,0.84,18,1.13,0.29,0.62,0.32,1,24,Switzerland
RobertWalraven-ESG,inc death,2,CH,7,5,1,0,0.47,7,0.48,0.92,1,-0.06,1,25,Switzerland
USC-SIkJalpha,inc death,2,CH,9,2,1,6,0.61,13,0.79,0.4,0.6,0.43,1,25,Switzerland
epiforecasts-EpiNow2,inc death,2,CH,23,11,0,12,1.79,33,2.26,0.35,0.91,0.57,1,23,Switzerland
EuroCOVIDhub-baseline,inc death,3,CH,17,15,0,2,1,18,1,1,1,0.09,1,24,Switzerland
EuroCOVIDhub-ensemble,inc death,3,CH,10,6,0,4,0.52,15,0.74,0.71,0.96,0.35,1,24,Switzerland
IEM_Health-CovidProject,inc death,3,CH,15,7,2,5,0.78,23,1.17,0.38,0.92,0.22,1,24,Switzerland
ILM-EKF,inc death,3,CH,22,12,0,10,1.36,30,1.8,0.54,0.88,0.44,1,24,Switzerland
LANL-GrowthRate,inc death,3,CH,15,4,2,8,0.82,21,1.07,0.3,0.57,0.31,1,23,Switzerland
RobertWalraven-ESG,inc death,3,CH,7,6,1,0,0.41,9,0.49,0.96,1,-0.11,1,24,Switzerland
USC-SIkJalpha,inc death,3,CH,9,3,1,6,0.46,12,0.61,0.38,0.58,0.29,1,24,Switzerland
epiforecasts-EpiNow2,inc death,3,CH,50,28,0,21,3.4,66,4.06,0.32,0.91,0.49,1,22,Switzerland
EuroCOVIDhub-baseline,inc death,4,CH,20,18,0,2,1,22,1,1,1,0.1,1,23,Switzerland
EuroCOVIDhub-ensemble,inc death,4,CH,13,7,1,5,0.58,19,0.79,0.57,0.91,0.33,1,23,Switzerland
IEM_Health-CovidProject,inc death,4,CH,18,8,4,7,0.83,28,1.17,0.3,0.91,0.18,1,23,Switzerland
ILM-EKF,inc death,4,CH,30,15,0,15,1.67,43,2.15,0.39,0.96,0.43,1,23,Switzerland
LANL-GrowthRate,inc death,4,CH,17,5,3,10,0.83,25,1.05,0.27,0.64,0.33,1,22,Switzerland
RobertWalraven-ESG,inc death,4,CH,9,6,2,0,0.44,11,0.54,0.91,1,-0.16,1,23,Switzerland
USC-SIkJalpha,inc death,4,CH,11,3,2,5,0.47,16,0.64,0.35,0.52,0.24,1,23,Switzerland
epiforecasts-EpiNow2,inc death,4,CH,82,46,1,36,4.93,113,6.06,0.24,0.9,0.45,1,21,Switzerland
LANL-GrowthRate,inc death,5,CH,18,5,3,10,NA,25,NA,0.24,0.62,0.39,1,21,Switzerland
UMass-MechBayes,inc death,1,CH,10,3,1,7,0.97,14,1.07,0.41,0.86,0.44,1,22,Switzerland
USC-SIkJalpha,inc death,5,CH,12,4,3,5,NA,17,NA,0.32,0.45,0.06,1,22,Switzerland
LANL-GrowthRate,inc death,6,CH,18,6,2,10,NA,27,NA,0.3,0.65,0.48,1,20,Switzerland
UMass-MechBayes,inc death,2,CH,10,3,0,7,0.76,15,1.02,0.38,0.9,0.46,1,21,Switzerland
UMass-MechBayes,inc death,3,CH,10,4,0,6,0.6,16,0.89,0.45,1,0.4,1,20,Switzerland
UMass-MechBayes,inc death,4,CH,13,6,1,7,0.68,20,0.96,0.47,0.84,0.3,1,19,Switzerland
MUNI-ARIMA,inc death,1,CH,9,4,2,3,1.2,14,1.36,0.5,0.89,0.17,1,18,Switzerland
MUNI-ARIMA,inc death,2,CH,9,6,1,3,0.9,15,1.36,0.65,1,0.14,1,17,Switzerland
MUNI-ARIMA,inc death,3,CH,12,8,1,3,1.03,18,1.61,0.73,1,0.06,1,15,Switzerland
MUNI-ARIMA,inc death,4,CH,15,11,1,3,1.01,19,1.38,0.86,1,0.02,1,14,Switzerland
Karlen-pypm,inc death,1,CH,3,1,1,0,0.47,5,0.61,0.62,1,-0.15,1,8,Switzerland
Karlen-pypm,inc death,2,CH,5,2,1,1,0.54,7,0.78,0.43,1,0.01,1,7,Switzerland
Karlen-pypm,inc death,3,CH,10,4,2,4,0.77,16,1.21,0.33,0.83,0.09,1,6,Switzerland
Karlen-pypm,inc death,4,CH,24,6,8,11,1.43,37,2.22,0,0.6,0.2,1,5,Switzerland
EuroCOVIDhub-baseline,inc case,1,CY,635,46,307,282,1,847,1,0.08,0.81,0.13,1,26,Cyprus
EuroCOVIDhub-ensemble,inc case,1,CY,484,197,90,196,0.79,715,0.87,0.46,0.85,0.1,1,26,Cyprus
IEM_Health-CovidProject,inc case,1,CY,650,81,171,398,1.04,878,1.04,0.15,0.38,0.01,1,26,Cyprus
ILM-EKF,inc case,1,CY,1491,226,293,971,2.73,1969,2.53,0.35,0.58,0.1,1,26,Cyprus
LANL-GrowthRate,inc case,1,CY,444,103,141,201,0.71,651,0.77,0.28,0.76,-0.35,1,25,Cyprus
USC-SIkJalpha,inc case,1,CY,855,423,212,220,1.36,855,1.01,0.5,0.62,0.04,1,26,Cyprus
epiforecasts-EpiNow2,inc case,1,CY,638,284,91,263,1.12,958,1.2,0.65,0.92,-0.02,1,26,Cyprus
EuroCOVIDhub-baseline,inc case,2,CY,1160,99,556,505,1,1546,1,0.12,0.64,0.08,1,25,Cyprus
EuroCOVIDhub-ensemble,inc case,2,CY,1288,389,291,608,1.12,1822,1.2,0.36,0.68,0.16,1,25,Cyprus
IEM_Health-CovidProject,inc case,2,CY,1422,133,375,914,1.25,1802,1.17,0.08,0.36,0.18,1,25,Cyprus
ILM-EKF,inc case,2,CY,3516,504,473,2540,3.61,4613,3.33,0.28,0.56,0.12,1,25,Cyprus
LANL-GrowthRate,inc case,2,CY,1173,234,319,621,1.02,1661,1.07,0.21,0.67,-0.11,1,24,Cyprus
USC-SIkJalpha,inc case,2,CY,1335,535,432,368,1.12,1406,0.87,0.32,0.56,0.02,1,25,Cyprus
epiforecasts-EpiNow2,inc case,2,CY,1696,611,231,854,1.56,2544,1.67,0.4,0.8,-0.06,1,25,Cyprus
EuroCOVIDhub-baseline,inc case,3,CY,1656,143,800,713,1,2198,1,0.12,0.54,0.08,1,24,Cyprus
EuroCOVIDhub-ensemble,inc case,3,CY,2428,719,539,1170,1.5,3252,1.51,0.29,0.58,0.18,1,24,Cyprus
IEM_Health-CovidProject,inc case,3,CY,2361,217,647,1497,1.46,2900,1.33,0.17,0.29,0.26,1,24,Cyprus
ILM-EKF,inc case,3,CY,7242,1182,694,5365,5.38,9581,5,0.29,0.54,0.17,1,24,Cyprus
LANL-GrowthRate,inc case,3,CY,1931,388,604,938,1.2,2658,1.22,0.3,0.52,-0.01,1,23,Cyprus
USC-SIkJalpha,inc case,3,CY,1940,649,711,580,1.12,2075,0.91,0.38,0.46,0.06,1,24,Cyprus
epiforecasts-EpiNow2,inc case,3,CY,2487,751,523,1213,1.56,3421,1.54,0.42,0.71,-0.12,1,24,Cyprus
EuroCOVIDhub-baseline,inc case,4,CY,2042,178,978,885,1,2718,1,0.09,0.52,0.04,1,23,Cyprus
EuroCOVIDhub-ensemble,inc case,4,CY,3670,1060,821,1789,1.88,4925,1.88,0.22,0.52,0.21,1,23,Cyprus
IEM_Health-CovidProject,inc case,4,CY,3243,341,891,2011,1.6,4012,1.46,0.13,0.35,0.25,1,23,Cyprus
ILM-EKF,inc case,4,CY,14541,2908,974,10660,9.01,19539,8.47,0.3,0.43,0.21,1,23,Cyprus
LANL-GrowthRate,inc case,4,CY,2445,441,957,1047,1.21,3221,1.19,0.27,0.45,0.06,1,22,Cyprus
USC-SIkJalpha,inc case,4,CY,2668,844,1059,765,1.23,2809,0.99,0.39,0.43,0,1,23,Cyprus
epiforecasts-EpiNow2,inc case,4,CY,2550,825,975,751,1.17,3466,1.16,0.39,0.61,-0.16,1,23,Cyprus
LANL-GrowthRate,inc case,5,CY,2711,397,1147,1167,NA,3476,NA,0.14,0.38,0.07,1,21,Cyprus
USC-SIkJalpha,inc case,5,CY,3148,1022,1197,929,NA,3444,NA,0.41,0.41,-0.04,1,22,Cyprus
LANL-GrowthRate,inc case,6,CY,2749,384,1139,1226,NA,3676,NA,0.1,0.35,0.04,1,20,Cyprus
MUNI-ARIMA,inc case,1,CY,352,101,118,133,0.57,515,0.61,0.5,0.83,0.02,1,18,Cyprus
MUNI-ARIMA,inc case,2,CY,854,220,337,297,0.69,1247,0.76,0.35,0.82,0.17,1,17,Cyprus
RobertWalraven-ESG,inc case,1,CY,809,87,433,289,1.3,1034,1.24,0.15,0.46,-0.22,1,26,Cyprus
MUNI-ARIMA,inc case,3,CY,1374,302,690,382,0.77,1970,0.85,0.27,0.8,0.14,1,15,Cyprus
RobertWalraven-ESG,inc case,2,CY,1451,110,952,388,1.17,1687,1.09,0.2,0.4,-0.19,1,25,Cyprus
MUNI-ARIMA,inc case,4,CY,1930,376,1054,499,0.88,2816,0.98,0.14,0.71,0.13,1,14,Cyprus
RobertWalraven-ESG,inc case,3,CY,1906,122,1404,379,1,2172,0.96,0.21,0.38,-0.26,1,24,Cyprus
RobertWalraven-ESG,inc case,4,CY,2394,131,1869,393,0.99,2585,0.92,0.04,0.35,-0.35,1,23,Cyprus
Karlen-pypm,inc case,1,CY,1014,387,46,580,1.31,1709,1.65,0.38,1,0.11,1,8,Cyprus
Karlen-pypm,inc case,2,CY,3102,688,78,2336,2.3,4696,2.51,0.14,0.86,0.21,1,7,Cyprus
Karlen-pypm,inc case,3,CY,7211,1085,96,6030,3.83,10050,3.75,0.17,0.83,0.36,1,6,Cyprus
Karlen-pypm,inc case,4,CY,12662,1115,74,11474,5.68,16688,5.17,0,0.8,0.57,1,5,Cyprus
EuroCOVIDhub-baseline,inc death,1,CY,3,0,1,1,1,4,1,0.23,0.88,-0.04,1,26,Cyprus
EuroCOVIDhub-ensemble,inc death,1,CY,2,1,1,0,0.83,3,0.87,0.58,0.96,-0.08,1,26,Cyprus
IEM_Health-CovidProject,inc death,1,CY,3,1,2,1,1.12,5,1.2,0.42,0.77,-0.1,1,26,Cyprus
ILM-EKF,inc death,1,CY,4,4,0,0,1.61,3,0.84,0.88,1,0.06,1,26,Cyprus
LANL-GrowthRate,inc death,1,CY,3,1,2,1,1.23,5,1.33,0.32,0.88,-0.17,1,25,Cyprus
RobertWalraven-ESG,inc death,1,CY,3,0,2,1,1.04,4,0.97,0.31,0.65,-0.26,1,26,Cyprus
USC-SIkJalpha,inc death,1,CY,3,1,1,1,1.22,4,1.12,0.27,0.46,0,1,26,Cyprus
epiforecasts-EpiNow2,inc death,1,CY,2,1,0,0,0.88,3,0.83,0.73,1,-0.05,1,22,Cyprus
EuroCOVIDhub-baseline,inc death,2,CY,3,1,2,1,1,5,1,0.4,0.88,-0.14,1,25,Cyprus
EuroCOVIDhub-ensemble,inc death,2,CY,3,1,1,1,0.82,4,0.82,0.64,0.96,-0.04,1,25,Cyprus
IEM_Health-CovidProject,inc death,2,CY,4,1,2,1,1.37,6,1.3,0.36,0.76,-0.13,1,25,Cyprus
ILM-EKF,inc death,2,CY,5,4,0,0,1.63,4,0.89,0.84,1,0.09,1,25,Cyprus
LANL-GrowthRate,inc death,2,CY,4,1,3,1,1.37,6,1.32,0.29,0.67,-0.21,1,24,Cyprus
RobertWalraven-ESG,inc death,2,CY,4,1,2,1,1.12,5,0.97,0.36,0.76,-0.33,1,25,Cyprus
USC-SIkJalpha,inc death,2,CY,4,1,2,1,1.19,5,1.03,0.36,0.48,-0.03,1,25,Cyprus
epiforecasts-EpiNow2,inc death,2,CY,3,2,1,1,1.03,5,0.97,0.57,0.95,0.02,1,21,Cyprus
EuroCOVIDhub-baseline,inc death,3,CY,4,1,2,1,1,6,1,0.46,0.83,-0.2,1,24,Cyprus
EuroCOVIDhub-ensemble,inc death,3,CY,3,2,1,1,0.84,4,0.66,0.5,0.96,-0.03,1,24,Cyprus
IEM_Health-CovidProject,inc death,3,CY,5,2,3,1,1.3,7,1.15,0.46,0.79,-0.18,1,24,Cyprus
ILM-EKF,inc death,3,CY,8,6,0,2,2.25,9,1.64,0.67,1,0.1,1,24,Cyprus
LANL-GrowthRate,inc death,3,CY,5,1,3,1,1.32,8,1.23,0.17,0.57,-0.3,1,23,Cyprus
RobertWalraven-ESG,inc death,3,CY,4,1,3,1,1.14,6,0.97,0.21,0.71,-0.53,1,24,Cyprus
USC-SIkJalpha,inc death,3,CY,4,1,2,2,1.15,6,0.95,0.38,0.5,-0.09,1,24,Cyprus
epiforecasts-EpiNow2,inc death,3,CY,4,3,1,1,1.09,6,1.04,0.55,0.95,0.04,1,20,Cyprus
EuroCOVIDhub-baseline,inc death,4,CY,5,1,2,1,1,7,1,0.43,0.87,-0.14,1,23,Cyprus
EuroCOVIDhub-ensemble,inc death,4,CY,7,5,1,1,1.29,6,0.86,0.57,0.96,0.05,1,23,Cyprus
IEM_Health-CovidProject,inc death,4,CY,6,2,3,1,1.34,8,1.11,0.39,0.78,-0.06,1,23,Cyprus
ILM-EKF,inc death,4,CY,16,10,1,5,3.87,19,3.01,0.57,1,0.14,1,23,Cyprus
LANL-GrowthRate,inc death,4,CY,6,1,4,1,1.34,9,1.18,0.18,0.5,-0.29,1,22,Cyprus
RobertWalraven-ESG,inc death,4,CY,6,1,4,1,1.27,7,1.03,0.39,0.57,-0.46,1,23,Cyprus
UMass-MechBayes,inc death,1,CY,2,1,1,1,0.78,4,0.96,0.48,1,-0.02,1,23,Cyprus
USC-SIkJalpha,inc death,4,CY,5,2,2,2,1.16,7,0.92,0.35,0.61,-0.11,1,23,Cyprus
LANL-GrowthRate,inc death,5,CY,7,1,5,1,NA,10,NA,0.1,0.38,-0.31,1,21,Cyprus
UMass-MechBayes,inc death,2,CY,3,1,1,1,0.81,5,0.92,0.45,0.95,0.03,1,22,Cyprus
USC-SIkJalpha,inc death,5,CY,7,2,2,2,NA,8,NA,0.5,0.64,-0.07,1,22,Cyprus
LANL-GrowthRate,inc death,6,CY,8,1,5,2,NA,11,NA,0.1,0.4,-0.29,1,20,Cyprus
UMass-MechBayes,inc death,3,CY,4,2,1,2,1.08,7,1.1,0.38,1,0.11,1,21,Cyprus
UMass-MechBayes,inc death,4,CY,9,3,1,5,2.04,14,2,0.4,0.9,0.15,1,20,Cyprus
MUNI-ARIMA,inc death,1,CY,3,1,1,1,1.12,5,1.19,0.33,0.94,-0.08,1,18,Cyprus
MUNI-ARIMA,inc death,2,CY,4,1,2,1,1.2,6,1.22,0.41,0.88,-0.05,1,17,Cyprus
MUNI-ARIMA,inc death,3,CY,5,1,3,1,1.28,8,1.23,0.33,0.8,-0.08,1,15,Cyprus
MUNI-ARIMA,inc death,4,CY,6,1,4,1,1.32,9,1.23,0.36,0.71,-0.1,1,14,Cyprus
Karlen-pypm,inc death,1,CY,3,1,1,0,0.8,4,0.79,0.62,1,-0.4,1,8,Cyprus
Karlen-pypm,inc death,2,CY,3,2,1,0,0.67,4,0.66,0.71,1,-0.41,1,7,Cyprus
Karlen-pypm,inc death,3,CY,5,2,2,1,0.88,8,0.96,0.17,1,-0.37,1,6,Cyprus
Karlen-pypm,inc death,4,CY,9,3,2,4,1.45,16,1.7,0.4,1,-0.3,1,5,Cyprus
EuroCOVIDhub-baseline,inc case,1,CZ,2388,638,10,1741,1,3291,1,0.58,1,0.37,1,26,Czechia
