location_name,location,indicator,date,value,source,snapshot_date
Croatia,HR,Weekly new hospital admissions,2021-02-27,469,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-03-06,467,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-03-13,521,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-03-20,610,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-03-27,713,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-04-03,942,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-04-10,1262,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-04-17,1524,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-04-24,1628,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-05-01,1727,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-05-08,1547,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-05-15,1252,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-05-22,998,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-05-29,638,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-06-05,462,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-06-12,270,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-06-19,206,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-06-26,160,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-07-03,95,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-07-10,86,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-07-17,80,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-07-24,89,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-07-31,94,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-08-07,127,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-08-14,147,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-08-21,176,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-08-28,242,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-09-04,340,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-09-11,406,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-09-18,442,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-09-25,518,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-10-02,510,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-10-09,564,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-10-16,624,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-10-23,659,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-10-30,816,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-11-06,1127,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-11-13,1621,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-11-20,1686,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-11-27,1885,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-12-04,1731,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-12-11,1504,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-12-18,1444,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2021-12-25,1283,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-01-01,1031,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-01-08,1124,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-01-15,1195,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-01-22,1143,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-01-29,1414,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-02-05,1642,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-02-12,1687,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-02-19,1594,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-02-26,1156,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-03-05,882,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-03-12,571,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-03-19,497,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-03-26,471,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-04-02,490,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-04-09,495,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-04-16,376,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-04-23,337,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-04-30,365,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-05-07,358,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-05-14,308,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-05-21,248,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-05-28,172,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-06-04,143,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-06-11,138,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-06-18,117,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-06-25,118,OWID,2022-07-18
Croatia,HR,Weekly new hospital admissions,2022-07-02,173,OWID,2022-07-24
Croatia,HR,Weekly new hospital admissions,2022-07-09,245,OWID,2022-07-31
Croatia,HR,Weekly new hospital admissions,2022-07-16,349,OWID,2022-08-07
Croatia,HR,Weekly new hospital admissions,2022-07-23,461,OWID,2022-08-14
Croatia,HR,Weekly new hospital admissions,2022-07-30,485,OWID,2022-08-21
Croatia,HR,Weekly new hospital admissions,2022-08-06,500,OWID,2022-08-28
Croatia,HR,Weekly new hospital admissions,2022-08-13,490,OWID,2022-09-04
Croatia,HR,Weekly new hospital admissions,2022-08-20,588,OWID,2022-09-11
Croatia,HR,Weekly new hospital admissions,2022-08-27,519,OWID,2022-09-18
Cyprus,CY,Weekly new hospital admissions,2020-03-14,1,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-03-21,8,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-03-28,23,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-04-04,53,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-04-11,37,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-04-18,20,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-04-25,11,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-05-02,6,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-05-09,6,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-05-16,6,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-05-23,1,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-05-30,1,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-06-06,1,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-06-13,1,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-06-20,1,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-06-27,1,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-07-04,2,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-07-25,1,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-08-01,1,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-08-08,8,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-08-15,4,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-08-22,2,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-08-29,4,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-09-05,5,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-09-12,1,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-09-19,2,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-09-26,6,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-10-03,15,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-10-10,4,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-10-17,7,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-10-24,29,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-10-31,33,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-11-07,40,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-11-14,64,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-11-21,60,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-11-28,72,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-12-05,83,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-12-12,76,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-12-19,79,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2020-12-26,105,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-01-02,102,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-01-09,124,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-01-16,137,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-01-23,117,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-01-30,95,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-02-06,70,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-02-13,70,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-02-20,54,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-02-27,66,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-03-06,60,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-03-13,107,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-03-20,178,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-03-27,167,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-04-03,146,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-04-10,151,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-04-17,176,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-04-24,204,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-05-01,249,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-05-08,227,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-05-15,186,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-05-22,111,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-05-29,67,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-06-05,35,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-06-12,22,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-06-19,21,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-06-26,35,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-07-03,33,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-07-10,77,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-07-17,131,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-07-24,201,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-07-31,234,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-08-07,231,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-08-14,203,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-08-21,148,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-08-28,125,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-09-04,92,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-09-11,92,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-09-18,73,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-09-25,55,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-10-02,40,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-10-09,32,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-10-16,30,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-10-23,37,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-10-30,36,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-11-06,45,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-11-13,39,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-11-20,59,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-11-27,68,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-12-04,74,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-12-11,83,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-12-18,107,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2021-12-25,123,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-01-01,106,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-01-08,136,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-01-15,207,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-01-22,205,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-01-29,168,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-02-05,149,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-02-12,164,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-02-19,144,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-02-26,148,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-03-05,115,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-03-12,112,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-03-19,100,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-03-26,163,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-04-02,179,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-04-09,182,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-04-16,160,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-04-23,90,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-04-30,60,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-05-07,54,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-05-14,61,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-05-21,51,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-05-28,56,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-06-04,40,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-06-11,34,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-06-18,25,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-06-25,26,OWID,2022-07-18
Cyprus,CY,Weekly new hospital admissions,2022-07-02,72,OWID,2022-07-24
Cyprus,CY,Weekly new hospital admissions,2022-07-09,91,OWID,2022-07-31
Cyprus,CY,Weekly new hospital admissions,2022-07-16,246,OWID,2022-08-07
Cyprus,CY,Weekly new hospital admissions,2022-07-23,205,OWID,2022-08-14
Cyprus,CY,Weekly new hospital admissions,2022-07-30,93,OWID,2022-08-21
Cyprus,CY,Weekly new hospital admissions,2022-08-06,144,OWID,2022-08-28
Cyprus,CY,Weekly new hospital admissions,2022-08-13,67,OWID,2022-09-04
Cyprus,CY,Weekly new hospital admissions,2022-08-20,159,OWID,2022-09-11
Cyprus,CY,Weekly new hospital admissions,2022-08-27,224,OWID,2022-09-18
Cyprus,CY,Weekly new hospital admissions,2022-09-03,166,OWID,2022-09-25
Cyprus,CY,Weekly new hospital admissions,2022-09-10,29,OWID,2022-12-02
Cyprus,CY,Weekly new hospital admissions,2022-09-17,32,OWID,2022-12-02
Cyprus,CY,Weekly new hospital admissions,2022-09-24,52,OWID,2022-12-02
Cyprus,CY,Weekly new hospital admissions,2022-10-01,42,OWID,2022-12-02
Cyprus,CY,Weekly new hospital admissions,2022-10-08,38,OWID,2022-12-02
Cyprus,CY,Weekly new hospital admissions,2022-10-15,43,OWID,2022-12-02
Cyprus,CY,Weekly new hospital admissions,2022-10-22,48,OWID,2022-12-02
Cyprus,CY,Weekly new hospital admissions,2022-10-29,39,OWID,2022-12-02
Cyprus,CY,Weekly new hospital admissions,2022-11-05,65,OWID,2022-12-02
Cyprus,CY,Weekly new hospital admissions,2022-11-12,57,OWID,2022-12-04
Cyprus,CY,Weekly new hospital admissions,2022-11-19,16,OWID,2023-01-13
Cyprus,CY,Weekly new hospital admissions,2022-11-26,21,OWID,2023-01-13
Cyprus,CY,Weekly new hospital admissions,2022-12-03,22,OWID,2023-01-13
Cyprus,CY,Weekly new hospital admissions,2022-12-10,22,OWID,2023-01-13
Cyprus,CY,Weekly new hospital admissions,2022-12-17,16,OWID,2023-01-13
Cyprus,CY,Weekly new hospital admissions,2022-12-24,18,OWID,2023-01-15
Cyprus,CY,Weekly new hospital admissions,2022-12-31,14,OWID,2023-01-22
Cyprus,CY,Weekly new hospital admissions,2023-01-07,9,OWID,2023-01-29
Cyprus,CY,Weekly new hospital admissions,2023-01-14,12,OWID,2023-02-05
Cyprus,CY,Weekly new hospital admissions,2023-01-21,8,OWID,2023-02-12
Cyprus,CY,Weekly new hospital admissions,2023-01-28,8,OWID,2023-02-19
Cyprus,CY,Weekly new hospital admissions,2023-02-04,3,OWID,2023-02-26
Cyprus,CY,Weekly new hospital admissions,2023-02-11,4,OWID,2023-03-05
Cyprus,CY,Weekly new hospital admissions,2023-02-18,7,OWID,2023-03-12
Cyprus,CY,Weekly new hospital admissions,2023-02-25,3,OWID,2023-03-19
Cyprus,CY,Weekly new hospital admissions,2023-03-04,7,OWID,2023-03-26
Cyprus,CY,Weekly new hospital admissions,2023-03-11,7,OWID,2023-04-02
Cyprus,CY,Weekly new hospital admissions,2023-03-18,3,OWID,2023-04-09
Cyprus,CY,Weekly new hospital admissions,2023-04-01,1,OWID,2023-04-23
Czechia,CZ,Weekly new hospital admissions,2020-03-14,6,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-03-21,96,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-03-28,255,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-04-04,251,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-04-11,235,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-04-18,129,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-04-25,170,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-05-02,83,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-05-09,70,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-05-16,40,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-05-23,44,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-05-30,36,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-06-06,30,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-06-13,33,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-06-20,52,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-06-27,35,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-07-04,40,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-07-11,46,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-07-18,45,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-07-25,62,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-08-01,87,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-08-08,64,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-08-15,94,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-08-22,110,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-08-29,122,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-09-05,182,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-09-12,267,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-09-19,549,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-09-26,804,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-10-03,1184,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-10-10,2123,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-10-17,3373,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-10-24,5395,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-10-31,6877,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-11-07,6279,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-11-14,5091,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-11-21,3787,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-11-28,3293,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-12-05,3224,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-12-12,3351,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-12-19,3488,OWID,2022-07-18
Czechia,CZ,Weekly new hospital admissions,2020-12-26,3738,OWID,2022-07-18
