location,target,type,quantile,target_end_date,forecast_date,scenario_id,value
IE,4 wk ahead inc case,quantile,0.55,2021-05-29,2021-05-03,forecast,3190
IE,4 wk ahead inc case,quantile,0.6,2021-05-29,2021-05-03,forecast,3289
IE,4 wk ahead inc case,quantile,0.65,2021-05-29,2021-05-03,forecast,3388
IE,4 wk ahead inc case,quantile,0.7,2021-05-29,2021-05-03,forecast,3529
IE,4 wk ahead inc case,quantile,0.75,2021-05-29,2021-05-03,forecast,3654
IE,4 wk ahead inc case,quantile,0.8,2021-05-29,2021-05-03,forecast,3756
IE,4 wk ahead inc case,quantile,0.85,2021-05-29,2021-05-03,forecast,3993
IE,4 wk ahead inc case,quantile,0.9,2021-05-29,2021-05-03,forecast,4210
IE,4 wk ahead inc case,quantile,0.95,2021-05-29,2021-05-03,forecast,4605
IE,4 wk ahead inc case,quantile,0.975,2021-05-29,2021-05-03,forecast,5044
IE,4 wk ahead inc case,quantile,0.99,2021-05-29,2021-05-03,forecast,5363
IE,4 wk ahead inc death,point,NA,2021-05-29,2021-05-03,forecast,44
IE,4 wk ahead inc death,quantile,0.01,2021-05-29,2021-05-03,forecast,17
IE,4 wk ahead inc death,quantile,0.025,2021-05-29,2021-05-03,forecast,20
IE,4 wk ahead inc death,quantile,0.05,2021-05-29,2021-05-03,forecast,23
IE,4 wk ahead inc death,quantile,0.1,2021-05-29,2021-05-03,forecast,26
IE,4 wk ahead inc death,quantile,0.15,2021-05-29,2021-05-03,forecast,30
IE,4 wk ahead inc death,quantile,0.2,2021-05-29,2021-05-03,forecast,32
IE,4 wk ahead inc death,quantile,0.25,2021-05-29,2021-05-03,forecast,34
IE,4 wk ahead inc death,quantile,0.3,2021-05-29,2021-05-03,forecast,36
IE,4 wk ahead inc death,quantile,0.35,2021-05-29,2021-05-03,forecast,39
IE,4 wk ahead inc death,quantile,0.4,2021-05-29,2021-05-03,forecast,41
IE,4 wk ahead inc death,quantile,0.45,2021-05-29,2021-05-03,forecast,42
IE,4 wk ahead inc death,quantile,0.5,2021-05-29,2021-05-03,forecast,44
IE,4 wk ahead inc death,quantile,0.55,2021-05-29,2021-05-03,forecast,46
IE,4 wk ahead inc death,quantile,0.6,2021-05-29,2021-05-03,forecast,48
IE,4 wk ahead inc death,quantile,0.65,2021-05-29,2021-05-03,forecast,52
IE,4 wk ahead inc death,quantile,0.7,2021-05-29,2021-05-03,forecast,54
IE,4 wk ahead inc death,quantile,0.75,2021-05-29,2021-05-03,forecast,57
IE,4 wk ahead inc death,quantile,0.8,2021-05-29,2021-05-03,forecast,60
IE,4 wk ahead inc death,quantile,0.85,2021-05-29,2021-05-03,forecast,65
IE,4 wk ahead inc death,quantile,0.9,2021-05-29,2021-05-03,forecast,72
IE,4 wk ahead inc death,quantile,0.95,2021-05-29,2021-05-03,forecast,83
IE,4 wk ahead inc death,quantile,0.975,2021-05-29,2021-05-03,forecast,98
IE,4 wk ahead inc death,quantile,0.99,2021-05-29,2021-05-03,forecast,114
IT,1 wk ahead inc case,point,NA,2021-05-08,2021-05-03,forecast,80736
IT,1 wk ahead inc case,quantile,0.01,2021-05-08,2021-05-03,forecast,55782
IT,1 wk ahead inc case,quantile,0.025,2021-05-08,2021-05-03,forecast,58345
IT,1 wk ahead inc case,quantile,0.05,2021-05-08,2021-05-03,forecast,61017
IT,1 wk ahead inc case,quantile,0.1,2021-05-08,2021-05-03,forecast,64810
IT,1 wk ahead inc case,quantile,0.15,2021-05-08,2021-05-03,forecast,67605
IT,1 wk ahead inc case,quantile,0.2,2021-05-08,2021-05-03,forecast,69468
IT,1 wk ahead inc case,quantile,0.25,2021-05-08,2021-05-03,forecast,71161
IT,1 wk ahead inc case,quantile,0.3,2021-05-08,2021-05-03,forecast,73270
IT,1 wk ahead inc case,quantile,0.35,2021-05-08,2021-05-03,forecast,75299
IT,1 wk ahead inc case,quantile,0.4,2021-05-08,2021-05-03,forecast,77047
IT,1 wk ahead inc case,quantile,0.45,2021-05-08,2021-05-03,forecast,78796
IT,1 wk ahead inc case,quantile,0.5,2021-05-08,2021-05-03,forecast,80736
IT,1 wk ahead inc case,quantile,0.55,2021-05-08,2021-05-03,forecast,82343
IT,1 wk ahead inc case,quantile,0.6,2021-05-08,2021-05-03,forecast,83929
IT,1 wk ahead inc case,quantile,0.65,2021-05-08,2021-05-03,forecast,86135
IT,1 wk ahead inc case,quantile,0.7,2021-05-08,2021-05-03,forecast,87876
IT,1 wk ahead inc case,quantile,0.75,2021-05-08,2021-05-03,forecast,90362
IT,1 wk ahead inc case,quantile,0.8,2021-05-08,2021-05-03,forecast,92853
IT,1 wk ahead inc case,quantile,0.85,2021-05-08,2021-05-03,forecast,95707
IT,1 wk ahead inc case,quantile,0.9,2021-05-08,2021-05-03,forecast,100002
IT,1 wk ahead inc case,quantile,0.95,2021-05-08,2021-05-03,forecast,106275
IT,1 wk ahead inc case,quantile,0.975,2021-05-08,2021-05-03,forecast,114598
IT,1 wk ahead inc case,quantile,0.99,2021-05-08,2021-05-03,forecast,119665
IT,1 wk ahead inc death,point,NA,2021-05-08,2021-05-03,forecast,1884
IT,1 wk ahead inc death,quantile,0.01,2021-05-08,2021-05-03,forecast,1662
IT,1 wk ahead inc death,quantile,0.025,2021-05-08,2021-05-03,forecast,1704
IT,1 wk ahead inc death,quantile,0.05,2021-05-08,2021-05-03,forecast,1735
IT,1 wk ahead inc death,quantile,0.1,2021-05-08,2021-05-03,forecast,1768
IT,1 wk ahead inc death,quantile,0.15,2021-05-08,2021-05-03,forecast,1788
IT,1 wk ahead inc death,quantile,0.2,2021-05-08,2021-05-03,forecast,1805
IT,1 wk ahead inc death,quantile,0.25,2021-05-08,2021-05-03,forecast,1819
IT,1 wk ahead inc death,quantile,0.3,2021-05-08,2021-05-03,forecast,1832
IT,1 wk ahead inc death,quantile,0.35,2021-05-08,2021-05-03,forecast,1848
IT,1 wk ahead inc death,quantile,0.4,2021-05-08,2021-05-03,forecast,1862
IT,1 wk ahead inc death,quantile,0.45,2021-05-08,2021-05-03,forecast,1874
IT,1 wk ahead inc death,quantile,0.5,2021-05-08,2021-05-03,forecast,1884
IT,1 wk ahead inc death,quantile,0.55,2021-05-08,2021-05-03,forecast,1894
IT,1 wk ahead inc death,quantile,0.6,2021-05-08,2021-05-03,forecast,1908
IT,1 wk ahead inc death,quantile,0.65,2021-05-08,2021-05-03,forecast,1925
IT,1 wk ahead inc death,quantile,0.7,2021-05-08,2021-05-03,forecast,1939
IT,1 wk ahead inc death,quantile,0.75,2021-05-08,2021-05-03,forecast,1950
IT,1 wk ahead inc death,quantile,0.8,2021-05-08,2021-05-03,forecast,1975
IT,1 wk ahead inc death,quantile,0.85,2021-05-08,2021-05-03,forecast,1995
IT,1 wk ahead inc death,quantile,0.9,2021-05-08,2021-05-03,forecast,2019
IT,1 wk ahead inc death,quantile,0.95,2021-05-08,2021-05-03,forecast,2062
IT,1 wk ahead inc death,quantile,0.975,2021-05-08,2021-05-03,forecast,2086
IT,1 wk ahead inc death,quantile,0.99,2021-05-08,2021-05-03,forecast,2172
IT,2 wk ahead inc case,point,NA,2021-05-15,2021-05-03,forecast,75697
IT,2 wk ahead inc case,quantile,0.01,2021-05-15,2021-05-03,forecast,40921
IT,2 wk ahead inc case,quantile,0.025,2021-05-15,2021-05-03,forecast,46482
IT,2 wk ahead inc case,quantile,0.05,2021-05-15,2021-05-03,forecast,49936
IT,2 wk ahead inc case,quantile,0.1,2021-05-15,2021-05-03,forecast,55692
IT,2 wk ahead inc case,quantile,0.15,2021-05-15,2021-05-03,forecast,58449
IT,2 wk ahead inc case,quantile,0.2,2021-05-15,2021-05-03,forecast,61323
IT,2 wk ahead inc case,quantile,0.25,2021-05-15,2021-05-03,forecast,63914
IT,2 wk ahead inc case,quantile,0.3,2021-05-15,2021-05-03,forecast,66396
IT,2 wk ahead inc case,quantile,0.35,2021-05-15,2021-05-03,forecast,68637
IT,2 wk ahead inc case,quantile,0.4,2021-05-15,2021-05-03,forecast,70999
IT,2 wk ahead inc case,quantile,0.45,2021-05-15,2021-05-03,forecast,73316
IT,2 wk ahead inc case,quantile,0.5,2021-05-15,2021-05-03,forecast,75697
IT,2 wk ahead inc case,quantile,0.55,2021-05-15,2021-05-03,forecast,78675
IT,2 wk ahead inc case,quantile,0.6,2021-05-15,2021-05-03,forecast,81504
IT,2 wk ahead inc case,quantile,0.65,2021-05-15,2021-05-03,forecast,84163
IT,2 wk ahead inc case,quantile,0.7,2021-05-15,2021-05-03,forecast,86978
IT,2 wk ahead inc case,quantile,0.75,2021-05-15,2021-05-03,forecast,90048
IT,2 wk ahead inc case,quantile,0.8,2021-05-15,2021-05-03,forecast,94351
IT,2 wk ahead inc case,quantile,0.85,2021-05-15,2021-05-03,forecast,99671
IT,2 wk ahead inc case,quantile,0.9,2021-05-15,2021-05-03,forecast,106007
IT,2 wk ahead inc case,quantile,0.95,2021-05-15,2021-05-03,forecast,117038
IT,2 wk ahead inc case,quantile,0.975,2021-05-15,2021-05-03,forecast,125232
IT,2 wk ahead inc case,quantile,0.99,2021-05-15,2021-05-03,forecast,136179
IT,2 wk ahead inc death,point,NA,2021-05-15,2021-05-03,forecast,1736
IT,2 wk ahead inc death,quantile,0.01,2021-05-15,2021-05-03,forecast,1476
IT,2 wk ahead inc death,quantile,0.025,2021-05-15,2021-05-03,forecast,1527
IT,2 wk ahead inc death,quantile,0.05,2021-05-15,2021-05-03,forecast,1560
IT,2 wk ahead inc death,quantile,0.1,2021-05-15,2021-05-03,forecast,1597
IT,2 wk ahead inc death,quantile,0.15,2021-05-15,2021-05-03,forecast,1622
IT,2 wk ahead inc death,quantile,0.2,2021-05-15,2021-05-03,forecast,1646
IT,2 wk ahead inc death,quantile,0.25,2021-05-15,2021-05-03,forecast,1664
IT,2 wk ahead inc death,quantile,0.3,2021-05-15,2021-05-03,forecast,1679
IT,2 wk ahead inc death,quantile,0.35,2021-05-15,2021-05-03,forecast,1694
IT,2 wk ahead inc death,quantile,0.4,2021-05-15,2021-05-03,forecast,1709
IT,2 wk ahead inc death,quantile,0.45,2021-05-15,2021-05-03,forecast,1723
IT,2 wk ahead inc death,quantile,0.5,2021-05-15,2021-05-03,forecast,1736
IT,2 wk ahead inc death,quantile,0.55,2021-05-15,2021-05-03,forecast,1751
IT,2 wk ahead inc death,quantile,0.6,2021-05-15,2021-05-03,forecast,1764
IT,2 wk ahead inc death,quantile,0.65,2021-05-15,2021-05-03,forecast,1781
IT,2 wk ahead inc death,quantile,0.7,2021-05-15,2021-05-03,forecast,1801
IT,2 wk ahead inc death,quantile,0.75,2021-05-15,2021-05-03,forecast,1818
IT,2 wk ahead inc death,quantile,0.8,2021-05-15,2021-05-03,forecast,1845
IT,2 wk ahead inc death,quantile,0.85,2021-05-15,2021-05-03,forecast,1881
IT,2 wk ahead inc death,quantile,0.9,2021-05-15,2021-05-03,forecast,1921
IT,2 wk ahead inc death,quantile,0.95,2021-05-15,2021-05-03,forecast,1999
IT,2 wk ahead inc death,quantile,0.975,2021-05-15,2021-05-03,forecast,2081
IT,2 wk ahead inc death,quantile,0.99,2021-05-15,2021-05-03,forecast,2132
IT,3 wk ahead inc case,point,NA,2021-05-22,2021-05-03,forecast,72649
IT,3 wk ahead inc case,quantile,0.01,2021-05-22,2021-05-03,forecast,30076
IT,3 wk ahead inc case,quantile,0.025,2021-05-22,2021-05-03,forecast,35449
IT,3 wk ahead inc case,quantile,0.05,2021-05-22,2021-05-03,forecast,39064
IT,3 wk ahead inc case,quantile,0.1,2021-05-22,2021-05-03,forecast,45038
IT,3 wk ahead inc case,quantile,0.15,2021-05-22,2021-05-03,forecast,49404
IT,3 wk ahead inc case,quantile,0.2,2021-05-22,2021-05-03,forecast,53313
IT,3 wk ahead inc case,quantile,0.25,2021-05-22,2021-05-03,forecast,56599
IT,3 wk ahead inc case,quantile,0.3,2021-05-22,2021-05-03,forecast,59470
IT,3 wk ahead inc case,quantile,0.35,2021-05-22,2021-05-03,forecast,63403
IT,3 wk ahead inc case,quantile,0.4,2021-05-22,2021-05-03,forecast,66943
IT,3 wk ahead inc case,quantile,0.45,2021-05-22,2021-05-03,forecast,69644
IT,3 wk ahead inc case,quantile,0.5,2021-05-22,2021-05-03,forecast,72649
IT,3 wk ahead inc case,quantile,0.55,2021-05-22,2021-05-03,forecast,76383
IT,3 wk ahead inc case,quantile,0.6,2021-05-22,2021-05-03,forecast,79232
IT,3 wk ahead inc case,quantile,0.65,2021-05-22,2021-05-03,forecast,82406
IT,3 wk ahead inc case,quantile,0.7,2021-05-22,2021-05-03,forecast,87432
IT,3 wk ahead inc case,quantile,0.75,2021-05-22,2021-05-03,forecast,93121
IT,3 wk ahead inc case,quantile,0.8,2021-05-22,2021-05-03,forecast,99138
IT,3 wk ahead inc case,quantile,0.85,2021-05-22,2021-05-03,forecast,105459
IT,3 wk ahead inc case,quantile,0.9,2021-05-22,2021-05-03,forecast,115750
IT,3 wk ahead inc case,quantile,0.95,2021-05-22,2021-05-03,forecast,130554
IT,3 wk ahead inc case,quantile,0.975,2021-05-22,2021-05-03,forecast,148733
IT,3 wk ahead inc case,quantile,0.99,2021-05-22,2021-05-03,forecast,162213
IT,3 wk ahead inc death,point,NA,2021-05-22,2021-05-03,forecast,1620
IT,3 wk ahead inc death,quantile,0.01,2021-05-22,2021-05-03,forecast,1185
IT,3 wk ahead inc death,quantile,0.025,2021-05-22,2021-05-03,forecast,1260
IT,3 wk ahead inc death,quantile,0.05,2021-05-22,2021-05-03,forecast,1307
IT,3 wk ahead inc death,quantile,0.1,2021-05-22,2021-05-03,forecast,1383
IT,3 wk ahead inc death,quantile,0.15,2021-05-22,2021-05-03,forecast,1427
IT,3 wk ahead inc death,quantile,0.2,2021-05-22,2021-05-03,forecast,1460
IT,3 wk ahead inc death,quantile,0.25,2021-05-22,2021-05-03,forecast,1489
IT,3 wk ahead inc death,quantile,0.3,2021-05-22,2021-05-03,forecast,1517
IT,3 wk ahead inc death,quantile,0.35,2021-05-22,2021-05-03,forecast,1543
IT,3 wk ahead inc death,quantile,0.4,2021-05-22,2021-05-03,forecast,1566
IT,3 wk ahead inc death,quantile,0.45,2021-05-22,2021-05-03,forecast,1597
IT,3 wk ahead inc death,quantile,0.5,2021-05-22,2021-05-03,forecast,1620
IT,3 wk ahead inc death,quantile,0.55,2021-05-22,2021-05-03,forecast,1646
IT,3 wk ahead inc death,quantile,0.6,2021-05-22,2021-05-03,forecast,1671
IT,3 wk ahead inc death,quantile,0.65,2021-05-22,2021-05-03,forecast,1706
IT,3 wk ahead inc death,quantile,0.7,2021-05-22,2021-05-03,forecast,1743
IT,3 wk ahead inc death,quantile,0.75,2021-05-22,2021-05-03,forecast,1780
IT,3 wk ahead inc death,quantile,0.8,2021-05-22,2021-05-03,forecast,1834
IT,3 wk ahead inc death,quantile,0.85,2021-05-22,2021-05-03,forecast,1896
IT,3 wk ahead inc death,quantile,0.9,2021-05-22,2021-05-03,forecast,1969
IT,3 wk ahead inc death,quantile,0.95,2021-05-22,2021-05-03,forecast,2123
IT,3 wk ahead inc death,quantile,0.975,2021-05-22,2021-05-03,forecast,2226
IT,3 wk ahead inc death,quantile,0.99,2021-05-22,2021-05-03,forecast,2440
IT,4 wk ahead inc case,point,NA,2021-05-29,2021-05-03,forecast,69369
IT,4 wk ahead inc case,quantile,0.01,2021-05-29,2021-05-03,forecast,20573
IT,4 wk ahead inc case,quantile,0.025,2021-05-29,2021-05-03,forecast,26133
IT,4 wk ahead inc case,quantile,0.05,2021-05-29,2021-05-03,forecast,30371
IT,4 wk ahead inc case,quantile,0.1,2021-05-29,2021-05-03,forecast,36527
IT,4 wk ahead inc case,quantile,0.15,2021-05-29,2021-05-03,forecast,41406
IT,4 wk ahead inc case,quantile,0.2,2021-05-29,2021-05-03,forecast,45026
IT,4 wk ahead inc case,quantile,0.25,2021-05-29,2021-05-03,forecast,49582
IT,4 wk ahead inc case,quantile,0.3,2021-05-29,2021-05-03,forecast,53297
IT,4 wk ahead inc case,quantile,0.35,2021-05-29,2021-05-03,forecast,57557
IT,4 wk ahead inc case,quantile,0.4,2021-05-29,2021-05-03,forecast,61487
IT,4 wk ahead inc case,quantile,0.45,2021-05-29,2021-05-03,forecast,65519
IT,4 wk ahead inc case,quantile,0.5,2021-05-29,2021-05-03,forecast,69369
IT,4 wk ahead inc case,quantile,0.55,2021-05-29,2021-05-03,forecast,73374
IT,4 wk ahead inc case,quantile,0.6,2021-05-29,2021-05-03,forecast,78377
IT,4 wk ahead inc case,quantile,0.65,2021-05-29,2021-05-03,forecast,83207
IT,4 wk ahead inc case,quantile,0.7,2021-05-29,2021-05-03,forecast,90695
IT,4 wk ahead inc case,quantile,0.75,2021-05-29,2021-05-03,forecast,97462
IT,4 wk ahead inc case,quantile,0.8,2021-05-29,2021-05-03,forecast,105091
IT,4 wk ahead inc case,quantile,0.85,2021-05-29,2021-05-03,forecast,114929
IT,4 wk ahead inc case,quantile,0.9,2021-05-29,2021-05-03,forecast,129761
IT,4 wk ahead inc case,quantile,0.95,2021-05-29,2021-05-03,forecast,151819
IT,4 wk ahead inc case,quantile,0.975,2021-05-29,2021-05-03,forecast,169908
IT,4 wk ahead inc case,quantile,0.99,2021-05-29,2021-05-03,forecast,203049
IT,4 wk ahead inc death,point,NA,2021-05-29,2021-05-03,forecast,1526
IT,4 wk ahead inc death,quantile,0.01,2021-05-29,2021-05-03,forecast,929
IT,4 wk ahead inc death,quantile,0.025,2021-05-29,2021-05-03,forecast,996
IT,4 wk ahead inc death,quantile,0.05,2021-05-29,2021-05-03,forecast,1073
IT,4 wk ahead inc death,quantile,0.1,2021-05-29,2021-05-03,forecast,1156
IT,4 wk ahead inc death,quantile,0.15,2021-05-29,2021-05-03,forecast,1208
IT,4 wk ahead inc death,quantile,0.2,2021-05-29,2021-05-03,forecast,1272
IT,4 wk ahead inc death,quantile,0.25,2021-05-29,2021-05-03,forecast,1312
IT,4 wk ahead inc death,quantile,0.3,2021-05-29,2021-05-03,forecast,1353
IT,4 wk ahead inc death,quantile,0.35,2021-05-29,2021-05-03,forecast,1402
IT,4 wk ahead inc death,quantile,0.4,2021-05-29,2021-05-03,forecast,1448
IT,4 wk ahead inc death,quantile,0.45,2021-05-29,2021-05-03,forecast,1488
IT,4 wk ahead inc death,quantile,0.5,2021-05-29,2021-05-03,forecast,1526
IT,4 wk ahead inc death,quantile,0.55,2021-05-29,2021-05-03,forecast,1574
IT,4 wk ahead inc death,quantile,0.6,2021-05-29,2021-05-03,forecast,1616
IT,4 wk ahead inc death,quantile,0.65,2021-05-29,2021-05-03,forecast,1660
IT,4 wk ahead inc death,quantile,0.7,2021-05-29,2021-05-03,forecast,1705
IT,4 wk ahead inc death,quantile,0.75,2021-05-29,2021-05-03,forecast,1788
IT,4 wk ahead inc death,quantile,0.8,2021-05-29,2021-05-03,forecast,1867
IT,4 wk ahead inc death,quantile,0.85,2021-05-29,2021-05-03,forecast,1948
IT,4 wk ahead inc death,quantile,0.9,2021-05-29,2021-05-03,forecast,2102
IT,4 wk ahead inc death,quantile,0.95,2021-05-29,2021-05-03,forecast,2294
IT,4 wk ahead inc death,quantile,0.975,2021-05-29,2021-05-03,forecast,2462
IT,4 wk ahead inc death,quantile,0.99,2021-05-29,2021-05-03,forecast,2709
NL,1 wk ahead inc case,point,NA,2021-05-08,2021-05-03,forecast,48478
NL,1 wk ahead inc case,quantile,0.01,2021-05-08,2021-05-03,forecast,30432
NL,1 wk ahead inc case,quantile,0.025,2021-05-08,2021-05-03,forecast,32628
NL,1 wk ahead inc case,quantile,0.05,2021-05-08,2021-05-03,forecast,34827
NL,1 wk ahead inc case,quantile,0.1,2021-05-08,2021-05-03,forecast,37044
NL,1 wk ahead inc case,quantile,0.15,2021-05-08,2021-05-03,forecast,39428
NL,1 wk ahead inc case,quantile,0.2,2021-05-08,2021-05-03,forecast,41025
NL,1 wk ahead inc case,quantile,0.25,2021-05-08,2021-05-03,forecast,42185
NL,1 wk ahead inc case,quantile,0.3,2021-05-08,2021-05-03,forecast,43668
NL,1 wk ahead inc case,quantile,0.35,2021-05-08,2021-05-03,forecast,44910
NL,1 wk ahead inc case,quantile,0.4,2021-05-08,2021-05-03,forecast,45927
NL,1 wk ahead inc case,quantile,0.45,2021-05-08,2021-05-03,forecast,47413
NL,1 wk ahead inc case,quantile,0.5,2021-05-08,2021-05-03,forecast,48478
NL,1 wk ahead inc case,quantile,0.55,2021-05-08,2021-05-03,forecast,49919
NL,1 wk ahead inc case,quantile,0.6,2021-05-08,2021-05-03,forecast,51040
NL,1 wk ahead inc case,quantile,0.65,2021-05-08,2021-05-03,forecast,52146
NL,1 wk ahead inc case,quantile,0.7,2021-05-08,2021-05-03,forecast,53547
NL,1 wk ahead inc case,quantile,0.75,2021-05-08,2021-05-03,forecast,54823
NL,1 wk ahead inc case,quantile,0.8,2021-05-08,2021-05-03,forecast,56461
NL,1 wk ahead inc case,quantile,0.85,2021-05-08,2021-05-03,forecast,58560
NL,1 wk ahead inc case,quantile,0.9,2021-05-08,2021-05-03,forecast,61245
NL,1 wk ahead inc case,quantile,0.95,2021-05-08,2021-05-03,forecast,65950
NL,1 wk ahead inc case,quantile,0.975,2021-05-08,2021-05-03,forecast,69283
NL,1 wk ahead inc case,quantile,0.99,2021-05-08,2021-05-03,forecast,73025
NL,1 wk ahead inc death,point,NA,2021-05-08,2021-05-03,forecast,149
NL,1 wk ahead inc death,quantile,0.01,2021-05-08,2021-05-03,forecast,98
NL,1 wk ahead inc death,quantile,0.025,2021-05-08,2021-05-03,forecast,106
NL,1 wk ahead inc death,quantile,0.05,2021-05-08,2021-05-03,forecast,113
NL,1 wk ahead inc death,quantile,0.1,2021-05-08,2021-05-03,forecast,119
NL,1 wk ahead inc death,quantile,0.15,2021-05-08,2021-05-03,forecast,124
NL,1 wk ahead inc death,quantile,0.2,2021-05-08,2021-05-03,forecast,128
NL,1 wk ahead inc death,quantile,0.25,2021-05-08,2021-05-03,forecast,133
NL,1 wk ahead inc death,quantile,0.3,2021-05-08,2021-05-03,forecast,137
NL,1 wk ahead inc death,quantile,0.35,2021-05-08,2021-05-03,forecast,140
NL,1 wk ahead inc death,quantile,0.4,2021-05-08,2021-05-03,forecast,143
NL,1 wk ahead inc death,quantile,0.45,2021-05-08,2021-05-03,forecast,146
NL,1 wk ahead inc death,quantile,0.5,2021-05-08,2021-05-03,forecast,149
NL,1 wk ahead inc death,quantile,0.55,2021-05-08,2021-05-03,forecast,152
NL,1 wk ahead inc death,quantile,0.6,2021-05-08,2021-05-03,forecast,155
NL,1 wk ahead inc death,quantile,0.65,2021-05-08,2021-05-03,forecast,158
NL,1 wk ahead inc death,quantile,0.7,2021-05-08,2021-05-03,forecast,162
NL,1 wk ahead inc death,quantile,0.75,2021-05-08,2021-05-03,forecast,166
NL,1 wk ahead inc death,quantile,0.8,2021-05-08,2021-05-03,forecast,170
NL,1 wk ahead inc death,quantile,0.85,2021-05-08,2021-05-03,forecast,176
NL,1 wk ahead inc death,quantile,0.9,2021-05-08,2021-05-03,forecast,185
NL,1 wk ahead inc death,quantile,0.95,2021-05-08,2021-05-03,forecast,199
NL,1 wk ahead inc death,quantile,0.975,2021-05-08,2021-05-03,forecast,214
NL,1 wk ahead inc death,quantile,0.99,2021-05-08,2021-05-03,forecast,228
NL,2 wk ahead inc case,point,NA,2021-05-15,2021-05-03,forecast,42745
NL,2 wk ahead inc case,quantile,0.01,2021-05-15,2021-05-03,forecast,19284
NL,2 wk ahead inc case,quantile,0.025,2021-05-15,2021-05-03,forecast,22901
NL,2 wk ahead inc case,quantile,0.05,2021-05-15,2021-05-03,forecast,25306
NL,2 wk ahead inc case,quantile,0.1,2021-05-15,2021-05-03,forecast,27916
NL,2 wk ahead inc case,quantile,0.15,2021-05-15,2021-05-03,forecast,30215
NL,2 wk ahead inc case,quantile,0.2,2021-05-15,2021-05-03,forecast,32476
NL,2 wk ahead inc case,quantile,0.25,2021-05-15,2021-05-03,forecast,34312
NL,2 wk ahead inc case,quantile,0.3,2021-05-15,2021-05-03,forecast,36170
NL,2 wk ahead inc case,quantile,0.35,2021-05-15,2021-05-03,forecast,37996
NL,2 wk ahead inc case,quantile,0.4,2021-05-15,2021-05-03,forecast,39493
NL,2 wk ahead inc case,quantile,0.45,2021-05-15,2021-05-03,forecast,40950
NL,2 wk ahead inc case,quantile,0.5,2021-05-15,2021-05-03,forecast,42745
NL,2 wk ahead inc case,quantile,0.55,2021-05-15,2021-05-03,forecast,44153
NL,2 wk ahead inc case,quantile,0.6,2021-05-15,2021-05-03,forecast,45581
NL,2 wk ahead inc case,quantile,0.65,2021-05-15,2021-05-03,forecast,47524
NL,2 wk ahead inc case,quantile,0.7,2021-05-15,2021-05-03,forecast,49603
NL,2 wk ahead inc case,quantile,0.75,2021-05-15,2021-05-03,forecast,51474
NL,2 wk ahead inc case,quantile,0.8,2021-05-15,2021-05-03,forecast,54235
NL,2 wk ahead inc case,quantile,0.85,2021-05-15,2021-05-03,forecast,57106
NL,2 wk ahead inc case,quantile,0.9,2021-05-15,2021-05-03,forecast,61256
NL,2 wk ahead inc case,quantile,0.95,2021-05-15,2021-05-03,forecast,68321
NL,2 wk ahead inc case,quantile,0.975,2021-05-15,2021-05-03,forecast,72835
NL,2 wk ahead inc case,quantile,0.99,2021-05-15,2021-05-03,forecast,82888
NL,2 wk ahead inc death,point,NA,2021-05-15,2021-05-03,forecast,142
NL,2 wk ahead inc death,quantile,0.01,2021-05-15,2021-05-03,forecast,85
NL,2 wk ahead inc death,quantile,0.025,2021-05-15,2021-05-03,forecast,92
NL,2 wk ahead inc death,quantile,0.05,2021-05-15,2021-05-03,forecast,100
NL,2 wk ahead inc death,quantile,0.1,2021-05-15,2021-05-03,forecast,109
NL,2 wk ahead inc death,quantile,0.15,2021-05-15,2021-05-03,forecast,114
NL,2 wk ahead inc death,quantile,0.2,2021-05-15,2021-05-03,forecast,120
NL,2 wk ahead inc death,quantile,0.25,2021-05-15,2021-05-03,forecast,125
NL,2 wk ahead inc death,quantile,0.3,2021-05-15,2021-05-03,forecast,129
NL,2 wk ahead inc death,quantile,0.35,2021-05-15,2021-05-03,forecast,133
NL,2 wk ahead inc death,quantile,0.4,2021-05-15,2021-05-03,forecast,136
NL,2 wk ahead inc death,quantile,0.45,2021-05-15,2021-05-03,forecast,139
NL,2 wk ahead inc death,quantile,0.5,2021-05-15,2021-05-03,forecast,142
NL,2 wk ahead inc death,quantile,0.55,2021-05-15,2021-05-03,forecast,145
NL,2 wk ahead inc death,quantile,0.6,2021-05-15,2021-05-03,forecast,149
NL,2 wk ahead inc death,quantile,0.65,2021-05-15,2021-05-03,forecast,153
NL,2 wk ahead inc death,quantile,0.7,2021-05-15,2021-05-03,forecast,158
NL,2 wk ahead inc death,quantile,0.75,2021-05-15,2021-05-03,forecast,163
NL,2 wk ahead inc death,quantile,0.8,2021-05-15,2021-05-03,forecast,170
NL,2 wk ahead inc death,quantile,0.85,2021-05-15,2021-05-03,forecast,176
NL,2 wk ahead inc death,quantile,0.9,2021-05-15,2021-05-03,forecast,186
NL,2 wk ahead inc death,quantile,0.95,2021-05-15,2021-05-03,forecast,198
NL,2 wk ahead inc death,quantile,0.975,2021-05-15,2021-05-03,forecast,210
NL,2 wk ahead inc death,quantile,0.99,2021-05-15,2021-05-03,forecast,236
NL,3 wk ahead inc case,point,NA,2021-05-22,2021-05-03,forecast,36976
NL,3 wk ahead inc case,quantile,0.01,2021-05-22,2021-05-03,forecast,12056
NL,3 wk ahead inc case,quantile,0.025,2021-05-22,2021-05-03,forecast,14598
NL,3 wk ahead inc case,quantile,0.05,2021-05-22,2021-05-03,forecast,17269
